ngram	w1	w2	w3	w4	n
orang-orang_komunis_pada_masa	orang-orang	komunis	pada	masa	1
orang-orang_masa_lalu_yang	orang-orang	masa	lalu	yang	1
orang-orang_pililihan_masa_depan	orang-orang	pililihan	masa	depan	1
orang-orang_yang_mengetahui_masa	orang-orang	yang	mengetahui	masa	1
orangtua_masa_kini_mencari	orangtua	masa	kini	mencari	1
orangtua_siswa_terkait_masa	orangtua	siswa	terkait	masa	1
orca_di_masa_mendatang	orca	di	masa	mendatang	1
organik_pada_masa_tanam	organik	pada	masa	tanam	1
organisasi_cabor_yang_masa	organisasi	cabor	yang	masa	1
organisasi_masa_yang_akan	organisasi	masa	yang	akan	1
organisasi_pada_masa_yang	organisasi	pada	masa	yang	1
otak_pada_masa_tumbuh	otak	pada	masa	tumbuh	1
oto-matis_harus_memasuki_masa	oto-matis	harus	memasuki	masa	1
otoma-tis_masa_bakti_anggota	otoma-tis	masa	bakti	anggota	1
otoma-tis_masa_tugas_penjabat	otoma-tis	masa	tugas	penjabat	1
otomatis_harus_mengakhiri_masa	otomatis	harus	mengakhiri	masa	1
otomatis_masa_menyusui_menjadi	otomatis	masa	menyusui	menjadi	1
otomotif_di_masa_depan	otomotif	di	masa	depan	1
otonomi_daerah_di_masa	otonomi	daerah	di	masa	1
pa-da_masa-masa_sulit_yang	pa-da	masa-masa	sulit	yang	1
pa-da_tahapan_masa_transisi	pa-da	tahapan	masa	transisi	1
pa-ling_berkompeten_dengan_masa-lah	pa-ling	berkompeten	dengan	masa-lah	1
pabrik_yang_dalam_masa	pabrik	yang	dalam	masa	1
pacemaker_masa_kini_memberi	pacemaker	masa	kini	memberi	1
pada_agenda_masa_reses	pada	agenda	masa	reses	1
pada_akhir_masa_jabatan	pada	akhir	masa	jabatan	1
pada_akhir_masa_reses	pada	akhir	masa	reses	1
pada_akhir_masa_sidang	pada	akhir	masa	sidang	1
pada_anak_masa_lah	pada	anak	masa	lah	1
pada_awal_masa_angkutan	pada	awal	masa	angkutan	1
pada_awal_masa_pemerin-tahannya	pada	awal	masa	pemerin-tahannya	1
pada_berakhirnya_masa_penyesuaian	pada	berakhirnya	masa	penyesuaian	1
pada_busana_masa_kini	pada	busana	masa	kini	1
pada_daftar_sepanjang_masa	pada	daftar	sepanjang	masa	1
pada_hari_setelah_masa	pada	hari	setelah	masa	1
pada_hingga_pada_masa	pada	hingga	pada	masa	1
pada_itu_menjelaskan_masa	pada	itu	menjelaskan	masa	1
pada_itu_pada_masa	pada	itu	pada	masa	1
pada_kandidat_menjelang_masa-masa	pada	kandidat	menjelang	masa-masa	1
pada_keinginan_masa_kecil	pada	keinginan	masa	kecil	1
pada_kerangka_masa_depan	pada	kerangka	masa	depan	1
pada_klub_tentang_masa	pada	klub	tentang	masa	1
pada_masa_1960-an_sampai	pada	masa	1960-an	sampai	1
pada_masa_60-an_karena	pada	masa	60-an	karena	1
pada_masa_anak-anak_lebih	pada	masa	anak-anak	lebih	1
pada_masa_arus_balik	pada	masa	arus	balik	1
pada_masa_awal_abad	pada	masa	awal	abad	1
pada_masa_awal_fitnah	pada	masa	awal	fitnah	1
pada_masa_awal_kemerdekaan	pada	masa	awal	kemerdekaan	1
pada_masa_awal_modern	pada	masa	awal	modern	1
pada_masa_awal_pembahasan	pada	masa	awal	pembahasan	1
pada_masa_awal_pendirian	pada	masa	awal	pendirian	1
pada_masa_awalnya_sebagai	pada	masa	awalnya	sebagai	1
pada_masa_bakti_ucap	pada	masa	bakti	ucap	1
pada_masa_belia_di	pada	masa	belia	di	1
pada_masa_bencana_letusan	pada	masa	bencana	letusan	1
pada_masa_berikutnya_seperti	pada	masa	berikutnya	seperti	1
pada_masa_berikutnya_umat	pada	masa	berikutnya	umat	1
pada_masa_berkuasanya_jasa-jasa	pada	masa	berkuasanya	jasa-jasa	1
pada_masa_calon_hakim	pada	masa	calon	hakim	1
pada_masa_demokrasi_terpimpin	pada	masa	demokrasi	terpimpin	1
pada_masa_depan_adalah	pada	masa	depan	adalah	1
pada_masa_depan_akan	pada	masa	depan	akan	1
pada_masa_depan_anak	pada	masa	depan	anak	1
pada_masa_depan_atlet	pada	masa	depan	atlet	1
pada_masa_depan_berdasakan	pada	masa	depan	berdasakan	1
pada_masa_depan_dan	pada	masa	depan	dan	1
pada_masa_depan_ilmuwan	pada	masa	depan	ilmuwan	1
pada_masa_depan_karena	pada	masa	depan	karena	1
pada_masa_depan_katanya	pada	masa	depan	katanya	1
pada_masa_depan_ke	pada	masa	depan	ke	1
pada_masa_depan_menghapus	pada	masa	depan	menghapus	1
pada_masa_depan_pada	pada	masa	depan	pada	1
pada_masa_depan_pelaku	pada	masa	depan	pelaku	1
pada_masa_depan_pesannya	pada	masa	depan	pesannya	1
pada_masa_depan_satu	pada	masa	depan	satu	1
pada_masa_depan_sementara	pada	masa	depan	sementara	1
pada_masa_depan_tambahnya	pada	masa	depan	tambahnya	1
pada_masa_depan_tapi	pada	masa	depan	tapi	1
pada_masa_depan_untuk	pada	masa	depan	untuk	1
pada_masa_dia_menjabat	pada	masa	dia	menjabat	1
pada_masa_elus_jago	pada	masa	elus	jago	1
pada_masa_enam_bulan	pada	masa	enam	bulan	1
pada_masa_ini_bersebrangan	pada	masa	ini	bersebrangan	1
pada_masa_ini_otak	pada	masa	ini	otak	1
pada_masa_ini_otaknya	pada	masa	ini	otaknya	1
pada_masa_ini_perilaku	pada	masa	ini	perilaku	1
pada_masa_ini_sudah	pada	masa	ini	sudah	1
pada_masa_ini_yaitu	pada	masa	ini	yaitu	1
pada_masa_itu_aktivitas	pada	masa	itu	aktivitas	1
pada_masa_itu_berhasil	pada	masa	itu	berhasil	1
pada_masa_itu_bisa	pada	masa	itu	bisa	1
pada_masa_itu_bisnis	pada	masa	itu	bisnis	1
pada_masa_itu_di	pada	masa	itu	di	1
pada_masa_itu_dilengkapi	pada	masa	itu	dilengkapi	1
pada_masa_itu_hampir	pada	masa	itu	hampir	1
pada_masa_itu_harus	pada	masa	itu	harus	1
pada_masa_itu_hingga	pada	masa	itu	hingga	1
pada_masa_itu_jelang	pada	masa	itu	jelang	1
pada_masa_itu_keadaan	pada	masa	itu	keadaan	1
pada_masa_itu_lebih	pada	masa	itu	lebih	1
pada_masa_itu_masih	pada	masa	itu	masih	1
pada_masa_itu_memperoleh	pada	masa	itu	memperoleh	1
pada_masa_itu_para	pada	masa	itu	para	1
pada_masa_itu_posisi	pada	masa	itu	posisi	1
pada_masa_itu_secara	pada	masa	itu	secara	1
pada_masa_itu_serban	pada	masa	itu	serban	1
pada_masa_itu_sudah	pada	masa	itu	sudah	1
pada_masa_itu_tercatat	pada	masa	itu	tercatat	1
pada_masa_itu_tidak	pada	masa	itu	tidak	1
pada_masa_itu_ujar	pada	masa	itu	ujar	1
pada_masa_itu_yakni	pada	masa	itu	yakni	1
pada_masa_itu_yang	pada	masa	itu	yang	1
pada_masa_jabatan_lalu	pada	masa	jabatan	lalu	1
pada_masa_jabatannya_tidak	pada	masa	jabatannya	tidak	1
pada_masa_jabatannya_yang	pada	masa	jabatannya	yang	1
pada_masa_jahiliah_maupun	pada	masa	jahiliah	maupun	1
pada_masa_jayanya_menjadi	pada	masa	jayanya	menjadi	1
pada_masa_jayanya_meski	pada	masa	jayanya	meski	1
pada_masa_jendela_ini	pada	masa	jendela	ini	1
pada_masa_kampanye_putaran	pada	masa	kampanye	putaran	1
pada_masa_kampanye_saat	pada	masa	kampanye	saat	1
pada_masa_kampanye_sebagai	pada	masa	kampanye	sebagai	1
pada_masa_kampanye_serta	pada	masa	kampanye	serta	1
pada_masa_kampanye_telah	pada	masa	kampanye	telah	1
pada_masa_kampanye_tetapi	pada	masa	kampanye	tetapi	1
pada_masa_kanak-kanak_ia	pada	masa	kanak-kanak	ia	1
pada_masa_kanak-kanak_paling	pada	masa	kanak-kanak	paling	1
pada_masa_kecil_akan	pada	masa	kecil	akan	1
pada_masa_kecil_yang	pada	masa	kecil	yang	1
pada_masa_kecilnya_dikenal	pada	masa	kecilnya	dikenal	1
pada_masa_kecilnya_ibu	pada	masa	kecilnya	ibu	1
pada_masa_keemasannya_dan	pada	masa	keemasannya	dan	1
pada_masa_kehamil-an_ibu	pada	masa	kehamil-an	ibu	1
pada_masa_kehamilan_dapat	pada	masa	kehamilan	dapat	1
pada_masa_kejayaan_filmnya	pada	masa	kejayaan	filmnya	1
pada_masa_kejayaannya_dulu	pada	masa	kejayaannya	dulu	1
pada_masa_kekinian_atau	pada	masa	kekinian	atau	1
pada_masa_kekinian_tapi	pada	masa	kekinian	tapi	1
pada_masa_kemarau_panjang	pada	masa	kemarau	panjang	1
pada_masa_kemerdekaan_ini	pada	masa	kemerdekaan	ini	1
pada_masa_kemerdekaan_masa	pada	masa	kemerdekaan	masa	1
pada_masa_kepemimpinan_beliau	pada	masa	kepemimpinan	beliau	1
pada_masa_kepemimpinan_direksi	pada	masa	kepemimpinan	direksi	1
pada_masa_kepemimpinan_tahun	pada	masa	kepemimpinan	tahun	1
pada_masa_kepemimpinannya_di	pada	masa	kepemimpinannya	di	1
pada_masa_ker-ja_jelas	pada	masa	ker-ja	jelas	1
pada_masa_kerajaan_kepercayaan	pada	masa	kerajaan	kepercayaan	1
pada_masa_keterbukaan_dan	pada	masa	keterbukaan	dan	1
pada_masa_kini_alih-alih	pada	masa	kini	alih-alih	1
pada_masa_kini_kita	pada	masa	kini	kita	1
pada_masa_kini_secara	pada	masa	kini	secara	1
pada_masa_kini_sepatutnya	pada	masa	kini	sepatutnya	1
pada_masa_kini_tidak	pada	masa	kini	tidak	1
pada_masa_kini_ujar	pada	masa	kini	ujar	1
pada_masa_kolonial_memimpin	pada	masa	kolonial	memimpin	1
pada_masa_krisis_moneter	pada	masa	krisis	moneter	1
pada_masa_lalu_ada	pada	masa	lalu	ada	1
pada_masa_lalu_adalah	pada	masa	lalu	adalah	1
pada_masa_lalu_aktivitas	pada	masa	lalu	aktivitas	1
pada_masa_lalu_dapat	pada	masa	lalu	dapat	1
pada_masa_lalu_di	pada	masa	lalu	di	1
pada_masa_lalu_itu	pada	masa	lalu	itu	1
pada_masa_lalu_ketika	pada	masa	lalu	ketika	1
pada_masa_lalu_maupun	pada	masa	lalu	maupun	1
pada_masa_lalu_memang	pada	masa	lalu	memang	1
pada_masa_lalu_peserta	pada	masa	lalu	peserta	1
pada_masa_lalu_sama	pada	masa	lalu	sama	1
pada_masa_lalu_sampai	pada	masa	lalu	sampai	1
pada_masa_lalu_sebelum	pada	masa	lalu	sebelum	1
pada_masa_lalu_sehingga	pada	masa	lalu	sehingga	1
pada_masa_lalu_sempat	pada	masa	lalu	sempat	1
pada_masa_lalu_seperti	pada	masa	lalu	seperti	1
pada_masa_lalu_terhadap	pada	masa	lalu	terhadap	1
pada_masa_lalu_yakni	pada	masa	lalu	yakni	1
pada_masa_lampau_kata	pada	masa	lampau	kata	1
pada_masa_lampau_mampu	pada	masa	lampau	mampu	1
pada_masa_lampau_menjadi	pada	masa	lampau	menjadi	1
pada_masa_lampau_merupakan	pada	masa	lampau	merupakan	1
pada_masa_lampau_te-tapi	pada	masa	lampau	te-tapi	1
pada_masa_liburan_ini	pada	masa	liburan	ini	1
pada_masa_liburan_lebaran	pada	masa	liburan	lebaran	1
pada_masa_liburan_sekolah	pada	masa	liburan	sekolah	1
pada_masa_liburan_tahun	pada	masa	liburan	tahun	1
pada_masa_low_season	pada	masa	low	season	1
pada_masa_masa_80-90an	pada	masa	masa	80-90an	1
pada_masa_mendatang_cukup	pada	masa	mendatang	cukup	1
pada_masa_mendatang_juga	pada	masa	mendatang	juga	1
pada_masa_mendatang_kata	pada	masa	mendatang	kata	1
pada_masa_mendatang_lanjutnya	pada	masa	mendatang	lanjutnya	1
pada_masa_mendatang_lantaran	pada	masa	mendatang	lantaran	1
pada_masa_mendatang_mengingat	pada	masa	mendatang	mengingat	1
pada_masa_mendatang_meski	pada	masa	mendatang	meski	1
pada_masa_mendatang_sistem	pada	masa	mendatang	sistem	1
pada_masa_mendatang_terkait	pada	masa	mendatang	terkait	1
pada_masa_mendatang_tidak	pada	masa	mendatang	tidak	1
pada_masa_menjadi_pemain	pada	masa	menjadi	pemain	1
pada_masa_orde_reformasi	pada	masa	orde	reformasi	1
pada_masa_pancaroba_juga	pada	masa	pancaroba	juga	1
pada_masa_pekan_pertama	pada	masa	pekan	pertama	1
pada_masa_pemerintahan_presiden	pada	masa	pemerintahan	presiden	1
pada_masa_pemerintahan_sebelum	pada	masa	pemerintahan	sebelum	1
pada_masa_pemerintahan_tiga	pada	masa	pemerintahan	tiga	1
pada_masa_pemerintahannya_termasuk	pada	masa	pemerintahannya	termasuk	1
pada_masa_pemilihan_pemimpin	pada	masa	pemilihan	pemimpin	1
pada_masa_pemilihan_presiden	pada	masa	pemilihan	presiden	1
pada_masa_pemilihannya_mengumbar	pada	masa	pemilihannya	mengumbar	1
pada_masa_pemilu_atau	pada	masa	pemilu	atau	1
pada_masa_pemilu_legislatif	pada	masa	pemilu	legislatif	1
pada_masa_pen-siun_di	pada	masa	pen-siun	di	1
pada_masa_pendidikannya_tidak	pada	masa	pendidikannya	tidak	1
pada_masa_pendidikannya_yang	pada	masa	pendidikannya	yang	1
pada_masa_penetapan_maupun	pada	masa	penetapan	maupun	1
pada_masa_pengabdiannya_mereka	pada	masa	pengabdiannya	mereka	1
pada_masa_penjajah-an_dan	pada	masa	penjajah-an	dan	1
pada_masa_pensiun_lulusan	pada	masa	pensiun	lulusan	1
pada_masa_penugasannya_di	pada	masa	penugasannya	di	1
pada_masa_perang_dingin	pada	masa	perang	dingin	1
pada_masa_perang_mempertahankan	pada	masa	perang	mempertahankan	1
pada_masa_pergantian_tahun	pada	masa	pergantian	tahun	1
pada_masa_perjuangan_hingga	pada	masa	perjuangan	hingga	1
pada_masa_perkembangan_janin	pada	masa	perkembangan	janin	1
pada_masa_perpan-jangan_pendaftaran	pada	masa	perpan-jangan	pendaftaran	1
pada_masa_perpanjangan_pendaftaran	pada	masa	perpanjangan	pendaftaran	1
pada_masa_persidangan_keempat	pada	masa	persidangan	keempat	1
pada_masa_pertumbuhan_dan	pada	masa	pertumbuhan	dan	1
pada_masa_perubahan_iklim	pada	masa	perubahan	iklim	1
pada_masa_perubahan_seperti	pada	masa	perubahan	seperti	1
pada_masa_pilkada_ini	pada	masa	pilkada	ini	1
pada_masa_pilpres_kali	pada	masa	pilpres	kali	1
pada_masa_pra_kemerdekaan	pada	masa	pra	kemerdekaan	1
pada_masa_prapenempatan_masa	pada	masa	prapenempatan	masa	1
pada_masa_puncak_haji	pada	masa	puncak	haji	1
pada_masa_raja-raja_leluhurku	pada	masa	raja-raja	leluhurku	1
pada_masa_reformasi_dan	pada	masa	reformasi	dan	1
pada_masa_remaja_atau	pada	masa	remaja	atau	1
pada_masa_remaja_hingga	pada	masa	remaja	hingga	1
pada_masa_remaja_ini	pada	masa	remaja	ini	1
pada_masa_reses_akan	pada	masa	reses	akan	1
pada_masa_reses_bulan	pada	masa	reses	bulan	1
pada_masa_reses_ini	pada	masa	reses	ini	1
pada_masa_reses_melaksanakan	pada	masa	reses	melaksanakan	1
pada_masa_revolusi_fisik	pada	masa	revolusi	fisik	1
pada_masa_saat_dinilai	pada	masa	saat	dinilai	1
pada_masa_saya_mungkin	pada	masa	saya	mungkin	1
pada_masa_sebelumnya_lembaga	pada	masa	sebelumnya	lembaga	1
pada_masa_sejarah_modern	pada	masa	sejarah	modern	1
pada_masa_seka_rang	pada	masa	seka	rang	1
pada_masa_sekarang_ini	pada	masa	sekarang	ini	1
pada_masa_sekarang_lebih-lelbih	pada	masa	sekarang	lebih-lelbih	1
pada_masa_sekarang_perempuan	pada	masa	sekarang	perempuan	1
pada_masa_sekarang_telah	pada	masa	sekarang	telah	1
pada_masa_sekarang_yang	pada	masa	sekarang	yang	1
pada_masa_sesudahnya_banyak	pada	masa	sesudahnya	banyak	1
pada_masa_sidang_berikutnya	pada	masa	sidang	berikutnya	1
pada_masa_sidang_mendatang	pada	masa	sidang	mendatang	1
pada_masa_sidang_pertama	pada	masa	sidang	pertama	1
pada_masa_silam_maupun	pada	masa	silam	maupun	1
pada_masa_sosialisasi_tidak	pada	masa	sosialisasi	tidak	1
pada_masa_sulit_ini	pada	masa	sulit	ini	1
pada_masa_sulit_mendapatkan	pada	masa	sulit	mendapatkan	1
pada_masa_sulit_seperti	pada	masa	sulit	seperti	1
pada_masa_tanam_usia	pada	masa	tanam	usia	1
pada_masa_tayang_sesuai	pada	masa	tayang	sesuai	1
pada_masa_tempo_dulu	pada	masa	tempo	dulu	1
pada_masa_tersebut_mengalami	pada	masa	tersebut	mengalami	1
pada_masa_tertentu_juga	pada	masa	tertentu	juga	1
pada_masa_tiap-tiap_kerajaan	pada	masa	tiap-tiap	kerajaan	1
pada_masa_transisi_ini	pada	masa	transisi	ini	1
pada_masa_transisi_sekarang	pada	masa	transisi	sekarang	1
pada_masa_transisi_seperti	pada	masa	transisi	seperti	1
pada_masa_transisi_yakni	pada	masa	transisi	yakni	1
pada_masa_ujung_akhir	pada	masa	ujung	akhir	1
pada_masa_unjury_time	pada	masa	unjury	time	1
pada_masa_utama_dalam	pada	masa	utama	dalam	1
pada_masa_yang_datang	pada	masa	yang	datang	1
pada_masa_yang_diistilahkan	pada	masa	yang	diistilahkan	1
pada_masa_yang_pendek	pada	masa	yang	pendek	1
pada_masa-lah_administratif_semata	pada	masa-lah	administratif	semata	1
pada_masa-lah_keamanan_yang	pada	masa-lah	keamanan	yang	1
pada_masa-masa_awal_kemerdekaan	pada	masa-masa	awal	kemerdekaan	1
pada_masa-masa_awal_menjabat	pada	masa-masa	awal	menjabat	1
pada_masa-masa_awal_na-mun	pada	masa-masa	awal	na-mun	1
pada_masa-masa_awal_pendudukan	pada	masa-masa	awal	pendudukan	1
pada_masa-masa_emas_ini	pada	masa-masa	emas	ini	1
pada_masa-masa_menjelang_pemilihan	pada	masa-masa	menjelang	pemilihan	1
pada_masa-masa_orde_baru	pada	masa-masa	orde	baru	1
pada_masa-masa_sebelum_kemerdekaan	pada	masa-masa	sebelum	kemerdekaan	1
pada_masa-masa_yang_akan	pada	masa-masa	yang	akan	1
pada_menit_keempat_masa	pada	menit	keempat	masa	1
pada_menit_kelima_masa	pada	menit	kelima	masa	1
pada_menjelang_akhir_masa	pada	menjelang	akhir	masa	1
pada_orang-orang_masa_lalu	pada	orang-orang	masa	lalu	1
pada_pada_masa_kampanye	pada	pada	masa	kampanye	1
pada_pelaksanaan_masa_datang	pada	pelaksanaan	masa	datang	1
pada_pembatasan_masa_jabatan	pada	pembatasan	masa	jabatan	1
pada_pemerintah_selama_masa	pada	pemerintah	selama	masa	1
pada_peningkatan_masa_hidup	pada	peningkatan	masa	hidup	1
pada_periode_inkubasi_masa	pada	periode	inkubasi	masa	1
pada_periode_kedua_masa	pada	periode	kedua	masa	1
pada_pertandingan_selama_masa	pada	pertandingan	selama	masa	1
pada_produksi_kendaraan_masa	pada	produksi	kendaraan	masa	1
pada_saat_masa_akhir	pada	saat	masa	akhir	1
pada_saat_masa_darurat	pada	saat	masa	darurat	1
pada_saat_masa_ka-rantina	pada	saat	masa	ka-rantina	1
pada_saat_masa_kehamilan	pada	saat	masa	kehamilan	1
pada_saat_masa_pemerintahan	pada	saat	masa	pemerintahan	1
pada_saat_masuk_masa	pada	saat	masuk	masa	1
pada_satu_masa_lalu	pada	satu	masa	lalu	1
pada_sedangkan_masa_periodisasi	pada	sedangkan	masa	periodisasi	1
pada_sepanjang_masa_kata	pada	sepanjang	masa	kata	1
pada_situasi_masa_lalu	pada	situasi	masa	lalu	1
pada_smartphone_masa_kini	pada	smartphone	masa	kini	1
pada_suatu_masa_kesadarannya	pada	suatu	masa	kesadarannya	1
pada_suntikan_kenangan_masa	pada	suntikan	kenangan	masa	1
pada_tahapan_masa_pendaftaran	pada	tahapan	masa	pendaftaran	1
pada_tahun_kedua_masa	pada	tahun	kedua	masa	1
pada_tahun_saat_masa	pada	tahun	saat	masa	1
pada_tantangan_di_masa	pada	tantangan	di	masa	1
pada_tokoh-tokoh_masa_lalu	pada	tokoh-tokoh	masa	lalu	1
pada_wajah_masa_depan	pada	wajah	masa	depan	1
pada_waktu_atau_masa	pada	waktu	atau	masa	1
pada_waktu_masa_reses	pada	waktu	masa	reses	1
pada_yang_tercantum_masa	pada	yang	tercantum	masa	1
padahal_di_masa_moratorium	padahal	di	masa	moratorium	1
padi_saat_masa_tanam	padi	saat	masa	tanam	1
pagi_ratusan_ribu_masa	pagi	ratusan	ribu	masa	1
pahlawan_masa_kini_adalah	pahlawan	masa	kini	adalah	1
pahlawan_masa_lalu_masih	pahlawan	masa	lalu	masih	1
paikan_pandangannya_tentang_masa	paikan	pandangannya	tentang	masa	1
pajak_dari_pemerintahan_masa	pajak	dari	pemerintahan	masa	1
pakaian_pejuang_tentara_masa	pakaian	pejuang	tentara	masa	1
pake_for_membangun_masa	pake	for	membangun	masa	1
pake_jaket_bomber_masa	pake	jaket	bomber	masa	1
paketnya_diperpanjang_sebelum_masa	paketnya	diperpanjang	sebelum	masa	1
pakta_masa_depan_termasuk	pakta	masa	depan	termasuk	1
pala_untuk_masa_panen	pala	untuk	masa	panen	1
paling_banyak_di_masa	paling	banyak	di	masa	1
paling_besar_pada_masa	paling	besar	pada	masa	1
paling_dominan_sepanjang_masa	paling	dominan	sepanjang	masa	1
paling_ekspresif_sepanjang_masa	paling	ekspresif	sepanjang	masa	1
paling_glamor_semenjak_masa	paling	glamor	semenjak	masa	1
paling_ketat_pada_masa	paling	ketat	pada	masa	1
paling_konsisten_sepanjang_masa	paling	konsisten	sepanjang	masa	1
paling_lama_masa_pe-meliharaan	paling	lama	masa	pe-meliharaan	1
paling_lambat_sebelum_masa	paling	lambat	sebelum	masa	1
paling_laris_sepanjang_masa	paling	laris	sepanjang	masa	1
paling_sukses_sepanjang_masa	paling	sukses	sepanjang	masa	1
pamitan_menjelang_masa_jabatannya	pamitan	menjelang	masa	jabatannya	1
panas_dalam_masa_kampanye	panas	dalam	masa	kampanye	1
panas_merupakan_masa_rawan	panas	merupakan	masa	rawan	1
pandangan_generasi_masa_kini	pandangan	generasi	masa	kini	1
pandangan_politik_di_masa	pandangan	politik	di	masa	1
pandangan_terhadap_kebutuhan_masa	pandangan	terhadap	kebutuhan	masa	1
pandangannya_tentang_masa_depan	pandangannya	tentang	masa	depan	1
panen_pada_masa_tanam	panen	pada	masa	tanam	1
panen_saat_masa_tanam	panen	saat	masa	tanam	1
pangan_masa_depan_masyarakat	pangan	masa	depan	masyarakat	1
pangan_memperpanjang_masa_kedaluwarsa	pangan	memperpanjang	masa	kedaluwarsa	1
pangeran_yang_di_masa	pangeran	yang	di	masa	1
panitia_pilhut_meskipun_masa	panitia	pilhut	meskipun	masa	1
panjang_masa_dia_untuk	panjang	masa	dia	untuk	1
panjang_masa_edarnya_lebih	panjang	masa	edarnya	lebih	1
panjang_masa_jabatannya_seperti	panjang	masa	jabatannya	seperti	1
panmus_untuk_menutup_masa	panmus	untuk	menutup	masa	1
pantai_saja_kan_masa	pantai	saja	kan	masa	1
papan_catur_di_masa	papan	catur	di	masa	1
para_atlet_masa_sekarang	para	atlet	masa	sekarang	1
para_bintang_masa_lalu	para	bintang	masa	lalu	1
para_ca-lon_hingga_masa	para	ca-lon	hingga	masa	1
para_difabel_pada_masa	para	difabel	pada	masa	1
para_direksinya_di_masa	para	direksinya	di	masa	1
para_donatur_masa_yang	para	donatur	masa	yang	1
para_kandidat_di_masa	para	kandidat	di	masa	1
para_korban_ini_masa	para	korban	ini	masa	1
para_menterinya_selama_masa	para	menterinya	selama	masa	1
para_nelayan_masa_transisi	para	nelayan	masa	transisi	1
para_orangtua_masa_kini	para	orangtua	masa	kini	1
para_pemain_menjalani_masa	para	pemain	menjalani	masa	1
para_pemain_pasca_masa	para	pemain	pasca	masa	1
para_pemimpin_masa_depan	para	pemimpin	masa	depan	1
para_pendengar_pada_masa	para	pendengar	pada	masa	1
para_pendeta_yang_masa	para	pendeta	yang	masa	1
para_penguasa_masa_lalu	para	penguasa	masa	lalu	1
para_penjajah_masa_kini	para	penjajah	masa	kini	1
para_siswa_di_masa	para	siswa	di	masa	1
para_tokoh_junior_masa	para	tokoh	junior	masa	1
para_ulama_pada_masa	para	ulama	pada	masa	1
para_wartawan_masa_kini	para	wartawan	masa	kini	1
para_wartawan_pada_masa	para	wartawan	pada	masa	1
paripur-na_penutupan_masa_sidang	paripur-na	penutupan	masa	sidang	1
paripurna_membahas_proses_masa	paripurna	membahas	proses	masa	1
paripurna_penutupan_masa_sidang	paripurna	penutupan	masa	sidang	1
paripurna_rapur_masa_sidang	paripurna	rapur	masa	sidang	1
pariwisata_di_masa_depan	pariwisata	di	masa	depan	1
pariwisata_masa_depannya_sudah	pariwisata	masa	depannya	sudah	1
pariwisata_untuk_masa_depan	pariwisata	untuk	masa	depan	1
parlemen_selama_masa_transisi	parlemen	selama	masa	transisi	1
parpol_selama_masa_kampanye	parpol	selama	masa	kampanye	1
partai_masa_penegak_hukum	partai	masa	penegak	hukum	1
partai_politik_masa_kini	partai	politik	masa	kini	1
pas_agar_masa_tugas	pas	agar	masa	tugas	1
pasa_masa_awal_alam	pasa	masa	awal	alam	1
pasal_masa_jabatan_hakim	pasal	masa	jabatan	hakim	1
pasangan_ketika_dalam_masa	pasangan	ketika	dalam	masa	1
pasangan_pengantin_memasuki_masa	pasangan	pengantin	memasuki	masa	1
pasar_di_masa_itu	pasar	di	masa	itu	1
pasar_modern_masa_kini	pasar	modern	masa	kini	1
pasar_tidak_menjadi_masa-lah	pasar	tidak	menjadi	masa-lah	1
pasca_masa_hukuman_palang	pasca	masa	hukuman	palang	1
pasca_masa_pemulihan_tenaga	pasca	masa	pemulihan	tenaga	1
paspor_dengan_masa_berlaku	paspor	dengan	masa	berlaku	1
paspor_yang_masa_berlaku	paspor	yang	masa	berlaku	1
pasrah_dengan_masa_depannya	pasrah	dengan	masa	depannya	1
pasti_akhirnya_masa_depan	pasti	akhirnya	masa	depan	1
pasti_masa_depan_kita	pasti	masa	depan	kita	1
pasti_mengancam_masa_depan	pasti	mengancam	masa	depan	1
pasti_mewarnai_masa-masa_sesudah	pasti	mewarnai	masa-masa	sesudah	1
pasti_redenominasi_membutuhkan_masa	pasti	redenominasi	membutuhkan	masa	1
pasti_terjamin_masa_depannya	pasti	terjamin	masa	depannya	1
pe_ker-ja_masa_data	pe	ker-ja	masa	data	1
pe-duli_laut_dan_masa	pe-duli	laut	dan	masa	1
pe-manggul_masa_depan_bangsa	pe-manggul	masa	depan	bangsa	1
pe-merintah_untuk_masa-masa_ke-depan	pe-merintah	untuk	masa-masa	ke-depan	1
pe-mimpin_masa_depan_menginter-nalisasikan	pe-mimpin	masa	depan	menginter-nalisasikan	1
pe-mimpin_masa_depan_tidak	pe-mimpin	masa	depan	tidak	1
pe-negakan_hukum_terkait_masa-lah	pe-negakan	hukum	terkait	masa-lah	1
pe-nentu_bagi_masa_depan	pe-nentu	bagi	masa	depan	1
pe-ngembangan_dan_masa_depan	pe-ngembangan	dan	masa	depan	1
pe-rempuan-perempuan_masa_kini_yaitu	pe-rempuan-perempuan	masa	kini	yaitu	1
pebulutang-kis_potensial_di_masa	pebulutang-kis	potensial	di	masa	1
pecatur_berkualitas_di_masa	pecatur	berkualitas	di	masa	1
pedih_masa_silam_yang	pedih	masa	silam	yang	1
peduli_atas_nasib_masa	peduli	atas	nasib	masa	1
peduli_dengan_masa_depannya	peduli	dengan	masa	depannya	1
peduli_terhadap_masa_depan	peduli	terhadap	masa	depan	1
pedulilah_terhadap_masa_depan	pedulilah	terhadap	masa	depan	1
pegawai_masa_dari_tahun	pegawai	masa	dari	tahun	1
