ngram	w1	w2	w3	w4	n
memperha-tikan_lata_belakang_sosiologis	memperha-tikan	lata	belakang	sosiologis	1
memperkuat_barisan_belakang_demi	memperkuat	barisan	belakang	demi	1
memperkuat_lini_belakang_bersama	memperkuat	lini	belakang	bersama	1
mempertanyakan_kenapa_belakangan_ini	mempertanyakan	kenapa	belakangan	ini	1
mempertimbangkan_latar_belakang_pendidikan	mempertimbangkan	latar	belakang	pendidikan	1
mempertimbangkan_latar_belakang_saksi	mempertimbangkan	latar	belakang	saksi	1
mempertimbangkan_merekrut_pemain_belakang	mempertimbangkan	merekrut	pemain	belakang	1
mempunyai_latar_belakang_hu-kum	mempunyai	latar	belakang	hu-kum	1
mempunyai_latar_belakang_intelijen	mempunyai	latar	belakang	intelijen	1
memukul_bagian_belakang_kepala	memukul	bagian	belakang	kepala	1
memukul_korban_dibagian_belakang	memukul	korban	dibagian	belakang	1
memungkiri_performance_lini_belakang	memungkiri	performance	lini	belakang	1
memutar_lewat_pintu_belakang	memutar	lewat	pintu	belakang	1
menabrak_belakang_kendaraan_tersebut	menabrak	belakang	kendaraan	tersebut	1
menabrak_dari_arah_belakang	menabrak	dari	arah	belakang	1
menabrak_dari_belakang_kendaraan	menabrak	dari	belakang	kendaraan	1
menahu_latar_belakang_pemecatannya	menahu	latar	belakang	pemecatannya	1
menaikkan_kuota_haji_belakangan	menaikkan	kuota	haji	belakangan	1
menambahkan_latar_belakang_anggota	menambahkan	latar	belakang	anggota	1
menambahkan_latar_belakang_digelarnya	menambahkan	latar	belakang	digelarnya	1
menambahkan_mengingat_latar_belakang	menambahkan	mengingat	latar	belakang	1
menampilkan_bagian_belakangnya_namun	menampilkan	bagian	belakangnya	namun	1
menampilkan_kisah_yang_berlatarbelakang	menampilkan	kisah	yang	berlatarbelakang	1
menandakan_suspensi_belakang_milik	menandakan	suspensi	belakang	milik	1
menangkap_otak_dibelakang_masalah	menangkap	otak	dibelakang	masalah	1
menanjak_belakangan_ini_suatu	menanjak	belakangan	ini	suatu	1
menarik_belakangan_ini_beredar	menarik	belakangan	ini	beredar	1
menarik_pergerakkan_lini_belakang	menarik	pergerakkan	lini	belakang	1
menariknya_belakangan_tak_sedikit	menariknya	belakangan	tak	sedikit	1
menata_tulang_belakang_sejumlah	menata	tulang	belakang	sejumlah	1
mencapai_detik_di_belakangnya	mencapai	detik	di	belakangnya	1
mencapai_ini_belakangan_mendapat	mencapai	ini	belakangan	mendapat	1
mencapai_unit_tetapi_belakangan	mencapai	unit	tetapi	belakangan	1
mencari_keuntungan_diduga_melatarbelakanginya	mencari	keuntungan	diduga	melatarbelakanginya	1
mencari_tahu_latar_belakang	mencari	tahu	latar	belakang	1
mencari_tahu_mengapa_belakangan	mencari	tahu	mengapa	belakangan	1
menceritakan_latar_belakang_kedua	menceritakan	latar	belakang	kedua	1
menceritakan_latar_belakang_keterlibatan	menceritakan	latar	belakang	keterlibatan	1
mencium_bagian_belakang_truk	mencium	bagian	belakang	truk	1
mencoba_mengikuti_dari_belakang	mencoba	mengikuti	dari	belakang	1
mencongkel_pagar_belakang_kampus	mencongkel	pagar	belakang	kampus	1
mencongkel_paksa_pintu_belakang	mencongkel	paksa	pintu	belakang	1
mencoret-coret_halaman_belakang_buku	mencoret-coret	halaman	belakang	buku	1
mencuat_belakangan_ini_akan	mencuat	belakangan	ini	akan	1
mencuat_belakangan_ini_di	mencuat	belakangan	ini	di	1
mencuat_belakangan_ini_jelasnya	mencuat	belakangan	ini	jelasnya	1
mencuat_belakangan_ini_ungkap	mencuat	belakangan	ini	ungkap	1
mencuat_belakangan_tetap_pada	mencuat	belakangan	tetap	pada	1
mencuri_hati_pemain_belakang	mencuri	hati	pemain	belakang	1
mencurigakan_tepat_di_belakang	mencurigakan	tepat	di	belakang	1
mendalami_latar_belakang_kematian	mendalami	latar	belakang	kematian	1
mendalangi_pintu_belakang_pencatatan	mendalangi	pintu	belakang	pencatatan	1
mendapat_kios_di_belakang	mendapat	kios	di	belakang	1
mendapat_latar_belakang_sejarah	mendapat	latar	belakang	sejarah	1
mendapati_pintu_rumah_belakang	mendapati	pintu	rumah	belakang	1
mendapatkan_latar_belakang_saksi	mendapatkan	latar	belakang	saksi	1
mendatangkan_pemain_belakang_baru	mendatangkan	pemain	belakang	baru	1
mendatar_yang_melewati_belakang	mendatar	yang	melewati	belakang	1
mendekap_korban_dari_belakang	mendekap	korban	dari	belakang	1
mendengar_di_belakangnya_ada	mendengar	di	belakangnya	ada	1
mendengarkan_langsung_latar_belakang	mendengarkan	langsung	latar	belakang	1
menderita_patah_tulang_belakang	menderita	patah	tulang	belakang	1
menegok_ke_belakang_sambut	menegok	ke	belakang	sambut	1
menekan_saraf_tulang_belakang	menekan	saraf	tulang	belakang	1
menelusuri_latar_belakang_digadaikannya	menelusuri	latar	belakang	digadaikannya	1
menembak_bagian_ke-pala_belakang	menembak	bagian	ke-pala	belakang	1
menembus_belakang_kepala_kata	menembus	belakang	kepala	kata	1
menempati_posisi_ketiga_dibelakang	menempati	posisi	ketiga	dibelakang	1
menempatkan_diri_di_belakang	menempatkan	diri	di	belakang	1
menempatkan_klep_di_belakang	menempatkan	klep	di	belakang	1
menemukan_peng-ganti_pemain_belakang	menemukan	peng-ganti	pemain	belakang	1
menengok_ke_belakang_rumah	menengok	ke	belakang	rumah	1
menengok_ke_belakang_saat	menengok	ke	belakang	saat	1
menengok_ke_belakang_tentang	menengok	ke	belakang	tentang	1
menentukan_barisan_belakang_mengingat	menentukan	barisan	belakang	mengingat	1
menepis_apabila_di_belakang	menepis	apabila	di	belakang	1
menepis_sundulan_pemain_belakang	menepis	sundulan	pemain	belakang	1
menerangi_track_belakang_ketika	menerangi	track	belakang	ketika	1
menerangkan_latar_belakang_gugatannya	menerangkan	latar	belakang	gugatannya	1
menerangkan_latar_belakang_munculnya	menerangkan	latar	belakang	munculnya	1
menerjang_bagian_belakang_rumah	menerjang	bagian	belakang	rumah	1
meng-gunting-gunting_kertas_lan-tas_belakangan	meng-gunting-gunting	kertas	lan-tas	belakangan	1
meng-ungkapkan_belakangan_ini_ber-hembus	meng-ungkapkan	belakangan	ini	ber-hembus	1
mengabadikannya_dengan_latar_belakang	mengabadikannya	dengan	latar	belakang	1
mengajaknya_ke_belakang_tempat	mengajaknya	ke	belakang	tempat	1
mengakibatkan_bangunan_bagian_belakang	mengakibatkan	bangunan	bagian	belakang	1
mengaku_bagian_belakang_badannya	mengaku	bagian	belakang	badannya	1
mengaku_beberapa_waktu_belakangan	mengaku	beberapa	waktu	belakangan	1
mengaku_bila_belakangan_ini	mengaku	bila	belakangan	ini	1
mengaku_tidak_berlatar_belakang	mengaku	tidak	berlatar	belakang	1
mengakui_belakangan_ada_temuan	mengakui	belakangan	ada	temuan	1
mengakui_dua_tahun_belakangan	mengakui	dua	tahun	belakangan	1
mengakui_kalau_belakangan_ini	mengakui	kalau	belakangan	ini	1
mengakui_yang_terjadi_belakangan	mengakui	yang	terjadi	belakangan	1
mengalah_duduk_di_belakang	mengalah	duduk	di	belakang	1
mengalami_keterbelakangan_mental_atau	mengalami	keterbelakangan	mental	atau	1
mengalami_keterbelakangan_mental_namun	mengalami	keterbelakangan	mental	namun	1
mengalami_keterbelakangan_mental_suka	mengalami	keterbelakangan	mental	suka	1
mengalami_luka_parah_dibelakang	mengalami	luka	parah	dibelakang	1
mengalami_retak_tulang_belakang	mengalami	retak	tulang	belakang	1
mengalaminya_tampaknya_belakangan_lebih	mengalaminya	tampaknya	belakangan	lebih	1
mengalirkan_bola_dari_belakang	mengalirkan	bola	dari	belakang	1
mengamankan_pe-rempuan_yang_belakangan	mengamankan	pe-rempuan	yang	belakangan	1
mengambil_latar_belakang_dari	mengambil	latar	belakang	dari	1
mengambil_latar_belakang_era	mengambil	latar	belakang	era	1
mengambil_latar_belakang_kekayaan	mengambil	latar	belakang	kekayaan	1
mengambil_latar_belakang_kerusuhan	mengambil	latar	belakang	kerusuhan	1
mengambil_latar_belakang_ombak	mengambil	latar	belakang	ombak	1
mengambil_latar_belakang_tahun	mengambil	latar	belakang	tahun	1
mengambil_pe-numpang_di_belakang	mengambil	pe-numpang	di	belakang	1
mengambil_yang_berlatar_belakang	mengambil	yang	berlatar	belakang	1
mengandalkan_rem_belakang_saja	mengandalkan	rem	belakang	saja	1
mengandung_atau_hamil_belakangan	mengandung	atau	hamil	belakangan	1
mengapa_belakangan_sering_timbul	mengapa	belakangan	sering	timbul	1
mengarah_ke_belakang_memeriksa	mengarah	ke	belakang	memeriksa	1
mengatakan_aksi_pembacokan_dilatarbelakangi	mengatakan	aksi	pembacokan	dilatarbelakangi	1
mengatakan_aksi_protes_dilatarbelakangi	mengatakan	aksi	protes	dilatarbelakangi	1
mengatakan_beberapa_tahun_belakangan	mengatakan	beberapa	tahun	belakangan	1
mengatakan_belakangan_ba-nyak_kebijakan	mengatakan	belakangan	ba-nyak	kebijakan	1
mengatakan_belakangan_ini_cukup	mengatakan	belakangan	ini	cukup	1
mengatakan_belakangan_ini_semakin	mengatakan	belakangan	ini	semakin	1
mengatakan_belakangan_ini_wacana	mengatakan	belakangan	ini	wacana	1
mengatakan_fenomena_radikalisme_belakangan	mengatakan	fenomena	radikalisme	belakangan	1
mengatakan_kaloborasi_ini_dilatarbelakangi	mengatakan	kaloborasi	ini	dilatarbelakangi	1
mengatakan_kemenangannya_dilatarbelakangi_permainan	mengatakan	kemenangannya	dilatarbelakangi	permainan	1
mengatakan_latar_belakang_kemenangannya	mengatakan	latar	belakang	kemenangannya	1
mengatakan_latar_belakang_pameran	mengatakan	latar	belakang	pameran	1
mengatakan_latar_belakang_pembangunan	mengatakan	latar	belakang	pembangunan	1
mengatakan_pengecekan_latar_belakang	mengatakan	pengecekan	latar	belakang	1
mengatakan_penyuluhan_ini_dilatarbelakangi	mengatakan	penyuluhan	ini	dilatarbelakangi	1
mengatakan_selama_tahun_belakangan	mengatakan	selama	tahun	belakangan	1
mengatasi_bola_belakang_dari	mengatasi	bola	belakang	dari	1
mengatasi_kekakuan_tulang_belakang	mengatasi	kekakuan	tulang	belakang	1
mengawal_lini_belakang_dan	mengawal	lini	belakang	dan	1
menge-coh_dua_pemain_belakang	menge-coh	dua	pemain	belakang	1
mengecoh_para_pemain_belakang	mengecoh	para	pemain	belakang	1
mengecoh_pemain_belakang_the	mengecoh	pemain	belakang	the	1
mengekor_di_belakang_mereka	mengekor	di	belakang	mereka	1
mengekspos_kondisi_sekolah-sekolah_ter-kebelakang	mengekspos	kondisi	sekolah-sekolah	ter-kebelakang	1
mengelabui_dua_pemain_belakang	mengelabui	dua	pemain	belakang	1
mengelabui_satu_pemain_belakang	mengelabui	satu	pemain	belakang	1
mengemukakan_ban_belakang_itu	mengemukakan	ban	belakang	itu	1
mengenai_bagian_belakang_kepala	mengenai	bagian	belakang	kepala	1
mengenai_bagian_belakang_kepalaku	mengenai	bagian	belakang	kepalaku	1
mengenai_bagian_belakang_rumah	mengenai	bagian	belakang	rumah	1
mengenai_bagian_belakang_salah	mengenai	bagian	belakang	salah	1
mengenai_bagian_pantat_belakang	mengenai	bagian	pantat	belakang	1
mengenai_latar_belakang_medis	mengenai	latar	belakang	medis	1
mengenai_latar_belakang_pelaksanaan	mengenai	latar	belakang	pelaksanaan	1
mengenai_latar_belakang_raja	mengenai	latar	belakang	raja	1
mengenai_ta-ngan_pemain_belakang	mengenai	ta-ngan	pemain	belakang	1
mengenal_latar_belakang_visi	mengenal	latar	belakang	visi	1
mengepang_rambut_bagian_belakang	mengepang	rambut	bagian	belakang	1
mengepul_dari_bagian_belakang	mengepul	dari	bagian	belakang	1
mengetahui_informasi_itu_belakangan	mengetahui	informasi	itu	belakangan	1
mengetahui_latar_belakang_dan	mengetahui	latar	belakang	dan	1
mengetahui_latar_belakang_kehidupan	mengetahui	latar	belakang	kehidupan	1
mengetahui_latar_belakang_penghuni	mengetahui	latar	belakang	penghuni	1
mengetahui_sepekan_ke_belakang	mengetahui	sepekan	ke	belakang	1
menggambarnya_di_halaman_belakang	menggambarnya	di	halaman	belakang	1
mengganjal_pe-main_belakang_tim	mengganjal	pe-main	belakang	tim	1
menggantung_di_bagian_belakang	menggantung	di	bagian	belakang	1
menggarisbawahi_sejumlah_latar_belakang	menggarisbawahi	sejumlah	latar	belakang	1
menggelar_even_berlatar_belakang	menggelar	even	berlatar	belakang	1
menggelar_razia_belakang_ini	menggelar	razia	belakang	ini	1
menggembirakan_kare-na_latar_belakang	menggembirakan	kare-na	latar	belakang	1
menggenjot_pembangunan_infrastruktur_belakangan	menggenjot	pembangunan	infrastruktur	belakangan	1
menggunakan_air_belakangan_kebutuhan	menggunakan	air	belakangan	kebutuhan	1
menggunakan_ban_belakang_untuk	menggunakan	ban	belakang	untuk	1
menggunakan_lampu_belakang_warna	menggunakan	lampu	belakang	warna	1
menggunakan_latar_belakang_bertema	menggunakan	latar	belakang	bertema	1
menggunakan_satu_kamera_belakang	menggunakan	satu	kamera	belakang	1
menghadap_ke_belakang_dan	menghadap	ke	belakang	dan	1
menghadap_laut_harus_membelakangi	menghadap	laut	harus	membelakangi	1
menghangat_belakangan_ini_di	menghangat	belakangan	ini	di	1
menghantam_belakang_truck_yang	menghantam	belakang	truck	yang	1
menghantam_dinding_belakang_rumah	menghantam	dinding	belakang	rumah	1
menghantam_kepala_bagian_belakangnya	menghantam	kepala	bagian	belakangnya	1
menghilangkan_bangku_belakang_untuk	menghilangkan	bangku	belakang	untuk	1
menghina_berdiri_di_belakang	menghina	berdiri	di	belakang	1
menghindari_keterbelakangan_kemiskinan_dan	menghindari	keterbelakangan	kemiskinan	dan	1
menghubungkan_jalan-jalan_di_belakang	menghubungkan	jalan-jalan	di	belakang	1
mengikuti_barisan_di_belakang	mengikuti	barisan	di	belakang	1
mengikuti_dari_belakang_dicegah	mengikuti	dari	belakang	dicegah	1
mengikuti_di_belakang_melakukan	mengikuti	di	belakang	melakukan	1
mengikuti_korban_dari_belakang	mengikuti	korban	dari	belakang	1
mengikuti_pintu_belakang_dan	mengikuti	pintu	belakang	dan	1
mengikutinya_dari_belakang_de-ngan	mengikutinya	dari	belakang	de-ngan	1
mengingat_beberapa_waktu_belakangan	mengingat	beberapa	waktu	belakangan	1
mengingat_belakangan_ini_berbagai	mengingat	belakangan	ini	berbagai	1
mengingat_belakangan_mulai_santer	mengingat	belakangan	mulai	santer	1
mengingat_latar_belakang_bisnis	mengingat	latar	belakang	bisnis	1
menginjak_jamaah_dari_belakang	menginjak	jamaah	dari	belakang	1
mengisi_lini_belakang_mereka	mengisi	lini	belakang	mereka	1
mengisi_lini_belakang_tim	mengisi	lini	belakang	tim	1
mengumumkan_beberapa_hari_belakangan	mengumumkan	beberapa	hari	belakangan	1
mengungkapkan_dalam_setahun_belakangan	mengungkapkan	dalam	setahun	belakangan	1
mengungkapkan_gigi_bagian_belakang	mengungkapkan	gigi	bagian	belakang	1
menilai_belakangan_ada_kecenderungan	menilai	belakangan	ada	kecenderungan	1
menilai_belakangan_ini_linimasa	menilai	belakangan	ini	linimasa	1
menilai_kondisi_ini_dilatarbelakangi	menilai	kondisi	ini	dilatarbelakangi	1
menilai_perkembangan_pers_belakangan	menilai	perkembangan	pers	belakangan	1
menilik_latar_belakangnya_tak	menilik	latar	belakangnya	tak	1
menilik_melihat_latar_belakang	menilik	melihat	latar	belakang	1
menilisik_ke_belakang_ihwal	menilisik	ke	belakang	ihwal	1
menimbulkan_korban_jiwa_belakangan	menimbulkan	korban	jiwa	belakangan	1
menimbulkan_persoalan_di_belakang	menimbulkan	persoalan	di	belakang	1
menimpa_atap_bagian_belakang	menimpa	atap	bagian	belakang	1
menimpa_bagian_belakang_rumah	menimpa	bagian	belakang	rumah	1
menimpa_keduanya_belakangan_ini	menimpa	keduanya	belakangan	ini	1
menimpa_rumah_bagian_belakang	menimpa	rumah	bagian	belakang	1
menimpa_sebagain_tembok_belakang	menimpa	sebagain	tembok	belakang	1
menimpa_tembok_belakang_rumah	menimpa	tembok	belakang	rumah	1
menindaklanjuti_latar_belakang_dari	menindaklanjuti	latar	belakang	dari	1
meninggalkan_korban_di_belakang	meninggalkan	korban	di	belakang	1
meninggalnya_kor-ban_yang_belakangan	meninggalnya	kor-ban	yang	belakangan	1
meningkat_belakangan_ini_terus	meningkat	belakangan	ini	terus	1
meningkat_belakangan_selepas_serangan	meningkat	belakangan	selepas	serangan	1
meningkat_drastis_belakangan_ini	meningkat	drastis	belakangan	ini	1
menit_ke_pemain_belakang	menit	ke	pemain	belakang	1
menit_setelah_pemain_belakang	menit	setelah	pemain	belakang	1
menit_tetapi_belakangan_hanya	menit	tetapi	belakangan	hanya	1
menjadi_ban_belakang_begitu	menjadi	ban	belakang	begitu	1
menjadi_bedah_tulang_belakang	menjadi	bedah	tulang	belakang	1
menjadi_fokus_pemain_belakang	menjadi	fokus	pemain	belakang	1
menjadi_jenderal_lini_belakang	menjadi	jenderal	lini	belakang	1
menjadi_kuarter_lini_belakang	menjadi	kuarter	lini	belakang	1
menjadi_latar_belakang_agar	menjadi	latar	belakang	agar	1
menjadi_latar_belakang_andalan	menjadi	latar	belakang	andalan	1
menjadi_latar_belakang_berbagai	menjadi	latar	belakang	berbagai	1
menjadi_latar_belakang_diadakannya	menjadi	latar	belakang	diadakannya	1
menjadi_latar_belakang_dilakukannya	menjadi	latar	belakang	dilakukannya	1
menjadi_latar_belakang_kedekatan	menjadi	latar	belakang	kedekatan	1
menjadi_latar_belakang_kita	menjadi	latar	belakang	kita	1
menjadi_latar_belakang_penciptaan	menjadi	latar	belakang	penciptaan	1
menjadi_latar_belakang_tudingan	menjadi	latar	belakang	tudingan	1
menjadi_latar_belakang_utama	menjadi	latar	belakang	utama	1
menjadi_momok_lini_belakang	menjadi	momok	lini	belakang	1
menjadi_pembalap_paling_belakang	menjadi	pembalap	paling	belakang	1
menjadi_perhatian_publik_belakangan	menjadi	perhatian	publik	belakangan	1
menjadi_sorotan_belakangan_ini	menjadi	sorotan	belakangan	ini	1
menjadi_terkebelakang_dengan_daerah	menjadi	terkebelakang	dengan	daerah	1
menjadi_tren_belakangan_ini	menjadi	tren	belakangan	ini	1
menjadikan_latar_belakang_agama	menjadikan	latar	belakang	agama	1
menjadikan_latar_belakang_kegiatan	menjadikan	latar	belakang	kegiatan	1
menjaga_di_belakangnya_perairan	menjaga	di	belakangnya	perairan	1
menjaga_pertahanan_belakang_dari	menjaga	pertahanan	belakang	dari	1
menjalani_pemeriksaan_tulang_belakang	menjalani	pemeriksaan	tulang	belakang	1
menjangkau_daerah_terbelakang_diperkirakan	menjangkau	daerah	terbelakang	diperkirakan	1
menjelaskan_alasannya_berwirausaha_dilatarbelakangi	menjelaskan	alasannya	berwirausaha	dilatarbelakangi	1
menjelaskan_apa_latar_belakang	menjelaskan	apa	latar	belakang	1
menjelaskan_latar_belakang_munculnya	menjelaskan	latar	belakang	munculnya	1
menjelaskan_latar_belakang_pelaksanaan	menjelaskan	latar	belakang	pelaksanaan	1
menjelaskan_latar_belakang_pendirian	menjelaskan	latar	belakang	pendirian	1
menjulang_di_belakang_bangunan	menjulang	di	belakang	bangunan	1
menoleh_ke_belakang_dan	menoleh	ke	belakang	dan	1
menoleh_ke_belakang_masya	menoleh	ke	belakang	masya	1
menoleh_ke_belakang_pemesan	menoleh	ke	belakang	pemesan	1
menoleh_ke_belakang_tepat	menoleh	ke	belakang	tepat	1
menoleh_ke_belakang_tiba-tiba	menoleh	ke	belakang	tiba-tiba	1
menoleh_ke_belakang_untuk	menoleh	ke	belakang	untuk	1
menoleh_kebelakang_dan_semua	menoleh	kebelakang	dan	semua	1
menonaktifkan_latar_belakang_aplikasi	menonaktifkan	latar	belakang	aplikasi	1
menteri_dan_latar_belakang	menteri	dan	latar	belakang	1
mentok_di_lini_belakang	mentok	di	lini	belakang	1
menuai_persoalan_hingga_belakangan	menuai	persoalan	hingga	belakangan	1
menuju_arah_belakang_dan	menuju	arah	belakang	dan	1
menuju_bagian_belakang_bangunan	menuju	bagian	belakang	bangunan	1
menuju_belakang_rumahnya_untuk	menuju	belakang	rumahnya	untuk	1
menuju_ke_belakang_ruangan	menuju	ke	belakang	ruangan	1
menuju_ke_halaman_belakang	menuju	ke	halaman	belakang	1
menuju_pintu_belakang_untuk	menuju	pintu	belakang	untuk	1
menujuk_seorang_yang_belakangan	menujuk	seorang	yang	belakangan	1
menumpuk_di_belakang_dan	menumpuk	di	belakang	dan	1
menumpuk_di_belakang_membuat	menumpuk	di	belakang	membuat	1
menunggu_di_areal_belakang	menunggu	di	areal	belakang	1
menunggu_di_belakang_panggung	menunggu	di	belakang	panggung	1
menunjukkan_tanda-tanda_berhasil_belakangan	menunjukkan	tanda-tanda	berhasil	belakangan	1
menurun_belakangan_ini_sehingga	menurun	belakangan	ini	sehingga	1
menurut_kami_bertolak_belakang	menurut	kami	bertolak	belakang	1
menurut_me-reka_belakangan_ini	menurut	me-reka	belakangan	ini	1
menurut_potensi_daerah_belakangnya	menurut	potensi	daerah	belakangnya	1
menurutnya_belakangan_ini_hakekat	menurutnya	belakangan	ini	hakekat	1
menusuk_saya_dari_belakang	menusuk	saya	dari	belakang	1
menusuk_tubuh_bagian_belakang	menusuk	tubuh	bagian	belakang	1
menutur-kan_bahwa_belakangan_ini	menutur-kan	bahwa	belakangan	ini	1
menyaksikan_gerbong_di_belakang	menyaksikan	gerbong	di	belakang	1
menyambung_ke_bagian_belakang	menyambung	ke	bagian	belakang	1
menyambut_tamu_di_belakang	menyambut	tamu	di	belakang	1
menyampaikan_latar_belakang_mengapa	menyampaikan	latar	belakang	mengapa	1
menyampaikan_latar_belakang_pria	menyampaikan	latar	belakang	pria	1
menyampaikan_latar_belakang_rekomendasi	menyampaikan	latar	belakang	rekomendasi	1
menyampaikan_selain_dilatarbelakangi_keputusan	menyampaikan	selain	dilatarbelakangi	keputusan	1
menyangkut_latarbelakang_trio_pimdekab	menyangkut	latarbelakang	trio	pimdekab	1
menyapu_jendela_belakang_kata	menyapu	jendela	belakang	kata	1
menyatakan_belakangan_ini_kasus	menyatakan	belakangan	ini	kasus	1
menyatakan_latar_belakang_penghapusan	menyatakan	latar	belakang	penghapusan	1
menyayangkan_belakangan_ini_opini-opini	menyayangkan	belakangan	ini	opini-opini	1
menyebabkan_keterpurukan_dan_keterbelakangan	menyebabkan	keterpurukan	dan	keterbelakangan	1
menyebutkan_bahwa_kamera_belakang	menyebutkan	bahwa	kamera	belakang	1
menyebutkan_latar_belakang_kegiatan	menyebutkan	latar	belakang	kegiatan	1
menyekap_korban_dari_belakang	menyekap	korban	dari	belakang	1
menyelamatkan_diri_lewat_belakang	menyelamatkan	diri	lewat	belakang	1
menyelinap_masuk_roda_belakang	menyelinap	masuk	roda	belakang	1
menyelip_ke_belakang_punggung	menyelip	ke	belakang	punggung	1
menyentuh_bagian_belakang_rumah	menyentuh	bagian	belakang	rumah	1
menyerang_malah_lini_belakang	menyerang	malah	lini	belakang	1
menyikapi_permasalahan_belakangan_ini	menyikapi	permasalahan	belakangan	ini	1
menyinggung_latar_belakang_penetapan	menyinggung	latar	belakang	penetapan	1
menyisakan_wilayah_terbelakang_yang	menyisakan	wilayah	terbelakang	yang	1
menyokong_dari_garis_belakang	menyokong	dari	garis	belakang	1
menyoroti_lini_belakang_timnya	menyoroti	lini	belakang	timnya	1
menyoroti_lini_belakang_yang	menyoroti	lini	belakang	yang	1
menyundul_bola_ke_belakang	menyundul	bola	ke	belakang	1
menyusul_di_belakang_dengan	menyusul	di	belakang	dengan	1
menyusul_di_belakang_seakan	menyusul	di	belakang	seakan	1
menyusul_krisisnya_lini_belakang	menyusul	krisisnya	lini	belakang	1
merah-putih_yang_di_belakangnya	merah-putih	yang	di	belakangnya	1
merari_ini_dilatarbelakangi_cerita	merari	ini	dilatarbelakangi	cerita	1
merasa_belakangan_dirinya_terlalu	merasa	belakangan	dirinya	terlalu	1
merasakan_keterbelakangan_selama_ini	merasakan	keterbelakangan	selama	ini	1
merchantilistik_yang_dilatarbelakangi_sistem	merchantilistik	yang	dilatarbelakangi	sistem	1
merebak_beberapa_hari_belakangan	merebak	beberapa	hari	belakangan	1
merebak_belakangan_ini_berawal	merebak	belakangan	ini	berawal	1
merebak_belakangan_ini_dikarenakan	merebak	belakangan	ini	dikarenakan	1
merebut_game_kedua_dilatarbelakangi	merebut	game	kedua	dilatarbelakangi	1
mereka_masih_di_belakang	mereka	masih	di	belakang	1
mereka_menilai_belakangan_ada	mereka	menilai	belakangan	ada	1
mereka_sorot_belakangan_ini	mereka	sorot	belakangan	ini	1
mereka_yang_berlatar_belakang	mereka	yang	berlatar	belakang	1
merekam_dengan_kamera_belakang	merekam	dengan	kamera	belakang	1
merekrut_pemain_belakang_setelah	merekrut	pemain	belakang	setelah	1
merelakan_ruang_bagasi_belakang	merelakan	ruang	bagasi	belakang	1
merembet_ke_bagian_belakang	merembet	ke	bagian	belakang	1
meru-sak_pintu_belakang_dengan	meru-sak	pintu	belakang	dengan	1
merupakan_daerah_ter-kebelakang_dari	merupakan	daerah	ter-kebelakang	dari	1
merupakan_organisasi_berlatar_belakang	merupakan	organisasi	berlatar	belakang	1
merupakan_tulang_belakang_bagi	merupakan	tulang	belakang	bagi	1
merusak_konsentrasi_pemain_belakang	merusak	konsentrasi	pemain	belakang	1
mesin_di_bagian_belakangnya	mesin	di	bagian	belakangnya	1
mesin_di_belakang_dan	mesin	di	belakang	dan	1
meski_belakangan_ini_peta	meski	belakangan	ini	peta	1
meski_belakangan_pernyataan_itu	meski	belakangan	pernyataan	itu	1
meski_di_belakangnya_terdapat	meski	di	belakangnya	terdapat	1
meskipun_belakangan_meragukan_keberadaan	meskipun	belakangan	meragukan	keberadaan	1
meskipun_dihuni_pemain_belakang	meskipun	dihuni	pemain	belakang	1
meskipun_muncul_belakangan_kata	meskipun	muncul	belakangan	kata	1
metal_di_bagian_belakang	metal	di	bagian	belakang	1
metalurgi_yang_latar_belakangnya	metalurgi	yang	latar	belakangnya	1
meter_di_belakang_rumah	meter	di	belakang	rumah	1
meter_ke_depan_belakang	meter	ke	depan	belakang	1
miliar_namun_belakangan_pembeli	miliar	namun	belakangan	pembeli	1
milik_korban_namun_belakangan	milik	korban	namun	belakangan	1
milik_warga_yang_belakangan	milik	warga	yang	belakangan	1
minat_yang_belakangan_sangat	minat	yang	belakangan	sangat	1
minggu_belakangan_banyak_suara	minggu	belakangan	banyak	suara	1
minggu_belakangan_ini_jaringan	minggu	belakangan	ini	jaringan	1
minim_ditangkap_di_belakang	minim	ditangkap	di	belakang	1
minta_difoto_berlatar_belakang	minta	difoto	berlatar	belakang	1
minuman_keras_di_belakang	minuman	keras	di	belakang	1
minyak_dunia_belakangan_ini	minyak	dunia	belakangan	ini	1
minyak_dunia_yang_belakangan	minyak	dunia	yang	belakangan	1
miras_belakangan_kian_marak	miras	belakangan	kian	marak	1
miring_seputar_latar_belakang	miring	seputar	latar	belakang	1
misalnya_belakangan_telah_menyebabkan	misalnya	belakangan	telah	menyebabkan	1
misalnya_pada_bagian_belakang	misalnya	pada	bagian	belakang	1
miskin_terbelakang_dan_berkasta	miskin	terbelakang	dan	berkasta	1
mislanya_khususnya_dari_belakang	mislanya	khususnya	dari	belakang	1
mm_di_kabin_belakang	mm	di	kabin	belakang	1
mo_door_dari_belakang	mo	door	dari	belakang	1
mobil_bagian_belakang_menggunakan	mobil	bagian	belakang	menggunakan	1
mobil_bagian_kanan_belakang	mobil	bagian	kanan	belakang	1
mobil_berpenggerak_roda_belakang	mobil	berpenggerak	roda	belakang	1
mobil_di_belakang_barisan	mobil	di	belakang	barisan	1
mobil_dibuka_bagasi_belakang	mobil	dibuka	bagasi	belakang	1
