ngram	w1	w2	w3	w4	w5	n
tahun_belakangan_ini_akunya_kebutuhan	tahun	belakangan	ini	akunya	kebutuhan	1
tahun_belakangan_ini_belum_ada	tahun	belakangan	ini	belum	ada	1
tahun_belakangan_ini_faktor_penyebab	tahun	belakangan	ini	faktor	penyebab	1
tahun_belakangan_ini_kami_sangat	tahun	belakangan	ini	kami	sangat	1
tahun_belakangan_ini_karena_fenomenanya	tahun	belakangan	ini	karena	fenomenanya	1
tahun_belakangan_ini_kian_marak	tahun	belakangan	ini	kian	marak	1
tahun_belakangan_ini_kon_vensional	tahun	belakangan	ini	kon	vensional	1
tahun_belakangan_ini_lari_menjadi	tahun	belakangan	ini	lari	menjadi	1
tahun_belakangan_ini_otomatis_akan	tahun	belakangan	ini	otomatis	akan	1
tahun_belakangan_ini_prosentase_kecelakaan	tahun	belakangan	ini	prosentase	kecelakaan	1
tahun_belakangan_ini_redup_khu-susnya	tahun	belakangan	ini	redup	khu-susnya	1
tahun_belakangan_ini_ruas_jalan	tahun	belakangan	ini	ruas	jalan	1
tahun_belakangan_ini_saja_setelah	tahun	belakangan	ini	saja	setelah	1
tahun_belakangan_ini_saya_menjemput	tahun	belakangan	ini	saya	menjemput	1
tahun_belakangan_ini_segelintir_agensi	tahun	belakangan	ini	segelintir	agensi	1
tahun_belakangan_ini_sehingga_kesempatan	tahun	belakangan	ini	sehingga	kesempatan	1
tahun_belakangan_ini_sering_terabaikan	tahun	belakangan	ini	sering	terabaikan	1
tahun_belakangan_ini_tak_lagi	tahun	belakangan	ini	tak	lagi	1
tahun_belakangan_ini_tentu_risau	tahun	belakangan	ini	tentu	risau	1
tahun_belakangan_ini_terhambat_oleh	tahun	belakangan	ini	terhambat	oleh	1
tahun_belakangan_jelas_pelatih_asal	tahun	belakangan	jelas	pelatih	asal	1
tahun_belakangan_jumlah_berita_yang	tahun	belakangan	jumlah	berita	yang	1
tahun_belakangan_karena_perburuan_dan	tahun	belakangan	karena	perburuan	dan	1
tahun_belakangan_kata_lembaga_penyiaran	tahun	belakangan	kata	lembaga	penyiaran	1
tahun_belakangan_kerap_menggantikan_tugas-tugas	tahun	belakangan	kerap	menggantikan	tugas-tugas	1
tahun_belakangan_lebih_kurang_kali	tahun	belakangan	lebih	kurang	kali	1
tahun_belakangan_rela_pergi_lebih	tahun	belakangan	rela	pergi	lebih	1
tahun_belakangan_revisinya_selalu_ke	tahun	belakangan	revisinya	selalu	ke	1
tahun_belakangan_saja_sudah_cukup	tahun	belakangan	saja	sudah	cukup	1
tahun_belakangan_selalu_berhasil_membawa	tahun	belakangan	selalu	berhasil	membawa	1
tahun_belakangan_setelah_mereka_pergi	tahun	belakangan	setelah	mereka	pergi	1
tahun_belakangan_tim_ini_sudah	tahun	belakangan	tim	ini	sudah	1
tahun_belakangan_yang_menjadikan_anggaran	tahun	belakangan	yang	menjadikan	anggaran	1
tahun_berjalan_di_belakang_sang	tahun	berjalan	di	belakang	sang	1
tahun_dalam_beberapa_tahun_belakangan	tahun	dalam	beberapa	tahun	belakangan	1
tahun_dengan_latar_belakang_peker-jaan	tahun	dengan	latar	belakang	peker-jaan	1
tahun_duduk_di_kursi_belakang	tahun	duduk	di	kursi	belakang	1
tahun_hingga_menjadi_latar_belakang	tahun	hingga	menjadi	latar	belakang	1
tahun_itu_berada_di_belakang	tahun	itu	berada	di	belakang	1
tahun_ke_belakang_agen_turut	tahun	ke	belakang	agen	turut	1
tahun_ke_belakang_banyak_pihak	tahun	ke	belakang	banyak	pihak	1
tahun_ke_belakang_dikenakan_tambahan	tahun	ke	belakang	dikenakan	tambahan	1
tahun_ke_belakang_gorden_berenda	tahun	ke	belakang	gorden	berenda	1
tahun_ke_belakang_ini_tentu	tahun	ke	belakang	ini	tentu	1
tahun_ke_belakang_kita_secara	tahun	ke	belakang	kita	secara	1
tahun_ke_belakang_mungkin_tak	tahun	ke	belakang	mungkin	tak	1
tahun_ke_belakang_rajut_sempat	tahun	ke	belakang	rajut	sempat	1
tahun_ke_belakang_terhadap_beberapa	tahun	ke	belakang	terhadap	beberapa	1
tahun_kebelakang_membangun_tradisi_baru	tahun	kebelakang	membangun	tradisi	baru	1
tahun_menjadi_perhatian_publik_belakangan	tahun	menjadi	perhatian	publik	belakangan	1
tahun-tahun_belakangan_ini_tidak_lagi	tahun-tahun	belakangan	ini	tidak	lagi	1
tahun-tahun_belakangan_ini_untuk_unjuk	tahun-tahun	belakangan	ini	untuk	unjuk	1
tahuntahun_itu_adalah_pintu_belakang	tahuntahun	itu	adalah	pintu	belakang	1
tajam_dalam_beberapa_dekade_belakangan	tajam	dalam	beberapa	dekade	belakangan	1
tak_berbelit-belit_belakangan_ia_menggelar	tak	berbelit-belit	belakangan	ia	menggelar	1
tak_berge-ming_meski_belakangan_ini	tak	berge-ming	meski	belakangan	ini	1
tak_berubah_yakni_di_belakang	tak	berubah	yakni	di	belakang	1
tak_dikenal_di_belakangnya_juga	tak	dikenal	di	belakangnya	juga	1
tak_hanya_bekerja_di_belakang	tak	hanya	bekerja	di	belakang	1
tak_hanya_difokuskan_di_belakang	tak	hanya	difokuskan	di	belakang	1
tak_jelas_latar_belakangnya_hingga	tak	jelas	latar	belakangnya	hingga	1
tak_kunjung_tuntas_bahkan_belakangan	tak	kunjung	tuntas	bahkan	belakangan	1
tak_lagi_menoleh_ke_belakang	tak	lagi	menoleh	ke	belakang	1
tak_lain_berada_di_belakang	tak	lain	berada	di	belakang	1
tak_lepas_dari_latar_belakang	tak	lepas	dari	latar	belakang	1
tak_lihat_latar_belakang_lainnya	tak	lihat	latar	belakang	lainnya	1
tak_lupa_dulu_kepala_belakangmu	tak	lupa	dulu	kepala	belakangmu	1
tak_mampu_dihalau_pemain_belakang	tak	mampu	dihalau	pemain	belakang	1
tak_mau_pekarangan_belakang_rumahnya	tak	mau	pekarangan	belakang	rumahnya	1
tak_me-nepis_kalau_belakangan_se-makin	tak	me-nepis	kalau	belakangan	se-makin	1
tak_melihat_siapapun_di_belakang	tak	melihat	siapapun	di	belakang	1
tak_memiliki_latarbelakang_pendidikan_camat	tak	memiliki	latarbelakang	pendidikan	camat	1
tak_memungkiri_performance_lini_belakang	tak	memungkiri	performance	lini	belakang	1
tak_menelusuri_latar_belakang_digadaikannya	tak	menelusuri	latar	belakang	digadaikannya	1
tak_menepis_apabila_di_belakang	tak	menepis	apabila	di	belakang	1
tak_mengenal_latar_belakang_visi	tak	mengenal	latar	belakang	visi	1
tak_tahu_menahu_latar_belakang	tak	tahu	menahu	latar	belakang	1
taksi_gelap_yang_belakangan_kian	taksi	gelap	yang	belakangan	kian	1
talent_schoting_karena_latar_belakang	talent	schoting	karena	latar	belakang	1
tali_belakangnya_terlalu_ditarik_ke	tali	belakangnya	terlalu	ditarik	ke	1
taman_kecil_dibagian_belakang_restoran	taman	kecil	dibagian	belakang	restoran	1
tambahan_amunisi_di_lini_belakang	tambahan	amunisi	di	lini	belakang	1
tambahan_ruang_di_bagian_belakang	tambahan	ruang	di	bagian	belakang	1
tambahnya_dilatarbelakangi_dengan_kegelisahan_dan	tambahnya	dilatarbelakangi	dengan	kegelisahan	dan	1
tampaknya_belakangan_lebih_sering_tapi	tampaknya	belakangan	lebih	sering	tapi	1
tampil_dengan_kantong_celana_belakang	tampil	dengan	kantong	celana	belakang	1
tampilan_belakang_maupun_kapasitas_baterai	tampilan	belakang	maupun	kapasitas	baterai	1
tamu_yang_datang_belakangan_justru	tamu	yang	datang	belakangan	justru	1
tanah_air_belakangan_ini_kian	tanah	air	belakangan	ini	kian	1
tanah_belakang_tebing_setinggi_meter	tanah	belakang	tebing	setinggi	meter	1
tanah_berbatu_dengan_latar_belakang	tanah	berbatu	dengan	latar	belakang	1
tanah_dan_tebing_di_belakang	tanah	dan	tebing	di	belakang	1
tanah_di_belakang_mal_untuk	tanah	di	belakang	mal	untuk	1
tanah_di_belakang_ruko_mereka	tanah	di	belakang	ruko	mereka	1
tanah_di_belakang_rumah_longsor	tanah	di	belakang	rumah	longsor	1
tanah_longsor_dalam_tahun-tahun_belakangan	tanah	longsor	dalam	tahun-tahun	belakangan	1
tanah_menimpa_rumah_bagian_belakang	tanah	menimpa	rumah	bagian	belakang	1
tanam_di_kebun_belakang_rumah-nya	tanam	di	kebun	belakang	rumah-nya	1
tanam_po-hon_belakangan_mulai_berku-rang	tanam	po-hon	belakangan	mulai	berku-rang	1
tanaman_pakis_dengan_latar_belakang	tanaman	pakis	dengan	latar	belakang	1
tanda-tanda_berhasil_belakangan_redup_kembali	tanda-tanda	berhasil	belakangan	redup	kembali	1
tangan_diborgol_ke_belakang_sedang	tangan	diborgol	ke	belakang	sedang	1
tangan_kanannya_di_belakang_kata	tangan	kanannya	di	belakang	kata	1
tangan_kirinya_menyelip_ke_belakang	tangan	kirinya	menyelip	ke	belakang	1
tangan_mahasiswa_itu_ke_belakang	tangan	mahasiswa	itu	ke	belakang	1
tangga_yang_belakangan_marak_terjadi	tangga	yang	belakangan	marak	terjadi	1
tangguh_lini_belakang_tim_berjuluk	tangguh	lini	belakang	tim	berjuluk	1
tanggung_jawab_sangat_bertolak_belakang	tanggung	jawab	sangat	bertolak	belakang	1
tangki_yang_terletak_di_belakang	tangki	yang	terletak	di	belakang	1
tangkis_bertolak_belakang_dengan_putra	tangkis	bertolak	belakang	dengan	putra	1
tanpa_diduga_dari_arah_belakang	tanpa	diduga	dari	arah	belakang	1
tanpa_diketahui_penyebabnya_belakangan_ditemukan	tanpa	diketahui	penyebabnya	belakangan	ditemukan	1
tanpa_kepala_yang_belakangan_diketahui	tanpa	kepala	yang	belakangan	diketahui	1
tanpa_latar_belakang_politik_sama	tanpa	latar	belakang	politik	sama	1
tanpa_melihat_latar_belakang_dan	tanpa	melihat	latar	belakang	dan	1
tanpa_melihat_latar_belakang_pelaku	tanpa	melihat	latar	belakang	pelaku	1
tanpa_melihat_latar_belakang_politik	tanpa	melihat	latar	belakang	politik	1
tanpa_melihat_latar_belakang_ras	tanpa	melihat	latar	belakang	ras	1
tanpa_melirik_ke_belakang_seakan-akan	tanpa	melirik	ke	belakang	seakan-akan	1
tanpa_memandang_latar_belakang_apapun	tanpa	memandang	latar	belakang	apapun	1
tanpa_memandang_latar_belakang_tegasnya	tanpa	memandang	latar	belakang	tegasnya	1
tanpa_terkawal_satupun_pemain_belakang	tanpa	terkawal	satupun	pemain	belakang	1
tapi_belakangan_dia_mengambil_lang-kah	tapi	belakangan	dia	mengambil	lang-kah	1
tapi_belakangan_ini_turun_tinggal	tapi	belakangan	ini	turun	tinggal	1
tapi_belakangan_usulannya_itu_dimentahkan	tapi	belakangan	usulannya	itu	dimentahkan	1
tapi_berlatar_belakang_tak_mampu	tapi	berlatar	belakang	tak	mampu	1
tapi_berlatarbelakang_pada_kenyataan_konkret	tapi	berlatarbelakang	pada	kenyataan	konkret	1
tapi_dimungkinkan_ditarik_ke_belakang	tapi	dimungkinkan	ditarik	ke	belakang	1
tapi_itulah_pemain_belakang_yang	tapi	itulah	pemain	belakang	yang	1
tapi_karena_barisan_belakang_kereta	tapi	karena	barisan	belakang	kereta	1
tapi_mereka_masih_di_belakang	tapi	mereka	masih	di	belakang	1
tapi_paha_belakang_yang_di	tapi	paha	belakang	yang	di	1
tapi_sampai_bertolak_belakang_dengan	tapi	sampai	bertolak	belakang	dengan	1
tapi_ternyata_shoot-nya_dari_belakang	tapi	ternyata	shoot-nya	dari	belakang	1
tarawih_mendapati_pintu_rumah_belakang	tarawih	mendapati	pintu	rumah	belakang	1
tata_panggung_dengan_latar_belakang	tata	panggung	dengan	latar	belakang	1
tax_amnesty_juga_bertolak_belakang	tax	amnesty	juga	bertolak	belakang	1
tayangan_yang_belakangan_selalu_menuai	tayangan	yang	belakangan	selalu	menuai	1
te-rus_diungkap_belakangan_ini_justru	te-rus	diungkap	belakangan	ini	justru	1
teat_di_belakang_sang_juara	teat	di	belakang	sang	juara	1
tebing_di_belakang_mereka_berjarak	tebing	di	belakang	mereka	berjarak	1
tebing_di_belakang_rumahnya_longsor	tebing	di	belakang	rumahnya	longsor	1
tebing_tanah_di_belakang_rumah	tebing	tanah	di	belakang	rumah	1
tebing_yang_ada_di_belakang	tebing	yang	ada	di	belakang	1
tegang_selama_dua_tahun_belakangan	tegang	selama	dua	tahun	belakangan	1
tekanan_darahnya_belakangan_yang_agak	tekanan	darahnya	belakangan	yang	agak	1
tekanan_dari_para_pemain_belakang	tekanan	dari	para	pemain	belakang	1
teknis_kehilangan_data_digital_belakangan	teknis	kehilangan	data	digital	belakangan	1
teknologi_yang_berada_dibelakang_masing-masing	teknologi	yang	berada	dibelakang	masing-masing	1
telaga_di_belakang_rumah_keluarga	telaga	di	belakang	rumah	keluarga	1
telah_bergeser_ke_bagian_belakang	telah	bergeser	ke	bagian	belakang	1
telah_berkembang_luas_belakangan_ini	telah	berkembang	luas	belakangan	ini	1
telah_dilaksanakan_beberapa_tahun_belakangan	telah	dilaksanakan	beberapa	tahun	belakangan	1
telah_ditemukan_sejumlah_tulang_belakang	telah	ditemukan	sejumlah	tulang	belakang	1
telah_ditentukan_jok_bagian_belakang	telah	ditentukan	jok	bagian	belakang	1
telah_mengekspos_kondisi_sekolah-sekolah_ter-kebelakang	telah	mengekspos	kondisi	sekolah-sekolah	ter-kebelakang	1
telah_menonaktifkan_latar_belakang_aplikasi	telah	menonaktifkan	latar	belakang	aplikasi	1
telah_ter-jadi_seminggu_belakangan_ini	telah	ter-jadi	seminggu	belakangan	ini	1
telah_ter-sosialisasi_agar_tidak_mem-belakangi	telah	ter-sosialisasi	agar	tidak	mem-belakangi	1
telah_tersiar_beberapa_waktu_belakangan	telah	tersiar	beberapa	waktu	belakangan	1
telah_tertinggal_angka_di_belakang	telah	tertinggal	angka	di	belakang	1
telisik_ke_belakang_sinergi_yang	telisik	ke	belakang	sinergi	yang	1
tema-tema_kemanusiaan_menjadi_latar_belakang	tema-tema	kemanusiaan	menjadi	latar	belakang	1
teman_kerja_di_belakang_layar	teman	kerja	di	belakang	layar	1
teman_saya_di_kursi_belakang	teman	saya	di	kursi	belakang	1
teman_soal_latar_belakangnya_sebagai	teman	soal	latar	belakangnya	sebagai	1
tembok_belakang_dengan_menggunakan_linggis	tembok	belakang	dengan	menggunakan	linggis	1
tembok_belakang_rumah_hingga_ambruk	tembok	belakang	rumah	hingga	ambruk	1
tembok_belakang_rumah_jebol_dan	tembok	belakang	rumah	jebol	dan	1
tembok_belakang_rumah_tidak_sampai	tembok	belakang	rumah	tidak	sampai	1
tembus_ke_kepala_bagian_belakang	tembus	ke	kepala	bagian	belakang	1
tempat_berbeda_seperti_di_belakang	tempat	berbeda	seperti	di	belakang	1
tempat_berjualan_di_belakang_pasar	tempat	berjualan	di	belakang	pasar	1
tempat_dengan_latar_belakang_gambar	tempat	dengan	latar	belakang	gambar	1
tempat_di_bagian_belakang_hanggar	tempat	di	bagian	belakang	hanggar	1
tempat_duduk_di_belakang_kosong	tempat	duduk	di	belakang	kosong	1
tempat_duduknya_yang_saling_membelakangi	tempat	duduknya	yang	saling	membelakangi	1
tempat_itu_belakangan_juga_kerap	tempat	itu	belakangan	juga	kerap	1
tempat_kost_korban_di_belakang	tempat	kost	korban	di	belakang	1
tempat_memiliki_latar_belakang_sejarah	tempat	memiliki	latar	belakang	sejarah	1
tempat_seperti_di_belakang_pertokoan	tempat	seperti	di	belakang	pertokoan	1
temukan_prolog_dari_depan_belakang	temukan	prolog	dari	depan	belakang	1
tenaga-tena-ga_yang_berlatar_belakang_sar-jana	tenaga-tena-ga	yang	berlatar	belakang	sar-jana	1
tenda_di_halaman_belakang_masjid	tenda	di	halaman	belakang	masjid	1
tendangan_mendatar_yang_melewati_belakang	tendangan	mendatar	yang	melewati	belakang	1
tengah_atau_belakang_nama_partainya	tengah	atau	belakang	nama	partainya	1
tengah_berupaya_mencium_bagian_belakang	tengah	berupaya	mencium	bagian	belakang	1
tengah_dan_belakang_juru_taktik	tengah	dan	belakang	juru	taktik	1
tengah_dan_belakang_maupun_depan	tengah	dan	belakang	maupun	depan	1
tengah_menjadi_sorotan_belakangan_ini	tengah	menjadi	sorotan	belakangan	ini	1
tengah_naik_daun_belakangan_kendati	tengah	naik	daun	belakangan	kendati	1
tengok_ke_belakang_ternyata_gerobak	tengok	ke	belakang	ternyata	gerobak	1
tentang_alam_ini_belakangan_justru	tentang	alam	ini	belakangan	justru	1
tentang_hal_yang_biasa_melatarbelakangi	tentang	hal	yang	biasa	melatarbelakangi	1
tentang_keberadaan_sesuatu_di_belakang	tentang	keberadaan	sesuatu	di	belakang	1
tentang_latar_belakang_atau_pemicu	tentang	latar	belakang	atau	pemicu	1
tentang_latar_belakang_proses_konteks	tentang	latar	belakang	proses	konteks	1
tentang_tampilan_belakang_maupun_kapasitas	tentang	tampilan	belakang	maupun	kapasitas	1
tentu_akan_berdiri_di_belakang	tentu	akan	berdiri	di	belakang	1
tentu_bertolak_belakang_dengan_per-sepsi	tentu	bertolak	belakang	dengan	per-sepsi	1
tentu_bertolak_belakang_dengan_sikap	tentu	bertolak	belakang	dengan	sikap	1
tentu_bertolak_belakang_dengan_target	tentu	bertolak	belakang	dengan	target	1
tentu_bertolak_belakang_dengan_visi	tentu	bertolak	belakang	dengan	visi	1
tentu_memiliki_latar_belakang_budaya	tentu	memiliki	latar	belakang	budaya	1
tentu_sangat_bertolak_belakang_dengan	tentu	sangat	bertolak	belakang	dengan	1
tentu_yang_berlatar_belakang_keilmuan	tentu	yang	berlatar	belakang	keilmuan	1
tepat_di_belakang_gedung_gereja	tepat	di	belakang	gedung	gereja	1
tepat_di_belakang_kita_katanya	tepat	di	belakang	kita	katanya	1
tepat_di_belakang_kompleks_pasar	tepat	di	belakang	kompleks	pasar	1
tepat_di_belakang_masjid_baru	tepat	di	belakang	masjid	baru	1
tepat_di_belakang_pasar_perbatasan	tepat	di	belakang	pasar	perbatasan	1
tepat_di_belakang_saya_pa-dahal	tepat	di	belakang	saya	pa-dahal	1
tepat_di_belakangnya_dengan_gol	tepat	di	belakangnya	dengan	gol	1
tepat_karena_latar_belakang_sebagai	tepat	karena	latar	belakang	sebagai	1
tepat_untuk_mengisi_lini_belakang	tepat	untuk	mengisi	lini	belakang	1
tepatnya_di_barisan_paling_belakang	tepatnya	di	barisan	paling	belakang	1
tepatnya_di_belakang_kios-kios_dan	tepatnya	di	belakang	kios-kios	dan	1
tepatnya_di_belakang_rumah_lelaki	tepatnya	di	belakang	rumah	lelaki	1
tepatnya_di_halaman_belakang_rumah	tepatnya	di	halaman	belakang	rumah	1
tepatnya_di_landasan_militer_belakang	tepatnya	di	landasan	militer	belakang	1
tepatnya_pintu_gerbang_di_belakang	tepatnya	pintu	gerbang	di	belakang	1
tepi_pantai_mengambil_latar_belakang	tepi	pantai	mengambil	latar	belakang	1
tepung_di_koridor_belakang_gedung	tepung	di	koridor	belakang	gedung	1
tepung_terigu_belakangan_ini_memang	tepung	terigu	belakangan	ini	memang	1
ter-belakang_serta_kurang_leng-kapnya_prasarana	ter-belakang	serta	kurang	leng-kapnya	prasarana	1
ter-dakwa_duduk-duduk_di_beba-tuan_belakang	ter-dakwa	duduk-duduk	di	beba-tuan	belakang	1
ter-dakwa_mengayunkan_parang_dari_belakang	ter-dakwa	mengayunkan	parang	dari	belakang	1
ter-dakwa_mengenai_bagian_pantat_belakang	ter-dakwa	mengenai	bagian	pantat	belakang	1
ter-jadi_di_jalan_bagian_belakang	ter-jadi	di	jalan	bagian	belakang	1
ter-jadi_seminggu_belakangan_ini_saat	ter-jadi	seminggu	belakangan	ini	saat	1
ter-kebelakang_dari_dua_daerah_di	ter-kebelakang	dari	dua	daerah	di	1
ter-lihat_belakangan_ini_pema-daman_bergilir	ter-lihat	belakangan	ini	pema-daman	bergilir	1
ter-sebut_belakangan_ini_marak_dilaksanakan	ter-sebut	belakangan	ini	marak	dilaksanakan	1
teranyar_itu_dilatarbelakangi_oleh_penggunaan	teranyar	itu	dilatarbelakangi	oleh	penggunaan	1
terapung_di_kolam_belakang_rumah	terapung	di	kolam	belakang	rumah	1
terasa_ditarik_orang_dari_belakang	terasa	ditarik	orang	dari	belakang	1
terbaik_di_posisi_paling_belakang	terbaik	di	posisi	paling	belakang	1
terbaik_dunia_ini_belakangan_makin	terbaik	dunia	ini	belakangan	makin	1
terbaru_ini_latar_belakangnya_yang	terbaru	ini	latar	belakangnya	yang	1
terbelakang_dalam_dunia_pendidikan_se-harusnya	terbelakang	dalam	dunia	pendidikan	se-harusnya	1
terbelakang_dan_jauh_dari_peradaban	terbelakang	dan	jauh	dari	peradaban	1
terbelakang_dari_kua-litas_kurikulum_maupun	terbelakang	dari	kua-litas	kurikulum	maupun	1
terbelakang_diperkirakan_sudah_empat_bulan	terbelakang	diperkirakan	sudah	empat	bulan	1
terbelakang_karena_akses_yang_sangat	terbelakang	karena	akses	yang	sangat	1
terbelakang_menuju_gerbang_kemerdekaan_dan	terbelakang	menuju	gerbang	kemerdekaan	dan	1
terbelakang_serta_perampokan_di_sepanjang	terbelakang	serta	perampokan	di	sepanjang	1
terbelakang_yang_dinilai_kurang_lengkapnya	terbelakang	yang	dinilai	kurang	lengkapnya	1
terbelakang_yang_karena_menurut_kalkulasi	terbelakang	yang	karena	menurut	kalkulasi	1
terbelakang_yang_seha-rusnya_kaya_malah	terbelakang	yang	seha-rusnya	kaya	malah	1
terbentuk_belakangan_dituding_tidak_legitimate	terbentuk	belakangan	dituding	tidak	legitimate	1
terbesar_adalah_ber-latar_belakang_pendidikan	terbesar	adalah	ber-latar	belakang	pendidikan	1
terbuka_bagian_belakang_dikawal_sejumlah	terbuka	bagian	belakang	dikawal	sejumlah	1
terbuka_dengan_latar_belakang_tebing	terbuka	dengan	latar	belakang	tebing	1
terbuka_dong_jangan_main_dibelakang	terbuka	dong	jangan	main	dibelakang	1
terbuka_lapangan_upacara_yang_dilatarbelakangi	terbuka	lapangan	upacara	yang	dilatarbelakangi	1
terbukti_sangat_bertolak_belakang_de-ngan	terbukti	sangat	bertolak	belakang	de-ngan	1
tercebur_sumur_di_belakang_rumahnya	tercebur	sumur	di	belakang	rumahnya	1
tercepat_ketiga_di_belakang_duo	tercepat	ketiga	di	belakang	duo	1
tercipta_dari_kesalahan_pemain_belakang	tercipta	dari	kesalahan	pemain	belakang	1
tercipta_dari_pelanggaran_pemain_belakang	tercipta	dari	pelanggaran	pemain	belakang	1
terdahulu_tetapi_selalu_muncul_belakangan	terdahulu	tetapi	selalu	muncul	belakangan	1
terdakwa_mengayunkan_parang_dari_belakang	terdakwa	mengayunkan	parang	dari	belakang	1
terdapat_di_samping_dan_belakang	terdapat	di	samping	dan	belakang	1
terdapat_sebuah_tusukan_di_belakang	terdapat	sebuah	tusukan	di	belakang	1
terdekteksi_sejak_berapa_tahun_belakangan	terdekteksi	sejak	berapa	tahun	belakangan	1
terdengar_belakangan_hari_ini_dapat	terdengar	belakangan	hari	ini	dapat	1
terdiri_atas_berbagai_latar_belakang	terdiri	atas	berbagai	latar	belakang	1
terdiri_dari_banyak_latar_belakang	terdiri	dari	banyak	latar	belakang	1
terdiri_dari_beragam_latar_belakang	terdiri	dari	beragam	latar	belakang	1
terdiri_dari_berbagai_latar_belakang	terdiri	dari	berbagai	latar	belakang	1
terdiri_dari_latar_belakang_dan	terdiri	dari	latar	belakang	dan	1
terdiri_dari_lembar_untuk_belakang	terdiri	dari	lembar	untuk	belakang	1
terdorong_dari_belakang_kendaraan_tak	terdorong	dari	belakang	kendaraan	tak	1
terekspos_dalam_dua_tahun_belakangan	terekspos	dalam	dua	tahun	belakangan	1
tergelak_di_halaman_belakang_rumahnya	tergelak	di	halaman	belakang	rumahnya	1
tergeletak_di_belakang_mo-bil_yang	tergeletak	di	belakang	mo-bil	yang	1
terguncang_belakangan_ini_setelah_jet	terguncang	belakangan	ini	setelah	jet	1
terhadap_daun_pintu_belakang_ruang	terhadap	daun	pintu	belakang	ruang	1
terhadap_demokrasi_kita_yang_belakangan	terhadap	demokrasi	kita	yang	belakangan	1
terhadap_pemerintah_meningkat_belakangan_ini	terhadap	pemerintah	meningkat	belakangan	ini	1
terhadap_sungai_di_belakang_rumah	terhadap	sungai	di	belakang	rumah	1
terhasut_isu-isu_yang_berkembang_belakangan	terhasut	isu-isu	yang	berkembang	belakangan	1
terigu_belakangan_ini_memang_lagi	terigu	belakangan	ini	memang	lagi	1
terinstal_kami_belakangan_ini_melintasi	terinstal	kami	belakangan	ini	melintasi	1
teriritasi_otot_tulang_belakang_menjadi	teriritasi	otot	tulang	belakang	menjadi	1
terjadi_beberapa_waktu_belakangan_secepat	terjadi	beberapa	waktu	belakangan	secepat	1
terjadi_belakang_ini_para_siswa	terjadi	belakang	ini	para	siswa	1
terjadi_belakang-an_diakibatkan_oleh_kekurangan	terjadi	belakang-an	diakibatkan	oleh	kekurangan	1
terjadi_belakangan_adalah_sikap_gereja	terjadi	belakangan	adalah	sikap	gereja	1
terjadi_belakangan_bukan_sekadar_persoalan	terjadi	belakangan	bukan	sekadar	persoalan	1
terjadi_belakangan_di_tempat_karaoke	terjadi	belakangan	di	tempat	karaoke	1
terjadi_belakangan_hari_ini_dapat	terjadi	belakangan	hari	ini	dapat	1
terjadi_belakangan_harus_dipikirkan_lagi	terjadi	belakangan	harus	dipikirkan	lagi	1
terjadi_belakangan_ini_bahwa_padamnya	terjadi	belakangan	ini	bahwa	padamnya	1
terjadi_belakangan_ini_di_negaranya	terjadi	belakangan	ini	di	negaranya	1
terjadi_belakangan_ini_dianggap_berpotensi	terjadi	belakangan	ini	dianggap	berpotensi	1
terjadi_belakangan_ini_hanya_akan	terjadi	belakangan	ini	hanya	akan	1
terjadi_belakangan_ini_juga_menjadi	terjadi	belakangan	ini	juga	menjadi	1
terjadi_belakangan_ini_masih_belum	terjadi	belakangan	ini	masih	belum	1
terjadi_belakangan_ini_para_wakil	terjadi	belakangan	ini	para	wakil	1
terjadi_belakangan_ini_pelaku_dengan	terjadi	belakangan	ini	pelaku	dengan	1
terjadi_belakangan_ini_sepanjang_waktu	terjadi	belakangan	ini	sepanjang	waktu	1
terjadi_belakangan_ini_sulit_diungkap	terjadi	belakangan	ini	sulit	diungkap	1
terjadi_belakangan_ini_terlebih_bencana	terjadi	belakangan	ini	terlebih	bencana	1
terjadi_belakangan_ini_termasuk_kasus	terjadi	belakangan	ini	termasuk	kasus	1
terjadi_belakangan_tak_hanya_soal	terjadi	belakangan	tak	hanya	soal	1
terjadi_dalam_dua_hari_belakangan	terjadi	dalam	dua	hari	belakangan	1
terjadi_dalam_satu_bulan_belakangan	terjadi	dalam	satu	bulan	belakangan	1
terjadi_di_lorong_belakang_ruang	terjadi	di	lorong	belakang	ruang	1
terjadi_jika_pemain_belakangnya_lebih	terjadi	jika	pemain	belakangnya	lebih	1
terjadi_kare-na_latar_belakang_alasan	terjadi	kare-na	latar	belakang	alasan	1
terjadi_keterbelakangan_masyarakat_serta_para	terjadi	keterbelakangan	masyarakat	serta	para	1
terjadi_lantaran_memiliki_latar_belakang	terjadi	lantaran	memiliki	latar	belakang	1
terjadi_pada_kakao_karena_belakangan	terjadi	pada	kakao	karena	belakangan	1
terjadi_pembunuhan_yang_latar_belakangnya	terjadi	pembunuhan	yang	latar	belakangnya	1
terjadi_peningkatan_minat_yang_belakangan	terjadi	peningkatan	minat	yang	belakangan	1
terjadi_persis_di_belakang_kantor	terjadi	persis	di	belakang	kantor	1
terjadi_praktik_yang_bertolak_belakang	terjadi	praktik	yang	bertolak	belakang	1
terjadi_sejak_beberapa_bulan_belakangan	terjadi	sejak	beberapa	bulan	belakangan	1
terjalin_baik_tersebut_dilatar_belakangi	terjalin	baik	tersebut	dilatar	belakangi	1
