ngram	w1	w2	w3	w4	w5	n
orang_tua_zaman_dahulu_pasti	orang	tua	zaman	dahulu	pasti	1
orang_zaman_dulu_benar_dengan	orang	zaman	dulu	benar	dengan	1
orang-orang_dari_zaman_kuno_kata	orang-orang	dari	zaman	kuno	kata	1
order_berbenah_karena_kemajuan_zaman	order	berbenah	karena	kemajuan	zaman	1
pacaran_anak_muda_zaman_sekarang	pacaran	anak	muda	zaman	sekarang	1
pada_1960-an_adalah_zaman_terjadinya	pada	1960-an	adalah	zaman	terjadinya	1
pada_setiap_zaman_selalu_ada	pada	setiap	zaman	selalu	ada	1
pada_silam_di_zaman_penjajahan	pada	silam	di	zaman	penjajahan	1
pada_zaman_baheula_selalu_dididik	pada	zaman	baheula	selalu	dididik	1
pada_zaman_dahulu_kala_ada	pada	zaman	dahulu	kala	ada	1
pada_zaman_dahulu_maka_mengunjungi	pada	zaman	dahulu	maka	mengunjungi	1
pada_zaman_dahulu_masih_sangat	pada	zaman	dahulu	masih	sangat	1
pada_zaman_dahulu_menjadi_hal	pada	zaman	dahulu	menjadi	hal	1
pada_zaman_dahulu_mesin_ketik	pada	zaman	dahulu	mesin	ketik	1
pada_zaman_dahulu_nenek_moyang	pada	zaman	dahulu	nenek	moyang	1
pada_zaman_dahulu_seperti_gamelan	pada	zaman	dahulu	seperti	gamelan	1
pada_zaman_dahulu_siger_dibuat	pada	zaman	dahulu	siger	dibuat	1
pada_zaman_dahulu_yang_dipakai	pada	zaman	dahulu	yang	dipakai	1
pada_zaman_di_kala_negeri	pada	zaman	di	kala	negeri	1
pada_zaman_dia_dulu_komunikasi	pada	zaman	dia	dulu	komunikasi	1
pada_zaman_dulu_adalah_abanol	pada	zaman	dulu	adalah	abanol	1
pada_zaman_dulu_guyon_merupakan	pada	zaman	dulu	guyon	merupakan	1
pada_zaman_dulu_hotel-hotel_ini	pada	zaman	dulu	hotel-hotel	ini	1
pada_zaman_dulu_kebanjiran_jika	pada	zaman	dulu	kebanjiran	jika	1
pada_zaman_dulu_keris_dari	pada	zaman	dulu	keris	dari	1
pada_zaman_dulu_sangat_memperjuangkan	pada	zaman	dulu	sangat	memperjuangkan	1
pada_zaman_dulu_telah_mengekspresikan	pada	zaman	dulu	telah	mengekspresikan	1
pada_zaman_dulu_tidak_mudah	pada	zaman	dulu	tidak	mudah	1
pada_zaman_dulu_untuk_menyebut	pada	zaman	dulu	untuk	menyebut	1
pada_zaman_ini_adalah_al	pada	zaman	ini	adalah	al	1
pada_zaman_ini_memiliki_peran	pada	zaman	ini	memiliki	peran	1
pada_zaman_itu_biasanya_ada	pada	zaman	itu	biasanya	ada	1
pada_zaman_itu_di_antaranya	pada	zaman	itu	di	antaranya	1
pada_zaman_itu_disesuaikan_dengan	pada	zaman	itu	disesuaikan	dengan	1
pada_zaman_itu_jelas_dia	pada	zaman	itu	jelas	dia	1
pada_zaman_itu_juga_mencapai	pada	zaman	itu	juga	mencapai	1
pada_zaman_itu_terpesona_dengan	pada	zaman	itu	terpesona	dengan	1
pada_zaman_itu_yang_menurutnya	pada	zaman	itu	yang	menurutnya	1
pada_zaman_jahiliyah_beliau_mengajarkan	pada	zaman	jahiliyah	beliau	mengajarkan	1
pada_zaman_kegembiraan_kemerdekaan_sebagian	pada	zaman	kegembiraan	kemerdekaan	sebagian	1
pada_zaman_kuda_gigi_besi	pada	zaman	kuda	gigi	besi	1
pada_zaman_media_elektronik_sekarang	pada	zaman	media	elektronik	sekarang	1
pada_zaman_mesolitik_yang_ditemukan	pada	zaman	mesolitik	yang	ditemukan	1
pada_zaman_modern_ini_ialah	pada	zaman	modern	ini	ialah	1
pada_zaman_pemerintahannya_seperti_yang	pada	zaman	pemerintahannya	seperti	yang	1
pada_zaman_perang_juga_merupakan	pada	zaman	perang	juga	merupakan	1
pada_zaman_perang_wilayah_tersebut	pada	zaman	perang	wilayah	tersebut	1
pada_zaman_prasejarah_perkakas-perkakas_tersebut	pada	zaman	prasejarah	perkakas-perkakas	tersebut	1
pada_zaman_reformasi_sebutan_ini	pada	zaman	reformasi	sebutan	ini	1
pada_zaman_sekarang_bisa_dikatakan	pada	zaman	sekarang	bisa	dikatakan	1
pada_zaman_sekarang_ini_kemaksiatan	pada	zaman	sekarang	ini	kemaksiatan	1
pada_zaman_serba_bersaing_seperti	pada	zaman	serba	bersaing	seperti	1
pada_zaman_tersebut_bisa_digunakan	pada	zaman	tersebut	bisa	digunakan	1
pada_zaman_yang_serbaterbolak-balik_ini	pada	zaman	yang	serbaterbolak-balik	ini	1
pada_zaman_yang_sudah_berubah	pada	zaman	yang	sudah	berubah	1
pakai_untuk_perempuan_zaman_sekarang	pakai	untuk	perempuan	zaman	sekarang	1
paling_awal_dikenal_dari_zaman	paling	awal	dikenal	dari	zaman	1
paling_membinasakan_di_zaman_ini	paling	membinasakan	di	zaman	ini	1
pameran_benda-benda_zaman_dulu_dan	pameran	benda-benda	zaman	dulu	dan	1
pandai_membaca_tanda-tanda_zaman_dan	pandai	membaca	tanda-tanda	zaman	dan	1
panduan_bertumbuhnya_kemajuan_saban_zaman	panduan	bertumbuhnya	kemajuan	saban	zaman	1
para_pedagang_beras_sejak_zaman	para	pedagang	beras	sejak	zaman	1
para_pendiri_sebelum_zaman_menjadi	para	pendiri	sebelum	zaman	menjadi	1
para_pengamat_komik_menyebutnya_zaman	para	pengamat	komik	menyebutnya	zaman	1
para_peraih_medali_zaman_dulu	para	peraih	medali	zaman	dulu	1
para_perompak_zaman_dulu_beru-pa	para	perompak	zaman	dulu	beru-pa	1
para_tokoh_bangsa_zaman_dulu	para	tokoh	bangsa	zaman	dulu	1
para_ulama_besar_di_zaman	para	ulama	besar	di	zaman	1
paradigma_pendidikan_zaman_dulu_fokus	paradigma	pendidikan	zaman	dulu	fokus	1
paradigma_zaman_membawa_tren_yang	paradigma	zaman	membawa	tren	yang	1
parpol_lain_melakukan_kampanye_zaman	parpol	lain	melakukan	kampanye	zaman	1
partai_jika_dibandingkan_saat_zaman	partai	jika	dibandingkan	saat	zaman	1
pasti_dinamika_perkembangan_zaman_dan	pasti	dinamika	perkembangan	zaman	dan	1
pastor_pedanda_biksu_pada_zaman	pastor	pedanda	biksu	pada	zaman	1
patung-patung_bertema_perjuangan_zaman_purba	patung-patung	bertema	perjuangan	zaman	purba	1
pedagang_uang_di_zaman_dulu	pedagang	uang	di	zaman	dulu	1
pedanda_biksu_pada_zaman_itu	pedanda	biksu	pada	zaman	itu	1
pejuang-pejuang_zaman_dulu_waktu_berperang	pejuang-pejuang	zaman	dulu	waktu	berperang	1
pelajar_mendengarkan_cerita_sejarah_zaman	pelajar	mendengarkan	cerita	sejarah	zaman	1
pelelangan_benda-benda_zaman_dulu_dan	pelelangan	benda-benda	zaman	dulu	dan	1
pemasaran_sesuai_dengan_perkembangan_zaman	pemasaran	sesuai	dengan	perkembangan	zaman	1
pembacaan_realitas_serta_kecenderungan_zaman	pembacaan	realitas	serta	kecenderungan	zaman	1
pembenahan_sudah_dilaksanakan_sejak_zaman	pembenahan	sudah	dilaksanakan	sejak	zaman	1
pemberantasan_hukum_di_zaman_itu	pemberantasan	hukum	di	zaman	itu	1
pembuatan_coto_pada_zaman_dahulu	pembuatan	coto	pada	zaman	dahulu	1
pemerintah_zaman_dulu_atau_yang	pemerintah	zaman	dulu	atau	yang	1
pemimpin_hebat_di_zaman_modern	pemimpin	hebat	di	zaman	modern	1
pemuda_pada_zaman_dulu_tidak	pemuda	pada	zaman	dulu	tidak	1
pemuda_seiring_dengan_perkemba-ngan_zaman	pemuda	seiring	dengan	perkemba-ngan	zaman	1
pemuda_zaman_dulu_yang_bisa	pemuda	zaman	dulu	yang	bisa	1
pemuda_zaman_sekarang_jangan_kalah	pemuda	zaman	sekarang	jangan	kalah	1
pemuda_zaman_sekarang_untuk_tidak	pemuda	zaman	sekarang	untuk	tidak	1
pendidikan_pesantren_pada_zaman_itu	pendidikan	pesantren	pada	zaman	itu	1
pendidikan_zaman_dulu_fokus_pada	pendidikan	zaman	dulu	fokus	pada	1
pendiri_sebelum_zaman_menjadi_terlalu	pendiri	sebelum	zaman	menjadi	terlalu	1
penembakan_misterius_petrus_pada_zaman	penembakan	misterius	petrus	pada	zaman	1
penemuan_baru_berupa_makam_zaman	penemuan	baru	berupa	makam	zaman	1
pengamat_komik_menyebutnya_zaman_generasi	pengamat	komik	menyebutnya	zaman	generasi	1
pengerukan_sungai_dimulai_sejak_zaman	pengerukan	sungai	dimulai	sejak	zaman	1
penghuni_bumi_sejak_zaman_prasejarah	penghuni	bumi	sejak	zaman	prasejarah	1
penguasa_dan_di_zaman_itu	penguasa	dan	di	zaman	itu	1
peninggalan_zaman_kolonial_di_beberapa	peninggalan	zaman	kolonial	di	beberapa	1
peninggalan_zaman_purba_dan_juga	peninggalan	zaman	purba	dan	juga	1
peningkatan_kompetensi_karena_tantangan_zaman	peningkatan	kompetensi	karena	tantangan	zaman	1
penuh_dinamika_dan_perkembangan_zaman	penuh	dinamika	dan	perkembangan	zaman	1
penyakit_zaman_tersebut_para_calon	penyakit	zaman	tersebut	para	calon	1
peradaban_zaman_yang_makin_kencang	peradaban	zaman	yang	makin	kencang	1
peraih_medali_zaman_dulu_tak	peraih	medali	zaman	dulu	tak	1
peran_tersebut_berkembang_mengikuti_zaman	peran	tersebut	berkembang	mengikuti	zaman	1
perang_akhir_zaman_dan_semua	perang	akhir	zaman	dan	semua	1
perang_di_zaman_raja-raja_di	perang	di	zaman	raja-raja	di	1
perang_di_zaman_sahabat_diantaranya	perang	di	zaman	sahabat	diantaranya	1
percaya_di_zaman_seka-rang_ini	percaya	di	zaman	seka-rang	ini	1
percintaan_galau_pada_zaman_dulu	percintaan	galau	pada	zaman	dulu	1
perekonomian_ne-gara_pemerintah_zaman_dulu	perekonomian	ne-gara	pemerintah	zaman	dulu	1
perempuan_tetapi_tuntutan_zaman_modern	perempuan	tetapi	tuntutan	zaman	modern	1
pergerakan_zaman_yang_tak_terkendali	pergerakan	zaman	yang	tak	terkendali	1
pergi_dugem_meminjam_istilah_zaman	pergi	dugem	meminjam	istilah	zaman	1
pergulatannya_menjawab_tantangan_perubahan_zaman	pergulatannya	menjawab	tantangan	perubahan	zaman	1
perjalanan_waktu_dimana_kemajuan_zaman	perjalanan	waktu	dimana	kemajuan	zaman	1
perjuangan_para_tokoh_bangsa_zaman	perjuangan	para	tokoh	bangsa	zaman	1
perjuangan_tak_lekang_dimakan_zaman	perjuangan	tak	lekang	dimakan	zaman	1
perjuangan_zaman_purba_pendidikan_hingga	perjuangan	zaman	purba	pendidikan	hingga	1
perjuangannya_tapi_baik_di_zaman	perjuangannya	tapi	baik	di	zaman	1
perkembangan_zaman_batu_mulia_telah	perkembangan	zaman	batu	mulia	telah	1
perkembangan_zaman_dalam_pengasuhan_dan	perkembangan	zaman	dalam	pengasuhan	dan	1
perkembangan_zaman_dan_arus_globalisasi	perkembangan	zaman	dan	arus	globalisasi	1
perkembangan_zaman_dan_gaya_hidup	perkembangan	zaman	dan	gaya	hidup	1
perkembangan_zaman_dan_kebijakan_pemerintah	perkembangan	zaman	dan	kebijakan	pemerintah	1
perkembangan_zaman_dan_pengaruh_budaya	perkembangan	zaman	dan	pengaruh	budaya	1
perkembangan_zaman_dan_perubahan-perubahan_makna	perkembangan	zaman	dan	perubahan-perubahan	makna	1
perkembangan_zaman_dan_realitas_kehidupan	perkembangan	zaman	dan	realitas	kehidupan	1
perkembangan_zaman_dan_teknologi_terapi	perkembangan	zaman	dan	teknologi	terapi	1
perkembangan_zaman_dan_teknologi_yang	perkembangan	zaman	dan	teknologi	yang	1
perkembangan_zaman_dan_tuntutan_masyarakat	perkembangan	zaman	dan	tuntutan	masyarakat	1
perkembangan_zaman_dari_kecenderungan_dan	perkembangan	zaman	dari	kecenderungan	dan	1
perkembangan_zaman_dengan_membangun_dan	perkembangan	zaman	dengan	membangun	dan	1
perkembangan_zaman_distribusi_buku_bacaan	perkembangan	zaman	distribusi	buku	bacaan	1
perkembangan_zaman_gamelan_akan_tergusur	perkembangan	zaman	gamelan	akan	tergusur	1
perkembangan_zaman_geliat_usaha_masyarakat	perkembangan	zaman	geliat	usaha	masyarakat	1
perkembangan_zaman_justru_akan_membuat	perkembangan	zaman	justru	akan	membuat	1
perkembangan_zaman_kami_bank_ketinggalan	perkembangan	zaman	kami	bank	ketinggalan	1
perkembangan_zaman_kebutuhan_akan_aksi	perkembangan	zaman	kebutuhan	akan	aksi	1
perkembangan_zaman_kesenian_yang_awalnya	perkembangan	zaman	kesenian	yang	awalnya	1
perkembangan_zaman_menu-ju_daerah_yang	perkembangan	zaman	menu-ju	daerah	yang	1
perkembangan_zaman_menuntut_perempuan_dan	perkembangan	zaman	menuntut	perempuan	dan	1
perkembangan_zaman_mereka_dengan_mengikuti	perkembangan	zaman	mereka	dengan	mengikuti	1
perkembangan_zaman_merupakan_suatu_hal	perkembangan	zaman	merupakan	suatu	hal	1
perkembangan_zaman_misalnya_pakai_unsur	perkembangan	zaman	misalnya	pakai	unsur	1
perkembangan_zaman_model_sepatu_hak	perkembangan	zaman	model	sepatu	hak	1
perkembangan_zaman_mulai_dilakukan_modifikasi	perkembangan	zaman	mulai	dilakukan	modifikasi	1
perkembangan_zaman_namun_konsistensi_tetap	perkembangan	zaman	namun	konsistensi	tetap	1
perkembangan_zaman_produk_ini_kalah	perkembangan	zaman	produk	ini	kalah	1
perkembangan_zaman_ragam_wadah_silaturahim	perkembangan	zaman	ragam	wadah	silaturahim	1
perkembangan_zaman_saat_ini_kata	perkembangan	zaman	saat	ini	kata	1
perkembangan_zaman_semakin_berkembang_pula	perkembangan	zaman	semakin	berkembang	pula	1
perkembangan_zaman_serta_mampu_berinteraksi	perkembangan	zaman	serta	mampu	berinteraksi	1
perkembangan_zaman_tarifnya_pun_naik	perkembangan	zaman	tarifnya	pun	naik	1
perkembangan_zaman_terutama_di_bidang	perkembangan	zaman	terutama	di	bidang	1
perkembangan_zaman_tetap_memiliki_modal	perkembangan	zaman	tetap	memiliki	modal	1
perkembangan_zaman_tetapi_perilaku_haruslah	perkembangan	zaman	tetapi	perilaku	haruslah	1
perkembangan_zaman_upacara_tradisi_dimaknakan	perkembangan	zaman	upacara	tradisi	dimaknakan	1
perkembangan_zaman_yang_menawarkan_produk	perkembangan	zaman	yang	menawarkan	produk	1
perkembangan_zaman_yang_semakin_kompleks	perkembangan	zaman	yang	semakin	kompleks	1
perlu_terus_mengikuti_perkembangan_zaman	perlu	terus	mengikuti	perkembangan	zaman	1
pernah_disentuh_pria_pada_zaman	pernah	disentuh	pria	pada	zaman	1
pernah_mengalami_zaman_keemasan_sastra	pernah	mengalami	zaman	keemasan	sastra	1
pernah_menggebu-gebu_pada_zaman_di	pernah	menggebu-gebu	pada	zaman	di	1
pernah_populer_di_zaman_orde	pernah	populer	di	zaman	orde	1
perompak_zaman_dulu_beru-pa_peti	perompak	zaman	dulu	beru-pa	peti	1
persembunyian_pejuang-pejuang_zaman_dulu_waktu	persembunyian	pejuang-pejuang	zaman	dulu	waktu	1
persen_untuk_mengikuti_perkembangan_zaman	persen	untuk	mengikuti	perkembangan	zaman	1
persoalan_tanah_pada_zaman_kolonial	persoalan	tanah	pada	zaman	kolonial	1
pertama_komikus_zaman_keemasan_komik	pertama	komikus	zaman	keemasan	komik	1
perubahan_makna_seiring_perubahan_zaman	perubahan	makna	seiring	perubahan	zaman	1
perubahan_zaman_apalagi_di_era	perubahan	zaman	apalagi	di	era	1
perubahan_zaman_bahkan_telah_menjadi	perubahan	zaman	bahkan	telah	menjadi	1
perubahan_zaman_di_selitar_gedung	perubahan	zaman	di	selitar	gedung	1
perubahan_zaman_ini_dengan_menulis	perubahan	zaman	ini	dengan	menulis	1
perubahan_zaman_kariernya_akan_berujung	perubahan	zaman	kariernya	akan	berujung	1
perubahan_zaman_sekarang_panah_busur	perubahan	zaman	sekarang	panah	busur	1
perubahan_zaman_semoga_adek-adek_sebagai	perubahan	zaman	semoga	adek-adek	sebagai	1
perubahan_zaman_tidak_bisa_dipungkiri	perubahan	zaman	tidak	bisa	dipungkiri	1
perubahan-perubahan_yang_terjadi_di_zaman	perubahan-perubahan	yang	terjadi	di	zaman	1
perunggu_zaman_batu_zaman_keramik	perunggu	zaman	batu	zaman	keramik	1
pesakitan_akibat_pergerakan_zaman_yang	pesakitan	akibat	pergerakan	zaman	yang	1
pesan_orang_tua_zaman_dahulu	pesan	orang	tua	zaman	dahulu	1
pesantren_pada_zaman_itu_yang	pesantren	pada	zaman	itu	yang	1
peta_entah_zaman_apa_lokasi	peta	entah	zaman	apa	lokasi	1
petani_kembali_ke_zaman_saya	petani	kembali	ke	zaman	saya	1
petani_mampu_menguasai_tuntutan_zaman	petani	mampu	menguasai	tuntutan	zaman	1
plasma_nutfah_kelapa_sejak_zaman	plasma	nutfah	kelapa	sejak	zaman	1
plesetan_pada_zaman_dulu_adalah	plesetan	pada	zaman	dulu	adalah	1
plesetan_zaman_dulu_diduga_juga	plesetan	zaman	dulu	diduga	juga	1
polanya_masih_seperti_pada_zaman	polanya	masih	seperti	pada	zaman	1
politik_maupun_zaman_yang_semakin	politik	maupun	zaman	yang	semakin	1
ponsel_zaman_dulu_kita_beli	ponsel	zaman	dulu	kita	beli	1
populer_di_zaman_orde_baru	populer	di	zaman	orde	baru	1
potong_tangan_itu_zaman_dulu	potong	tangan	itu	zaman	dulu	1
praktik-praktik_yang_terjadi_di_zaman	praktik-praktik	yang	terjadi	di	zaman	1
pria_kewanitaan_sejak_saya_zaman	pria	kewanitaan	sejak	saya	zaman	1
problem_manusia_di_akhir_zaman	problem	manusia	di	akhir	zaman	1
produksinya_terbaik_sejak_zaman_kemerdekaan	produksinya	terbaik	sejak	zaman	kemerdekaan	1
proses_jual_beli_dari_zaman	proses	jual	beli	dari	zaman	1
proses_pembuatan_coto_pada_zaman	proses	pembuatan	coto	pada	zaman	1
publik_perempuan_tetapi_tuntutan_zaman	publik	perempuan	tetapi	tuntutan	zaman	1
pula_bahwa_pada_zaman_dahulu	pula	bahwa	pada	zaman	dahulu	1
pula_ini_zaman_virtual_kian	pula	ini	zaman	virtual	kian	1
pun_sudah_dimulai_sejak_zaman	pun	sudah	dimulai	sejak	zaman	1
punya_rahasia_bila_mengingat_zaman	punya	rahasia	bila	mengingat	zaman	1
pusat_kegiatan_sejak_zaman_dahulu	pusat	kegiatan	sejak	zaman	dahulu	1
putih_berisi_foto_uang_zaman	putih	berisi	foto	uang	zaman	1
rahasia_bila_mengingat_zaman_perjuangan	rahasia	bila	mengingat	zaman	perjuangan	1
raja_pada_zaman_baheula_selalu	raja	pada	zaman	baheula	selalu	1
rambut_rontok_dimulai_pada_zaman	rambut	rontok	dimulai	pada	zaman	1
rangkaian_kelanjutan_dari_zaman_ke	rangkaian	kelanjutan	dari	zaman	ke	1
realita_sejak_zaman_dulu_yang	realita	sejak	zaman	dulu	yang	1
realitas_dan_dinamika_zaman_yang	realitas	dan	dinamika	zaman	yang	1
realitas_kehidupan_zaman_ini_akan	realitas	kehidupan	zaman	ini	akan	1
realitas_serta_kecenderungan_zaman_ujar	realitas	serta	kecenderungan	zaman	ujar	1
recovery_seperti_yang_diterapkan_zaman	recovery	seperti	yang	diterapkan	zaman	1
relevan_dengan_perkembangan_zaman_katanya	relevan	dengan	perkembangan	zaman	katanya	1
riwayat_lama_dan_riwayat_zaman	riwayat	lama	dan	riwayat	zaman	1
roti_zaman_dulu_dan_sudah	roti	zaman	dulu	dan	sudah	1
rumah_adat_sejak_zaman_dahulu	rumah	adat	sejak	zaman	dahulu	1
rumah_klasik_sejak_zaman_dulu	rumah	klasik	sejak	zaman	dulu	1
rumah_orang_desa_zaman_dahulu	rumah	orang	desa	zaman	dahulu	1
rumah_zaman_dulu_untuk_panggung	rumah	zaman	dulu	untuk	panggung	1
rupanya_harus_diterima_di_zaman	rupanya	harus	diterima	di	zaman	1
saat_meninggal_pada_zaman_perang	saat	meninggal	pada	zaman	perang	1
saat_mereka_hidup_di_zaman	saat	mereka	hidup	di	zaman	1
saat_pendidikan_dokter_di_zaman	saat	pendidikan	dokter	di	zaman	1
saat_perang_di_zaman_nabi	saat	perang	di	zaman	nabi	1
saat_transisi_politik_dari_zaman	saat	transisi	politik	dari	zaman	1
saat_zaman_orde_baru_yang	saat	zaman	orde	baru	yang	1
saja_ditun-tun_kembali_ke_zaman	saja	ditun-tun	kembali	ke	zaman	1
saja_orang_modern_zaman_sekarang	saja	orang	modern	zaman	sekarang	1
salah_tanda_akhir_zaman_ashra	salah	tanda	akhir	zaman	ashra	1
sama_tapi_semangat_zaman_niscaya	sama	tapi	semangat	zaman	niscaya	1
sampai_di_zaman_reformasi_seka-rang	sampai	di	zaman	reformasi	seka-rang	1
sampai_ditenggelamkan_zaman_sebagai_akibat	sampai	ditenggelamkan	zaman	sebagai	akibat	1
sampai_hari_akhir_zaman_sehingga	sampai	hari	akhir	zaman	sehingga	1
sampai_kepada_zaman_kita_telah	sampai	kepada	zaman	kita	telah	1
sang_kadal_raksasa_warisan_zaman	sang	kadal	raksasa	warisan	zaman	1
sangat_berpengaruh_pada_zaman_kerajaan	sangat	berpengaruh	pada	zaman	kerajaan	1
sangat_kritis_pada_zaman_itu	sangat	kritis	pada	zaman	itu	1
sangat_relevan_dengan_perkembangan_zaman	sangat	relevan	dengan	perkembangan	zaman	1
sangat_tidak_memahami_di_zaman	sangat	tidak	memahami	di	zaman	1
santri_dapat_menjawab_tantangan_zaman	santri	dapat	menjawab	tantangan	zaman	1
sapaan_akrabnya_menilai_di_zaman	sapaan	akrabnya	menilai	di	zaman	1
satu_basis_penting_ada_zaman	satu	basis	penting	ada	zaman	1
satu_ke_lain_zaman_turun-temurun	satu	ke	lain	zaman	turun-temurun	1
satu-satunya_pemersatu_bangsa_sepanjang_zaman	satu-satunya	pemersatu	bangsa	sepanjang	zaman	1
saya_veteran_ini_pada_zaman	saya	veteran	ini	pada	zaman	1
saya_zaman_nari-nari_di_atas	saya	zaman	nari-nari	di	atas	1
se-bagai_hewan_zaman_purba_ini	se-bagai	hewan	zaman	purba	ini	1
se-jak_zaman_pergerakan_kemer-dekaan_pemudalah	se-jak	zaman	pergerakan	kemer-dekaan	pemudalah	1
sebagai_lokalisasi_sejak_zaman_kolonial	sebagai	lokalisasi	sejak	zaman	kolonial	1
sebagai_minuman_nostalgia_di_zaman	sebagai	minuman	nostalgia	di	zaman	1
sebagai_pusat_kegiatan_sejak_zaman	sebagai	pusat	kegiatan	sejak	zaman	1
sebagai_solusi_bagi_perempuan_zaman	sebagai	solusi	bagi	perempuan	zaman	1
sebagai_zaman_klasik_pra-Islam_dengan	sebagai	zaman	klasik	pra-Islam	dengan	1
sebagian_besar_mahasiswa_di_zaman	sebagian	besar	mahasiswa	di	zaman	1
sebagus_zaman_dulu_imbuh_dia	sebagus	zaman	dulu	imbuh	dia	1
sebelum_kemerdekaan_zaman_perjuangan_kemerdekaan	sebelum	kemerdekaan	zaman	perjuangan	kemerdekaan	1
sebelum_masehi_zaman_perunggu_zaman	sebelum	masehi	zaman	perunggu	zaman	1
sebelum_zaman_menjadi_terlalu_tua	sebelum	zaman	menjadi	terlalu	tua	1
sebenarnya_adalah_orang_penting_zaman	sebenarnya	adalah	orang	penting	zaman	1
sebesar_itu_pada_zaman_tersebut	sebesar	itu	pada	zaman	tersebut	1
sebuah_alat_penumbuk_padi_zaman	sebuah	alat	penumbuk	padi	zaman	1
sebuah_realita_sejak_zaman_dulu	sebuah	realita	sejak	zaman	dulu	1
sebuah_realitas_dan_dinamika_zaman	sebuah	realitas	dan	dinamika	zaman	1
sebutan_bagi_dalang_pada_zaman	sebutan	bagi	dalang	pada	zaman	1
segala_tawaran_zaman_yang_meng-goda	segala	tawaran	zaman	yang	meng-goda	1
segala_tawaran_zaman_yang_menggoda	segala	tawaran	zaman	yang	menggoda	1
segala_zaman_dengan_berbagai_tantangan	segala	zaman	dengan	berbagai	tantangan	1
seingatnya_sebelum_zaman_datangnya_penjajah	seingatnya	sebelum	zaman	datangnya	penjajah	1
seiring_bergesernya_zaman_teknik-teknik_pencetakan	seiring	bergesernya	zaman	teknik-teknik	pencetakan	1
seiring_berkembangnya_zaman_tantangan_yang	seiring	berkembangnya	zaman	tantangan	yang	1
seiring_dengan_berkembang_zaman_jamu	seiring	dengan	berkembang	zaman	jamu	1
seiring_dengan_kemanjuan_zaman_dan	seiring	dengan	kemanjuan	zaman	dan	1
seiring_dengan_perkembangan_zaman_dan	seiring	dengan	perkembangan	zaman	dan	1
seiring_panggilan_zaman_itu_pula	seiring	panggilan	zaman	itu	pula	1
seiring_perkembangan_zaman_batu_mulia	seiring	perkembangan	zaman	batu	mulia	1
seiring_perkembangan_zaman_dan_gaya	seiring	perkembangan	zaman	dan	gaya	1
seiring_perkembangan_zaman_dan_kebijakan	seiring	perkembangan	zaman	dan	kebijakan	1
seiring_perkembangan_zaman_gamelan_akan	seiring	perkembangan	zaman	gamelan	akan	1
seiring_perkembangan_zaman_semakin_berkembang	seiring	perkembangan	zaman	semakin	berkembang	1
seiring_perubahan_zaman_sekarang_panah	seiring	perubahan	zaman	sekarang	panah	1
seiring_tuntutan_zaman_dengan_memperluas	seiring	tuntutan	zaman	dengan	memperluas	1
sejak_saya_zaman_nari-nari_di	sejak	saya	zaman	nari-nari	di	1
sejak_sebelum_kemerdekaan_zaman_perjuangan	sejak	sebelum	kemerdekaan	zaman	perjuangan	1
sejak_zaman_bandar_itu_dinamai	sejak	zaman	bandar	itu	dinamai	1
sejak_zaman_dahulu_hingga_sekarang	sejak	zaman	dahulu	hingga	sekarang	1
sejak_zaman_dahulu_sebelum_kemerdekaan	sejak	zaman	dahulu	sebelum	kemerdekaan	1
sejak_zaman_dahulu_sehingga_menjadi	sejak	zaman	dahulu	sehingga	menjadi	1
sejak_zaman_dahulu_sudah_sangat	sejak	zaman	dahulu	sudah	sangat	1
sejak_zaman_dahulu_telah_mengajarkan	sejak	zaman	dahulu	telah	mengajarkan	1
sejak_zaman_dulu_manusia_sudah	sejak	zaman	dulu	manusia	sudah	1
sejak_zaman_dulu_warga_sudah	sejak	zaman	dulu	warga	sudah	1
sejak_zaman_dulu_yang_masih	sejak	zaman	dulu	yang	masih	1
sejak_zaman_dulu_yang_mewariskan	sejak	zaman	dulu	yang	mewariskan	1
sejak_zaman_era_perang_dunia	sejak	zaman	era	perang	dunia	1
sejak_zaman_kerajaan_hingga_zaman	sejak	zaman	kerajaan	hingga	zaman	1
sejak_zaman_kolonial_itu_upaya	sejak	zaman	kolonial	itu	upaya	1
sejak_zaman_majapahit_sampai_sekarang	sejak	zaman	majapahit	sampai	sekarang	1
sejak_zaman_nenek_moyang_ini	sejak	zaman	nenek	moyang	ini	1
sejak_zaman_pemerintahan_yang_lama	sejak	zaman	pemerintahan	yang	lama	1
sejak_zaman_prasejarah_purba_dengan	sejak	zaman	prasejarah	purba	dengan	1
sejak_zaman_prasejarah_yang_hingga	sejak	zaman	prasejarah	yang	hingga	1
sejak_zaman_tahun_sebelum_masehi	sejak	zaman	tahun	sebelum	masehi	1
sejarah_berdirinya_gereja_di_zaman	sejarah	berdirinya	gereja	di	zaman	1
sejarah_dan_nilai-nilai_zaman_ke-lahiran	sejarah	dan	nilai-nilai	zaman	ke-lahiran	1
sejarah_per-adaban_manusia_sepanjang_zaman	sejarah	per-adaban	manusia	sepanjang	zaman	1
sejarah_perkembangan_zaman_dan_teknologi	sejarah	perkembangan	zaman	dan	teknologi	1
sejarah_sejak_sebelum_kemerdekaan_zaman	sejarah	sejak	sebelum	kemerdekaan	zaman	1
sejarah_telah_mencatat_se-jak_zaman	sejarah	telah	mencatat	se-jak	zaman	1
