ngram	w1	w2	n
waktu_banyak-nya	waktu	banyak-nya	1
waktu_bapak	waktu	bapak	1
waktu_barang	waktu	barang	1
waktu_baru-baru	waktu	baru-baru	1
waktu_bayar	waktu	bayar	1
waktu_bayi	waktu	bayi	1
waktu_be	waktu	be	1
waktu_be-berapa	waktu	be-berapa	1
waktu_be-rangkat	waktu	be-rangkat	1
waktu_bebasnya	waktu	bebasnya	1
waktu_bebe-rapa	waktu	bebe-rapa	1
waktu_beber	waktu	beber	1
waktu_beda	waktu	beda	1
waktu_begitu	waktu	begitu	1
waktu_begitulah	waktu	begitulah	1
waktu_belanja	waktu	belanja	1
waktu_belasan	waktu	belasan	1
waktu_beli	waktu	beli	1
waktu_ben-di	waktu	ben-di	1
waktu_bepergian	waktu	bepergian	1
waktu_ber-arti	waktu	ber-arti	1
waktu_beradaptasi	waktu	beradaptasi	1
waktu_berakhir	waktu	berakhir	1
waktu_berangkat	waktu	berangkat	1
waktu_berangkat-pulang	waktu	berangkat-pulang	1
waktu_beranjak	waktu	beranjak	1
waktu_berbulan	waktu	berbulan	1
waktu_berbulan-bu-lan	waktu	berbulan-bu-lan	1
waktu_berbulan-bula	waktu	berbulan-bula	1
waktu_berdasarkan	waktu	berdasarkan	1
waktu_berdialog	waktu	berdialog	1
waktu_berduaan	waktu	berduaan	1
waktu_berduka	waktu	berduka	1
waktu_berdzikir	waktu	berdzikir	1
waktu_bergumul	waktu	bergumul	1
waktu_berhaji	waktu	berhaji	1
waktu_berharga	waktu	berharga	1
waktu_berhari­hari	waktu	berhari­hari	1
waktu_berhasil	waktu	berhasil	1
waktu_beriba-dah	waktu	beriba-dah	1
waktu_beribadah	waktu	beribadah	1
waktu_berikut-nya	waktu	berikut-nya	1
waktu_berisitirahat	waktu	berisitirahat	1
waktu_berjalan-jalan	waktu	berjalan-jalan	1
waktu_berjuang	waktu	berjuang	1
waktu_berkecimpung	waktu	berkecimpung	1
waktu_berkeliling	waktu	berkeliling	1
waktu_berkisar	waktu	berkisar	1
waktu_berlainan	waktu	berlainan	1
waktu_berlaku	waktu	berlaku	1
waktu_berlatih	waktu	berlatih	1
waktu_berlayar	waktu	berlayar	1
waktu_bernyanyi	waktu	bernyanyi	1
waktu_berpacaran	waktu	berpacaran	1
waktu_berperang	waktu	berperang	1
waktu_berpisah	waktu	berpisah	1
waktu_berpuasa	waktu	berpuasa	1
waktu_bersa-ma	waktu	bersa-ma	1
waktu_bersalin	waktu	bersalin	1
waktu_bersamanya	waktu	bersamanya	1
waktu_bersantap	waktu	bersantap	1
waktu_bersekolah	waktu	bersekolah	1
waktu_bersenang-senang	waktu	bersenang-senang	1
waktu_berta-hannya	waktu	berta-hannya	1
waktu_bertanding	waktu	bertanding	1
waktu_bertani	waktu	bertani	1
waktu_bertentangan	waktu	bertentangan	1
waktu_bertransformasi	waktu	bertransformasi	1
waktu_berubah	waktu	berubah	1
waktu_berusia	waktu	berusia	1
waktu_besar	waktu	besar	1
waktu_betul	waktu	betul	1
waktu_biar	waktu	biar	1
waktu_biaya	waktu	biaya	1
waktu_bikin	waktu	bikin	1
waktu_bintang	waktu	bintang	1
waktu_birokrasi	waktu	birokrasi	1
waktu_boneka	waktu	boneka	1
waktu_booking	waktu	booking	1
waktu_bu-kan	waktu	bu-kan	1
waktu_bu-lan	waktu	bu-lan	1
waktu_budget	waktu	budget	1
waktu_buffer	waktu	buffer	1
waktu_buku	waktu	buku	1
waktu_bupati	waktu	bupati	1
waktu_cahaya	waktu	cahaya	1
waktu_calon	waktu	calon	1
waktu_camatnya	waktu	camatnya	1
waktu_cari	waktu	cari	1
waktu_cenderung	waktu	cenderung	1
waktu_cicilannya	waktu	cicilannya	1
waktu_clearnya	waktu	clearnya	1
waktu_cu-kup	waktu	cu-kup	1
waktu_cuaca	waktu	cuaca	1
waktu_cuma	waktu	cuma	1
waktu_d	waktu	d	1
waktu_da-lam	waktu	da-lam	1
waktu_da-na	waktu	da-na	1
waktu_daftar	waktu	daftar	1
waktu_daging	waktu	daging	1
waktu_daripada	waktu	daripada	1
waktu_data	waktu	data	1
waktu_daya	waktu	daya	1
waktu_de-tik	waktu	de-tik	1
waktu_dead-line	waktu	dead-line	1
waktu_deadline	waktu	deadline	1
waktu_dekan	waktu	dekan	1
waktu_dekatlah	waktu	dekatlah	1
waktu_deklarasi	waktu	deklarasi	1
waktu_dektan	waktu	dektan	1
waktu_demisioner	waktu	demisioner	1
waktu_denga	waktu	denga	1
waktu_deteksi	waktu	deteksi	1
waktu_dfekat	waktu	dfekat	1
waktu_di-ambil	waktu	di-ambil	1
waktu_di-FPT	waktu	di-FPT	1
waktu_di-pending	waktu	di-pending	1
waktu_di-USG	waktu	di-USG	1
waktu_diajak	waktu	diajak	1
waktu_dialog	waktu	dialog	1
waktu_diangkut	waktu	diangkut	1
waktu_dianjurkan	waktu	dianjurkan	1
waktu_dibanding	waktu	dibanding	1
waktu_dibandingkan	waktu	dibandingkan	1
waktu_dibawa	waktu	dibawa	1
waktu_dibekukan	waktu	dibekukan	1
waktu_diberi	waktu	diberi	1
waktu_diberikan	waktu	diberikan	1
waktu_dibolehkannya	waktu	dibolehkannya	1
waktu_dibuka	waktu	dibuka	1
waktu_digebuki	waktu	digebuki	1
waktu_dihabiskan	waktu	dihabiskan	1
waktu_diharapkan	waktu	diharapkan	1
waktu_diinterogasi	waktu	diinterogasi	1
waktu_dijalan	waktu	dijalan	1
waktu_dikarenakan	waktu	dikarenakan	1
waktu_dikawatirkan	waktu	dikawatirkan	1
waktu_dikemudian	waktu	dikemudian	1
waktu_dikhawatirkan	waktu	dikhawatirkan	1
waktu_diklasemen	waktu	diklasemen	1
waktu_dikorbankan	waktu	dikorbankan	1
waktu_dikutip	waktu	dikutip	1
waktu_dilaksanakan	waktu	dilaksanakan	1
waktu_dilaku-kan	waktu	dilaku-kan	1
waktu_dilantik	waktu	dilantik	1
waktu_dilepas	waktu	dilepas	1
waktu_dilibur-kan	waktu	dilibur-kan	1
waktu_dimainkan	waktu	dimainkan	1
waktu_dimintai	waktu	dimintai	1
waktu_dinamika	waktu	dinamika	1
waktu_dinanti-nantikan	waktu	dinanti-nantikan	1
waktu_dinantikan	waktu	dinantikan	1
waktu_dinilainya	waktu	dinilainya	1
waktu_dipanggil	waktu	dipanggil	1
waktu_dipenghujung	waktu	dipenghujung	1
waktu_diperik-sa	waktu	diperik-sa	1
waktu_diperpanjang	waktu	diperpanjang	1
waktu_diproduksi	waktu	diproduksi	1
waktu_diputar	waktu	diputar	1
waktu_diri	waktu	diri	1
waktu_disalib	waktu	disalib	1
waktu_disesuaikan	waktu	disesuaikan	1
waktu_disiplin	waktu	disiplin	1
waktu_diskors	waktu	diskors	1
waktu_disuarakan	waktu	disuarakan	1
waktu_ditambah	waktu	ditambah	1
waktu_ditangkap	waktu	ditangkap	1
waktu_ditawari	waktu	ditawari	1
waktu_ditelusuri	waktu	ditelusuri	1
waktu_ditemukan	waktu	ditemukan	1
waktu_ditemukannya	waktu	ditemukannya	1
waktu_ditetapkan	waktu	ditetapkan	1
waktu_ditunda	waktu	ditunda	1
waktu_ditutup	waktu	ditutup	1
waktu_divisum	waktu	divisum	1
waktu_dkat	waktu	dkat	1
waktu_dong	waktu	dong	1
waktu_eceng	waktu	eceng	1
waktu_eksklusif	waktu	eksklusif	1
waktu_eksplorasi	waktu	eksplorasi	1
waktu_ekstrakurikuler	waktu	ekstrakurikuler	1
waktu_em	waktu	em	1
waktu_enambulan	waktu	enambulan	1
waktu_enan	waktu	enan	1
waktu_energi	waktu	energi	1
waktu_erupsi	waktu	erupsi	1
waktu_festival	waktu	festival	1
waktu_final	waktu	final	1
waktu_fixed	waktu	fixed	1
waktu_fleksibel	waktu	fleksibel	1
waktu_for	waktu	for	1
waktu_foto-foto	waktu	foto-foto	1
waktu_free	waktu	free	1
waktu_frekuensi	waktu	frekuensi	1
waktu_fungsi	waktu	fungsi	1
waktu_gaji	waktu	gaji	1
waktu_game	waktu	game	1
waktu_ganti	waktu	ganti	1
waktu_geladi	waktu	geladi	1
waktu_gencatan	waktu	gencatan	1
waktu_generasinya	waktu	generasinya	1
waktu_geologi	waktu	geologi	1
waktu_gereja	waktu	gereja	1
waktu_gerhana	waktu	gerhana	1
waktu_gitu	waktu	gitu	1
waktu_gol	waktu	gol	1
waktu_goyangan	waktu	goyangan	1
waktu_gubernur	waktu	gubernur	1
waktu_gugatan	waktu	gugatan	1
waktu_hamper	waktu	hamper	1
waktu_harapnya	waktu	harapnya	1
waktu_harganya	waktu	harganya	1
waktu_harta	waktu	harta	1
waktu_harus	waktu	harus	1
waktu_hewan-hewan	waktu	hewan-hewan	1
waktu_hiburan	waktu	hiburan	1
waktu_hidupmu	waktu	hidupmu	1
waktu_hubungi	waktu	hubungi	1
waktu_ibadah	waktu	ibadah	1
waktu_idealisme	waktu	idealisme	1
waktu_imbau	waktu	imbau	1
waktu_imbuh	waktu	imbuh	1
waktu_impornya	waktu	impornya	1
waktu_imsak	waktu	imsak	1
waktu_indekos	waktu	indekos	1
waktu_ingin	waktu	ingin	1
waktu_intensitas	waktu	intensitas	1
waktu_interaksi	waktu	interaksi	1
waktu_iPhone	waktu	iPhone	1
waktu_istirahatnya	waktu	istirahatnya	1
waktu_istrinya	waktu	istrinya	1
waktu_isya	waktu	isya	1
waktu_itu-itu	waktu	itu-itu	1
waktu_itu9	waktu	itu9	1
waktu_itulah	waktu	itulah	1
waktu_iyu	waktu	iyu	1
waktu_jabatan	waktu	jabatan	1
waktu_jadwal	waktu	jadwal	1
waktu_jamin	waktu	jamin	1
waktu_jang	waktu	jang	1
waktu_jangan	waktu	jangan	1
waktu_jangka	waktu	jangka	1
waktu_jeda	waktu	jeda	1
waktu_jelas-nya	waktu	jelas-nya	1
waktu_jem-batan	waktu	jem-batan	1
waktu_jembatan	waktu	jembatan	1
waktu_jendela	waktu	jendela	1
waktu_jua	waktu	jua	1
waktu_jumlahnya	waktu	jumlahnya	1
waktu_kadaluarsa	waktu	kadaluarsa	1
waktu_kali	waktu	kali	1
waktu_kalian	waktu	kalian	1
waktu_kamu	waktu	kamu	1
waktu_kantor	waktu	kantor	1
waktu_kapal	waktu	kapal	1
waktu_kapal-kapal	waktu	kapal-kapal	1
waktu_kapten	waktu	kapten	1
waktu_karir	waktu	karir	1
waktu_kata-kata	waktu	kata-kata	1
waktu_kawasan	waktu	kawasan	1
waktu_kaweng	waktu	kaweng	1
waktu_ke-pemimpinannya	waktu	ke-pemimpinannya	1
waktu_kebe-rangkatan	waktu	kebe-rangkatan	1
waktu_kebebasan	waktu	kebebasan	1
waktu_keberadaan	waktu	keberadaan	1
waktu_keberadaannya	waktu	keberadaannya	1
waktu_keberangkatannya	waktu	keberangkatannya	1
waktu_kebijakan	waktu	kebijakan	1
waktu_kebrutalan	waktu	kebrutalan	1
waktu_kebugaran	waktu	kebugaran	1
waktu_kebutuhan	waktu	kebutuhan	1
waktu_kecepatan	waktu	kecepatan	1
waktu_kedatangannya	waktu	kedatangannya	1
waktu_kegiatannya	waktu	kegiatannya	1
waktu_kelahiran	waktu	kelahiran	1
waktu_kelak	waktu	kelak	1
waktu_kelit	waktu	kelit	1
waktu_keluar	waktu	keluar	1
waktu_keluarga	waktu	keluarga	1
waktu_kelulusan	waktu	kelulusan	1
waktu_kematian	waktu	kematian	1
waktu_kenaikan	waktu	kenaikan	1
waktu_kenangnya	waktu	kenangnya	1
waktu_kendaraan	waktu	kendaraan	1
waktu_kendati	waktu	kendati	1
waktu_kepala	waktu	kepala	1
waktu_kepergian	waktu	kepergian	1
waktu_kepulangan	waktu	kepulangan	1
waktu_kerapian	waktu	kerapian	1
waktu_kerjanya	waktu	kerjanya	1
waktu_ketimbang	waktu	ketimbang	1
waktu_khususnya	waktu	khususnya	1
waktu_kian	waktu	kian	1
waktu_kira-kira	waktu	kira-kira	1
waktu_kisah	waktu	kisah	1
waktu_kisaran	waktu	kisaran	1
waktu_klimaks	waktu	klimaks	1
waktu_koa-lisi	waktu	koa-lisi	1
waktu_komputer	waktu	komputer	1
waktu_komunitas	waktu	komunitas	1
waktu_konsepsi	waktu	konsepsi	1
waktu_konsesi	waktu	konsesi	1
waktu_kontraknya	waktu	kontraknya	1
waktu_konversi	waktu	konversi	1
waktu_kopian	waktu	kopian	1
waktu_kosongnya	waktu	kosongnya	1
waktu_kreditnya	waktu	kreditnya	1
waktu_krisis	waktu	krisis	1
waktu_krusial	waktu	krusial	1
waktu_ku	waktu	ku	1
waktu_ku-rang	waktu	ku-rang	1
waktu_kualifikasi	waktu	kualifikasi	1
waktu_kualifikasinya	waktu	kualifikasinya	1
waktu_kun-jungan	waktu	kun-jungan	1
waktu_kunju-ngan	waktu	kunju-ngan	1
waktu_kunju-ngannya	waktu	kunju-ngannya	1
waktu_kunjung	waktu	kunjung	1
waktu_kunker	waktu	kunker	1
waktu_la-ma	waktu	la-ma	1
waktu_laga-laga	waktu	laga-laga	1
waktu_lah	waktu	lah	1
waktu_lahan	waktu	lahan	1
waktu_lahir	waktu	lahir	1
waktu_lakon	waktu	lakon	1
waktu_lalui	waktu	lalui	1
waktu_lampau	waktu	lampau	1
waktu_langsung	waktu	langsung	1
waktu_lanjut	waktu	lanjut	1
waktu_lantas	waktu	lantas	1
waktu_lapang	waktu	lapang	1
waktu_lapar	waktu	lapar	1
waktu_larinya	waktu	larinya	1
waktu_latiahn	waktu	latiahn	1
waktu_le	waktu	le	1
waktu_lebaran	waktu	lebaran	1
waktu_ledakan	waktu	ledakan	1
waktu_lewat	waktu	lewat	1
waktu_li-ma	waktu	li-ma	1
waktu_libuaran	waktu	libuaran	1
waktu_lingkungannya	waktu	lingkungannya	1
waktu_load	waktu	load	1
waktu_loading	waktu	loading	1
waktu_lokasi	waktu	lokasi	1
waktu_lomba	waktu	lomba	1
waktu_ma-ka	waktu	ma-ka	1
waktu_macet	waktu	macet	1
waktu_maghribnya	waktu	maghribnya	1
waktu_mahasiswa	waktu	mahasiswa	1
waktu_makanya	waktu	makanya	1
waktu_makna	waktu	makna	1
waktu_manu-sia	waktu	manu-sia	1
waktu_mar	waktu	mar	1
waktu_martabak	waktu	martabak	1
waktu_masa-masa	waktu	masa-masa	1
waktu_masuknya	waktu	masuknya	1
waktu_mati	waktu	mati	1
waktu_matur	waktu	matur	1
waktu_me-mimpin	waktu	me-mimpin	1
waktu_me-nemukan	waktu	me-nemukan	1
waktu_me-nyiapkan	waktu	me-nyiapkan	1
waktu_mela-kukan	waktu	mela-kukan	1
waktu_melaku-kan	waktu	melaku-kan	1
waktu_melempar	waktu	melempar	1
waktu_meli-hatnya	waktu	meli-hatnya	1
waktu_melihat-lihat	waktu	melihat-lihat	1
waktu_melimpah	waktu	melimpah	1
waktu_melukis	waktu	melukis	1
waktu_memanaskan	waktu	memanaskan	1
waktu_memandangi	waktu	memandangi	1
waktu_memasakan	waktu	memasakan	1
waktu_memasukkan	waktu	memasukkan	1
waktu_membagi	waktu	membagi	1
waktu_membahas	waktu	membahas	1
waktu_membersihkan	waktu	membersihkan	1
waktu_membicara-kan	waktu	membicara-kan	1
waktu_membuatnya	waktu	membuatnya	1
waktu_membuktikan	waktu	membuktikan	1
waktu_membuktikannya	waktu	membuktikannya	1
waktu_memburu	waktu	memburu	1
waktu_memerlukan	waktu	memerlukan	1
waktu_memesan	waktu	memesan	1
waktu_memikirkannya	waktu	memikirkannya	1
waktu_memimpin	waktu	memimpin	1
waktu_meminjam	waktu	meminjam	1
waktu_memotivasi	waktu	memotivasi	1
waktu_memparipuranakannya	waktu	memparipuranakannya	1
waktu_memperbanyak	waktu	memperbanyak	1
waktu_memulainya	waktu	memulainya	1
waktu_memulihkan	waktu	memulihkan	1
waktu_men-jadi	waktu	men-jadi	1
waktu_menabung	waktu	menabung	1
waktu_menabungnya	waktu	menabungnya	1
waktu_menaikkan	waktu	menaikkan	1
waktu_menanti	waktu	menanti	1
waktu_menciptakan	waktu	menciptakan	1
waktu_mencukupi	waktu	mencukupi	1
waktu_mendapat	waktu	mendapat	1
waktu_mendatangkan	waktu	mendatangkan	1
waktu_mendengar	waktu	mendengar	1
waktu_menduduki	waktu	menduduki	1
waktu_mene-mui	waktu	mene-mui	1
waktu_mene-tapkan	waktu	mene-tapkan	1
waktu_menekuni	waktu	menekuni	1
waktu_menemui	waktu	menemui	1
waktu_menetap	waktu	menetap	1
waktu_menetapkan	waktu	menetapkan	1
waktu_meng-alami	waktu	meng-alami	1
waktu_mengajar	waktu	mengajar	1
waktu_mengakses	waktu	mengakses	1
waktu_mengalami	waktu	mengalami	1
waktu_mengambil	waktu	mengambil	1
waktu_mengantarkan	waktu	mengantarkan	1
waktu_mengeluarkannya	waktu	mengeluarkannya	1
waktu_mengemudi	waktu	mengemudi	1
waktu_mengenai	waktu	mengenai	1
waktu_mengenyam	waktu	mengenyam	1
waktu_mengerjakan	waktu	mengerjakan	1
waktu_menggunakan	waktu	menggunakan	1
waktu_menghelat	waktu	menghelat	1
waktu_menghentikan	waktu	menghentikan	1
waktu_menginap	waktu	menginap	1
waktu_mengingatkan	waktu	mengingatkan	1
waktu_mengobrol	waktu	mengobrol	1
waktu_mengonsumsi	waktu	mengonsumsi	1
waktu_mengosongkan	waktu	mengosongkan	1
waktu_mengupas	waktu	mengupas	1
waktu_mengusir	waktu	mengusir	1
waktu_menikmati	waktu	menikmati	1
waktu_meningkat	waktu	meningkat	1
waktu_menitan	waktu	menitan	1
waktu_menjabat	waktu	menjabat	1
waktu_menjaga	waktu	menjaga	1
waktu_menjalankan	waktu	menjalankan	1
waktu_menjelaskan	waktu	menjelaskan	1
waktu_menun-jukkan	waktu	menun-jukkan	1
waktu_menunjukan	waktu	menunjukan	1
waktu_menurut	waktu	menurut	1
waktu_menyaksikan	waktu	menyaksikan	1
waktu_menyalurkan	waktu	menyalurkan	1
waktu_menyamakan	waktu	menyamakan	1
waktu_menyambangi	waktu	menyambangi	1
waktu_menyambut	waktu	menyambut	1
waktu_menyanyi	waktu	menyanyi	1
waktu_menyatakan	waktu	menyatakan	1
waktu_menyembelih	waktu	menyembelih	1
waktu_menyerang	waktu	menyerang	1
waktu_menyesuaikan	waktu	menyesuaikan	1
waktu_menyikat	waktu	menyikat	1
waktu_menyusui	waktu	menyusui	1
waktu_merangkap	waktu	merangkap	1
waktu_merangsang	waktu	merangsang	1
waktu_mereali-sasikan	waktu	mereali-sasikan	1
waktu_merekapun	waktu	merekapun	1
waktu_meskipun	waktu	meskipun	1
waktu_minggu-minggu	waktu	minggu-minggu	1
waktu_minimum	waktu	minimum	1
waktu_mobil-mobil	waktu	mobil-mobil	1
waktu_mogok	waktu	mogok	1
waktu_mortalitas	waktu	mortalitas	1
waktu_motor	waktu	motor	1
waktu_mulainya	waktu	mulainya	1
waktu_multiyears	waktu	multiyears	1
waktu_muncul	waktu	muncul	1
waktu_mundur	waktu	mundur	1
waktu_mungkin	waktu	mungkin	1
waktu_musiman	waktu	musiman	1
waktu_mutu	waktu	mutu	1
waktu_naiknya	waktu	naiknya	1
waktu_nantinya	waktu	nantinya	1
waktu_nanya	waktu	nanya	1
waktu_ne-gosiasi	waktu	ne-gosiasi	1
waktu_nga­buburit	waktu	nga­buburit	1
waktu_ngabuburit	waktu	ngabuburit	1
waktu_ngeyel	waktu	ngeyel	1
waktu_normalnya	waktu	normalnya	1
waktu_nostalgia	waktu	nostalgia	1
waktu_nya	waktu	nya	1
waktu_nyanyi	waktu	nyanyi	1
waktu_nyaris	waktu	nyaris	1
waktu_nyata	waktu	nyata	1
waktu_obligasi	waktu	obligasi	1
waktu_olahraga	waktu	olahraga	1
waktu_ongkos	waktu	ongkos	1
waktu_optimistinya	waktu	optimistinya	1
waktu_orbit	waktu	orbit	1
waktu_otomat	waktu	otomat	1
waktu_otomatis	waktu	otomatis	1
waktu_over	waktu	over	1
waktu_ovulasi	waktu	ovulasi	1
waktu_paceklik	waktu	paceklik	1
waktu_pameran	waktu	pameran	1
waktu_pandangan	waktu	pandangan	1
waktu_pangan	waktu	pangan	1
waktu_panggilan	waktu	panggilan	1
waktu_pangkat	waktu	pangkat	1
waktu_pantai	waktu	pantai	1
waktu_parpol	waktu	parpol	1
waktu_pas	waktu	pas	1
waktu_pascakemerdekaan	waktu	pascakemerdekaan	1
waktu_patuhi	waktu	patuhi	1
waktu_pe-masukan	waktu	pe-masukan	1
waktu_pe-nandatanganan	waktu	pe-nandatanganan	1
waktu_pe-nangkapan	waktu	pe-nangkapan	1
waktu_pe-ngambilan	waktu	pe-ngambilan	1
waktu_pe-ngembalikan	waktu	pe-ngembalikan	1
waktu_pe-ngumu-man	waktu	pe-ngumu-man	1
waktu_pe-nyaluran	waktu	pe-nyaluran	1
waktu_pe-nyampaian	waktu	pe-nyampaian	1
waktu_pe-nyelesaian	waktu	pe-nyelesaian	1
waktu_pegawai	waktu	pegawai	1
waktu_pekerjanya	waktu	pekerjanya	1
waktu_pela-yanan	waktu	pela-yanan	1
waktu_pelajaran	waktu	pelajaran	1
waktu_pelaksa-naannya	waktu	pelaksa-naannya	1
waktu_pelaksaan	waktu	pelaksaan	1
waktu_pelaksanaanya	waktu	pelaksanaanya	1
waktu_pelaksanan	waktu	pelaksanan	1
waktu_pelanggan	waktu	pelanggan	1
waktu_pelantikannya	waktu	pelantikannya	1
waktu_pelari	waktu	pelari	1
waktu_pelatih	waktu	pelatih	1
waktu_peledakan	waktu	peledakan	1
waktu_pelelangan	waktu	pelelangan	1
waktu_pelimpa-han	waktu	pelimpa-han	1
waktu_pelimpahan	waktu	pelimpahan	1
waktu_pelunaaan	waktu	pelunaaan	1
waktu_pem-bahasan	waktu	pem-bahasan	1
waktu_pem-bentukan	waktu	pem-bentukan	1
waktu_pem-bukaan	waktu	pem-bukaan	1
waktu_pema-kaman	waktu	pema-kaman	1
waktu_pema-sukan	waktu	pema-sukan	1
waktu_pemadaman	waktu	pemadaman	1
waktu_pemadamannya	waktu	pemadamannya	1
waktu_pemanfaatan	waktu	pemanfaatan	1
waktu_pemasakannya	waktu	pemasakannya	1
waktu_pemasaran	waktu	pemasaran	1
waktu_pemasukannya	waktu	pemasukannya	1
waktu_pemba-giannya	waktu	pemba-giannya	1
waktu_pemba-yaran	waktu	pemba-yaran	1
waktu_pembagian	waktu	pembagian	1
waktu_pembaha-sannya	waktu	pembaha-sannya	1
waktu_pembahasannya	waktu	pembahasannya	1
waktu_pembangunannya	waktu	pembangunannya	1
waktu_pembatasnya	waktu	pembatasnya	1
waktu_pembaya-ran	waktu	pembaya-ran	1
waktu_pembayar-annya	waktu	pembayar-annya	1
waktu_pembebasan	waktu	pembebasan	1
waktu_pembedahan	waktu	pembedahan	1
waktu_pembekalan	waktu	pembekalan	1
waktu_pembelian	waktu	pembelian	1
waktu_pember-lakukan	waktu	pember-lakukan	1
waktu_pemberangkatan	waktu	pemberangkatan	1
waktu_pemberontakan	waktu	pemberontakan	1
waktu_pembersihan	waktu	pembersihan	1
waktu_pembiayaan	waktu	pembiayaan	1
waktu_pembinaan	waktu	pembinaan	1
waktu_pemboman	waktu	pemboman	1
waktu_pemecatan	waktu	pemecatan	1
waktu_pemeliharaan	waktu	pemeliharaan	1
waktu_pemerik-saannya	waktu	pemerik-saannya	1
waktu_pemerintahan	waktu	pemerintahan	1
waktu_pemesanan	waktu	pemesanan	1
waktu_pemilu	waktu	pemilu	1
waktu_pemindahan	waktu	pemindahan	1
waktu_peminjaman	waktu	peminjaman	1
waktu_pemkab	waktu	pemkab	1
waktu_pemkot	waktu	pemkot	1
waktu_pemrosesan	waktu	pemrosesan	1
waktu_pemuatan	waktu	pemuatan	1
waktu_penahanan	waktu	penahanan	1
waktu_penampilan	waktu	penampilan	1
waktu_penampungan	waktu	penampungan	1
waktu_penandata-nganan	waktu	penandata-nganan	1
waktu_penanganan	waktu	penanganan	1
waktu_pencapaian	waktu	pencapaian	1
waktu_pencarian	waktu	pencarian	1
waktu_pendafta-ran	waktu	pendafta-ran	1
waktu_pendaftarannya	waktu	pendaftarannya	1
waktu_pendampingan	waktu	pendampingan	1
waktu_penderitaan	waktu	penderitaan	1
waktu_pendeta	waktu	pendeta	1
waktu_penempatan	waktu	penempatan	1
waktu_penentuan	waktu	penentuan	1
waktu_penertiban	waktu	penertiban	1
waktu_penertibannya	waktu	penertibannya	1
waktu_peng-hentian	waktu	peng-hentian	1
waktu_penga-juan	waktu	penga-juan	1
waktu_penga-rahan	waktu	penga-rahan	1
waktu_pengajaran	waktu	pengajaran	1
waktu_pengam-bilan	waktu	pengam-bilan	1
waktu_pengamatan	waktu	pengamatan	1
waktu_pengangkatan	waktu	pengangkatan	1
waktu_pengaruh	waktu	pengaruh	1
waktu_pengaruh-nya	waktu	pengaruh-nya	1
waktu_pengasuh	waktu	pengasuh	1
waktu_pengatu-ran	waktu	pengatu-ran	1
waktu_pengelolaannya	waktu	pengelolaannya	1
waktu_pengem-balian	waktu	pengem-balian	1
waktu_pengem-balikan	waktu	pengem-balikan	1
waktu_pengembangan	waktu	pengembangan	1
waktu_pengesahan	waktu	pengesahan	1
waktu_pengesahannya	waktu	pengesahannya	1
waktu_penggarapannya	waktu	penggarapannya	1
waktu_penggeledahan	waktu	penggeledahan	1
waktu_penggemar	waktu	penggemar	1
waktu_pengi-riman	waktu	pengi-riman	1
waktu_pengibaran	waktu	pengibaran	1
waktu_pengikatan	waktu	pengikatan	1
waktu_pengingat	waktu	pengingat	1
waktu_pengirimannya	waktu	pengirimannya	1
waktu_pengisian	waktu	pengisian	1
waktu_pengolahan	waktu	pengolahan	1
waktu_pengosongan	waktu	pengosongan	1
waktu_pengu-buran	waktu	pengu-buran	1
waktu_pengu-sulan	waktu	pengu-sulan	1
waktu_pengucuran	waktu	pengucuran	1
waktu_pengumpulan	waktu	pengumpulan	1
waktu_pengumumannya	waktu	pengumumannya	1
waktu_pengusulan	waktu	pengusulan	1
waktu_pensiunnya	waktu	pensiunnya	1
waktu_pentahbisan	waktu	pentahbisan	1
waktu_penuh	waktu	penuh	1
waktu_penukaran	waktu	penukaran	1
waktu_penulis	waktu	penulis	1
waktu_penundaan	waktu	penundaan	1
waktu_penyajian	waktu	penyajian	1
waktu_penyalur-an	waktu	penyalur-an	1
waktu_penyambungan	waktu	penyambungan	1
waktu_penyampaikan	waktu	penyampaikan	1
waktu_penyanyi	waktu	penyanyi	1
waktu_penye-rahan	waktu	penye-rahan	1
waktu_penye-suaian	waktu	penye-suaian	1
waktu_penyebarannya	waktu	penyebarannya	1
waktu_penyeberangan	waktu	penyeberangan	1
waktu_penyelanggaraan	waktu	penyelanggaraan	1
waktu_penyeleng-garaan	waktu	penyeleng-garaan	1
waktu_penyelesaiannya	waktu	penyelesaiannya	1
waktu_penyembuhannya	waktu	penyembuhannya	1
waktu_penyesuaian	waktu	penyesuaian	1
waktu_penyewaan	waktu	penyewaan	1
waktu_penyiapan	waktu	penyiapan	1
waktu_penyidikan	waktu	penyidikan	1
waktu_penyusunan	waktu	penyusunan	1
waktu_per	waktu	per	1
waktu_per-baikan	waktu	per-baikan	1
waktu_per-lindungan	waktu	per-lindungan	1
waktu_per-sisnya	waktu	per-sisnya	1
waktu_pera-saan	waktu	pera-saan	1
waktu_peradaban	waktu	peradaban	1
waktu_perbaikan	waktu	perbaikan	1
waktu_percobaan	waktu	percobaan	1
waktu_perekrutan	waktu	perekrutan	1
waktu_perencanaan	waktu	perencanaan	1
waktu_pergantian	waktu	pergantian	1
waktu_perhitungan	waktu	perhitungan	1
waktu_perjamuan	waktu	perjamuan	1
waktu_perjuangan	waktu	perjuangan	1
waktu_perkara	waktu	perkara	1
waktu_perkuliahan	waktu	perkuliahan	1
waktu_permainan	waktu	permainan	1
waktu_perpanjangan	waktu	perpanjangan	1
