ngram	w1	w2	w3	w4	w5	n
pemain_pasca_masa_pemulihan_tenaga	pemain	pasca	masa	pemulihan	tenaga	1
pemain_proyeksi_masa_depan_buat	pemain	proyeksi	masa	depan	buat	1
pemain_terbaik_sepanjang_masa_dan	pemain	terbaik	sepanjang	masa	dan	1
pemain_yang_baik_dengan_masa	pemain	yang	baik	dengan	masa	1
pemainnya_setelah_diberikan_masa_rehat	pemainnya	setelah	diberikan	masa	rehat	1
pemanasan_global_menyangkut_kelangsungan_masa	pemanasan	global	menyangkut	kelangsungan	masa	1
pemantauan_jumlah_terutama_pada_masa	pemantauan	jumlah	terutama	pada	masa	1
pematangan_hingga_masa_memanggilnya_untuk	pematangan	hingga	masa	memanggilnya	untuk	1
pemazmur_pada_masa_sesudahnya_banyak	pemazmur	pada	masa	sesudahnya	banyak	1
pembaca_menyelami_masa_lalu_dan	pembaca	menyelami	masa	lalu	dan	1
pembagian_kekuasaan_pada_masa_kerajaan	pembagian	kekuasaan	pada	masa	kerajaan	1
pembaharuan_pola_pikir_dari_masa	pembaharuan	pola	pikir	dari	masa	1
pembahasan_akan_dilakukan_setelah_masa	pembahasan	akan	dilakukan	setelah	masa	1
pembahasan_lanjut-nya_masa_reses_anggota	pembahasan	lanjut-nya	masa	reses	anggota	1
pembalakan_liar_pada_masa_lalu	pembalakan	liar	pada	masa	lalu	1
pembalap_masa_depan_papar_manajer	pembalap	masa	depan	papar	manajer	1
pembalap_masa_kini_dan_masa	pembalap	masa	kini	dan	masa	1
pembangkit_itu_menjalani_masa_pemeliharaan	pembangkit	itu	menjalani	masa	pemeliharaan	1
pembangun-an_yang_dilakukan_di_masa	pembangun-an	yang	dilakukan	di	masa	1
pembangunan_bangsa_di_masa_depan	pembangunan	bangsa	di	masa	depan	1
pembangunan_di_masa_depan_harus	pembangunan	di	masa	depan	harus	1
pembangunan_infraktruktur_energi_di_masa	pembangunan	infraktruktur	energi	di	masa	1
pembangunan_masa_depan_bangsa_akan	pembangunan	masa	depan	bangsa	akan	1
pembangunan_masjid_pada_masa_itu	pembangunan	masjid	pada	masa	itu	1
pembangunan_mengatasi_masalah-masalah_untuk_masa	pembangunan	mengatasi	masalah-masalah	untuk	masa	1
pembangunan_prasarana_drainase_di_masa	pembangunan	prasarana	drainase	di	masa	1
pembangunannya_dimulai_pada_saat_masa	pembangunannya	dimulai	pada	saat	masa	1
pembaruan_dan_masa_depan_lebih	pembaruan	dan	masa	depan	lebih	1
pembatasan_masa_tinggal_mereka_di	pembatasan	masa	tinggal	mereka	di	1
pembawa_tongkat_estafet_masa_depan	pembawa	tongkat	estafet	masa	depan	1
pembayaran_tenaga_honorer_pada_masa	pembayaran	tenaga	honorer	pada	masa	1
pembebasan_manusia_pada_masa_kini	pembebasan	manusia	pada	masa	kini	1
pembelajaran_bagi_generasi_masa_kini	pembelajaran	bagi	generasi	masa	kini	1
pembelajaran_puasa_lintas_masa_situasi	pembelajaran	puasa	lintas	masa	situasi	1
pembentukan_karakter_bangsa_di_masa	pembentukan	karakter	bangsa	di	masa	1
pembentukan_masa_depan_bangsa_kepada	pembentukan	masa	depan	bangsa	kepada	1
pemberangkatan_ribu_masa_hanya_menjadi	pemberangkatan	ribu	masa	hanya	menjadi	1
pemberian_re-misi_atau_pengurangan_masa	pemberian	re-misi	atau	pengurangan	masa	1
pemberitaan_di_masa_lalu_yang	pemberitaan	di	masa	lalu	yang	1
pemberitahuan_berakhirnya_masa_jabatan_bupati	pemberitahuan	berakhirnya	masa	jabatan	bupati	1
pemberitahuan_masa_jabatan_bupati_bukanlah	pemberitahuan	masa	jabatan	bupati	bukanlah	1
pembiayaan_pada_masa_yang_akan	pembiayaan	pada	masa	yang	akan	1
pembicaraan_terus_masa_datang_terangnya	pembicaraan	terus	masa	datang	terangnya	1
pembicaraan-pembicaraan_mengenai_masa_depannya_akan	pembicaraan-pembicaraan	mengenai	masa	depannya	akan	1
pembuat_kebijakan_selama_masa_jabatannya	pembuat	kebijakan	selama	masa	jabatannya	1
pembuatan_kebijakan_di_masa_datang	pembuatan	kebijakan	di	masa	datang	1
pembukaan_masa_sidang_kedua_tahun	pembukaan	masa	sidang	kedua	tahun	1
pembukaan_masa_sidang_ketiga_justru	pembukaan	masa	sidang	ketiga	justru	1
pembukuan_secepat_mungkin_supaya_masa	pembukuan	secepat	mungkin	supaya	masa	1
pembunuhan_pertama_terjadi_pada_masa	pembunuhan	pertama	terjadi	pada	masa	1
peme-liharaan_paling_lama_masa_pe-meliharaan	peme-liharaan	paling	lama	masa	pe-meliharaan	1
pemegang_estafet_masa_depan_kita	pemegang	estafet	masa	depan	kita	1
pemeliharaan_maupun_masa_tunggu_yang	pemeliharaan	maupun	masa	tunggu	yang	1
pemenangan_di_awal_masa_kampanye	pemenangan	di	awal	masa	kampanye	1
pemenuhan_energi_di_masa_mendatang	pemenuhan	energi	di	masa	mendatang	1
pemenuhan_kebutuhan_masa_sekarang_tanpa	pemenuhan	kebutuhan	masa	sekarang	tanpa	1
pemenuhan_kewajiban_perpajakan_di_masa	pemenuhan	kewajiban	perpajakan	di	masa	1
pemeran_wanita_di_masa_remajanya	pemeran	wanita	di	masa	remajanya	1
pemeriksan_untuk_masa_kedaluwarsa_kelengkapan	pemeriksan	untuk	masa	kedaluwarsa	kelengkapan	1
pemerin-tahan_dalam_masa_transisi_ini	pemerin-tahan	dalam	masa	transisi	ini	1
pemerintah_akan_mengatur_masa_kerja	pemerintah	akan	mengatur	masa	kerja	1
pemerintah_daerah_selama_masa_cuti	pemerintah	daerah	selama	masa	cuti	1
pemerintah_dalam_masa_demokrasi_terpimpin	pemerintah	dalam	masa	demokrasi	terpimpin	1
pemerintah_harus_mampu_menyiapkan_masa	pemerintah	harus	mampu	menyiapkan	masa	1
pemerintah_masa_lalu_se-bagai_biang	pemerintah	masa	lalu	se-bagai	biang	1
pemerintah_sampai_berakhirnya_masa_jabatan	pemerintah	sampai	berakhirnya	masa	jabatan	1
pemerintah_selama_masa_moratorium_berlangsung	pemerintah	selama	masa	moratorium	berlangsung	1
pemerintah_tetapi_untuk_masa_mendatang	pemerintah	tetapi	untuk	masa	mendatang	1
pemerintahan_dalam_masa_transisi_ini	pemerintahan	dalam	masa	transisi	ini	1
pemerintahan_di_masa_lalu_bukan	pemerintahan	di	masa	lalu	bukan	1
pemerintahan_di_masa_yang_akan	pemerintahan	di	masa	yang	akan	1
pemerintahan_militer_menyatakan_masa_berkabung	pemerintahan	militer	menyatakan	masa	berkabung	1
pemerintahan_sekarang_sebelum_masa_jabatan	pemerintahan	sekarang	sebelum	masa	jabatan	1
pemikir-pemikir_masa_depan_juga_para	pemikir-pemikir	masa	depan	juga	para	1
pemikiran_brilian_untuk_masa_depan	pemikiran	brilian	untuk	masa	depan	1
pemikiran_masa_depan_pahlawan_nasional	pemikiran	masa	depan	pahlawan	nasional	1
pemilih_di_luar_masa_pemutakhiran	pemilih	di	luar	masa	pemutakhiran	1
pemilihan_enam_bulan_sebelum_masa	pemilihan	enam	bulan	sebelum	masa	1
pemilihan_sampai_pada_masa_penetapan	pemilihan	sampai	pada	masa	penetapan	1
pemilik_rumah_terkait_habisnya_masa	pemilik	rumah	terkait	habisnya	masa	1
pemilik_transfer_tertinggi_sepanjang_masa	pemilik	transfer	tertinggi	sepanjang	masa	1
pemimpin_bangsa_di_masa_akan	pemimpin	bangsa	di	masa	akan	1
pemimpin_bangsa_di_masa_depan	pemimpin	bangsa	di	masa	depan	1
pemimpin_bangsa_di_masa_yang	pemimpin	bangsa	di	masa	yang	1
pemimpin_bangsa_masa_depan_apalah	pemimpin	bangsa	masa	depan	apalah	1
pemimpin_di_masa_depan_khususnya	pemimpin	di	masa	depan	khususnya	1
pemimpin_di_masa_yang_akan	pemimpin	di	masa	yang	akan	1
pemimpin_masa_depan_berorientasi_pada	pemimpin	masa	depan	berorientasi	pada	1
pemimpin_masa_depan_dengan_integritas	pemimpin	masa	depan	dengan	integritas	1
pemimpin_masa_depan_harus_lebih	pemimpin	masa	depan	harus	lebih	1
pemimpin_masa_depan_ini_dapat	pemimpin	masa	depan	ini	dapat	1
pemimpin_masa_depan_itu_maknanya	pemimpin	masa	depan	itu	maknanya	1
pemimpin_masa_depan_itu_tidak	pemimpin	masa	depan	itu	tidak	1
pemimpin_masa_depan_mereka_tandasnya	pemimpin	masa	depan	mereka	tandasnya	1
pemimpin_masa_depan_yang_berkualitas	pemimpin	masa	depan	yang	berkualitas	1
pemimpin_masa_depan_yang_yang	pemimpin	masa	depan	yang	yang	1
pemimpin_masa_depannya_adalah_banci	pemimpin	masa	depannya	adalah	banci	1
pemimpin_masa_kini_dan_mendatang	pemimpin	masa	kini	dan	mendatang	1
pemimpin_masa_menda-tang_lebih_mendekatkan	pemimpin	masa	menda-tang	lebih	mendekatkan	1
pemimpin_media_masa_atau_sosial	pemimpin	media	masa	atau	sosial	1
pemimpin_negara_mereka_di_masa	pemimpin	negara	mereka	di	masa	1
pemimpin_negara_mereka_pada_masa	pemimpin	negara	mereka	pada	masa	1
pemimpin_terlebih_yang_pada_masa	pemimpin	terlebih	yang	pada	masa	1
pemimpin_yang_dibutuh-kan_bagi_masa	pemimpin	yang	dibutuh-kan	bagi	masa	1
pemimpin-pemimpin_dan_pemikir-pemikir_masa_depan	pemimpin-pemimpin	dan	pemikir-pemikir	masa	depan	1
pemimpinan_masa_depan_yang_dibutuhkan	pemimpinan	masa	depan	yang	dibutuhkan	1
pemimpinnya_untuk_masa_lima_tahun	pemimpinnya	untuk	masa	lima	tahun	1
pemkab_juga_telah_menetapkan_masa	pemkab	juga	telah	menetapkan	masa	1
pemkab_menatap_masa_depan_dengan	pemkab	menatap	masa	depan	dengan	1
pemkab_tidak_memperpanjang_masa_sewa	pemkab	tidak	memperpanjang	masa	sewa	1
pemkot_soal_status_masa_kontraknya	pemkot	soal	status	masa	kontraknya	1
pemodelan_masa_depan_untuk_menetapkan	pemodelan	masa	depan	untuk	menetapkan	1
pemohonan_uji_materi_mengusulkan_masa	pemohonan	uji	materi	mengusulkan	masa	1
pemotongan_masa_tahanan_dan_dibebaskan	pemotongan	masa	tahanan	dan	dibebaskan	1
pemotongan_pajak_dari_pemerintahan_masa	pemotongan	pajak	dari	pemerintahan	masa	1
pemuda_dalam_meng-hadapi_masa_depan	pemuda	dalam	meng-hadapi	masa	depan	1
pemuda_pengusaha_dengan_masa_depan	pemuda	pengusaha	dengan	masa	depan	1
pemudik_pada_masa_arus_balik	pemudik	pada	masa	arus	balik	1
pen-jara_dengan_masa_percobaan_enam	pen-jara	dengan	masa	percobaan	enam	1
penagih_kolektor_hingga_memasuki_masa	penagih	kolektor	hingga	memasuki	masa	1
penalti_di_masa_injury_time	penalti	di	masa	injury	time	1
penalti_pada_masa_injury_time	penalti	pada	masa	injury	time	1
penam-pilan_gaya_bicara_dia_masa	penam-pilan	gaya	bicara	dia	masa	1
penampilan_terbanyak_sepanjang_masa_klub	penampilan	terbanyak	sepanjang	masa	klub	1
penanganan_pendinginan_selama_masa_pengangkutan	penanganan	pendinginan	selama	masa	pengangkutan	1
penataan_gereja-ge-reja_masa_kini_maka	penataan	gereja-ge-reja	masa	kini	maka	1
penayangan_perdana_terbesar_sepanjang_masa	penayangan	perdana	terbesar	sepanjang	masa	1
pencalonannya_untuk_masa_jabatan_kedua	pencalonannya	untuk	masa	jabatan	kedua	1
pencerahan_bagi_masa_depan_yang	pencerahan	bagi	masa	depan	yang	1
pencitraan_atau_pemimpin_media_masa	pencitraan	atau	pemimpin	media	masa	1
pendaftaran_pada_masa_perpanjangan_waktu	pendaftaran	pada	masa	perpanjangan	waktu	1
pendaftaran_pilcarek_masa_torang_tertinggal	pendaftaran	pilcarek	masa	torang	tertinggal	1
pendampingan_sekaligus_jaminan_masa_depan	pendampingan	sekaligus	jaminan	masa	depan	1
pendampingan_untuk_masa_depan_bocah	pendampingan	untuk	masa	depan	bocah	1
pendapat_dan_memper-masalahkan_masa_lalu	pendapat	dan	memper-masalahkan	masa	lalu	1
pendelegasian_wewenang_terjadi_pada_masa	pendelegasian	wewenang	terjadi	pada	masa	1
pendengar_pada_masa_kejayaan_filmnya	pendengar	pada	masa	kejayaan	filmnya	1
pendeta_ternyata_tidak_mendalami_masa	pendeta	ternyata	tidak	mendalami	masa	1
pendeta_yang_belum_tahun_masa	pendeta	yang	belum	tahun	masa	1
pendeta_yang_masa_jabatanya_sudah	pendeta	yang	masa	jabatanya	sudah	1
pendidi_dengan_masa_bakti_paling	pendidi	dengan	masa	bakti	paling	1
pendidik_dan_kependidikan_di_masa	pendidik	dan	kependidikan	di	masa	1
pendidik_dengan_masa_bakti_paling	pendidik	dengan	masa	bakti	paling	1
pendidikan_bagi_masa_depan_bangsa	pendidikan	bagi	masa	depan	bangsa	1
pendidikan_dan_masa_depan_di	pendidikan	dan	masa	depan	di	1
pendidikan_dari_masa_ke_masa	pendidikan	dari	masa	ke	masa	1
pendidikan_demi_masa_depan_yang	pendidikan	demi	masa	depan	yang	1
pendidikan_di_rumah_bagi_masa	pendidikan	di	rumah	bagi	masa	1
pendidikan_itu_penting_untuk_masa	pendidikan	itu	penting	untuk	masa	1
pendidikan_keagamaan_pada_masa_kecil	pendidikan	keagamaan	pada	masa	kecil	1
pendidikan_masa_kanak-kanak_khususnya_di	pendidikan	masa	kanak-kanak	khususnya	di	1
pendidikan_meng-gadaikan_masa_depan_menjadi	pendidikan	meng-gadaikan	masa	depan	menjadi	1
pendidikan_politik_dalam_masa_kampanye	pendidikan	politik	dalam	masa	kampanye	1
pendidikan_polri_di_masa_lalu	pendidikan	polri	di	masa	lalu	1
pendidikan_sa-ngat_penting_bagi_masa	pendidikan	sa-ngat	penting	bagi	masa	1
pendidikan_se-tidaknya_seperti_masa_lampau	pendidikan	se-tidaknya	seperti	masa	lampau	1
pendidikan_un-tuk_bekal_masa_depannya	pendidikan	un-tuk	bekal	masa	depannya	1
pendidikan_yang_sesungguhnya_untuk_masa	pendidikan	yang	sesungguhnya	untuk	masa	1
pendinginan_selama_masa_pengangkutan_digunakan	pendinginan	selama	masa	pengangkutan	digunakan	1
pendinginan_selama_masa_pengangkutan_itu	pendinginan	selama	masa	pengangkutan	itu	1
pendistribusian_baru_dilakukan_di_masa	pendistribusian	baru	dilakukan	di	masa	1
pendorong_semangat_untuk_memperbaiki_masa	pendorong	semangat	untuk	memperbaiki	masa	1
penduduknya_terhadap_masa_depan_negara	penduduknya	terhadap	masa	depan	negara	1
pendukungnya_saat_masa_kampanye_dan	pendukungnya	saat	masa	kampanye	dan	1
pendukungnya_untuk_bersatu_melihat_masa	pendukungnya	untuk	bersatu	melihat	masa	1
penegakan_hukum_di_masa_yang	penegakan	hukum	di	masa	yang	1
penelaahnya_dari_masa_ke_masa	penelaahnya	dari	masa	ke	masa	1
penelitian_di_masa_lalu_menyarankan	penelitian	di	masa	lalu	menyarankan	1
penelitian_masa_depan_planet_bumi	penelitian	masa	depan	planet	bumi	1
penelitian_tentang_masa_hidup_dua	penelitian	tentang	masa	hidup	dua	1
penelitian_terkait_di_masa_mendatang	penelitian	terkait	di	masa	mendatang	1
penemuan_awal_kaligrafi_pada_masa	penemuan	awal	kaligrafi	pada	masa	1
penentu_arah_bagi_masa_depan	penentu	arah	bagi	masa	depan	1
penentu_karena_siswa_di_masa	penentu	karena	siswa	di	masa	1
penentu_masa_depan_bangsa_tukasnya	penentu	masa	depan	bangsa	tukasnya	1
penentu_masa_depan_ekonomi_kita	penentu	masa	depan	ekonomi	kita	1
penentu_masa_depan_kota_wilayah	penentu	masa	depan	kota	wilayah	1
penentu_masa_depan_seorang_peserta	penentu	masa	depan	seorang	peserta	1
penerapan_masa_berkabung_nasional_selama	penerapan	masa	berkabung	nasional	selama	1
penerbangan_internasional_di_masa_mendatang	penerbangan	internasional	di	masa	mendatang	1
penerbitan_sukuk_di_masa_depan	penerbitan	sukuk	di	masa	depan	1
penerimaan_mahasiswa_baru_juga_masa	penerimaan	mahasiswa	baru	juga	masa	1
penerimaan_perpajakan_di_masa_mendatang	penerimaan	perpajakan	di	masa	mendatang	1
penerus_bangsa_pada_masa_depan	penerus	bangsa	pada	masa	depan	1
penerus_peradaban_dan_pemimpin_masa	penerus	peradaban	dan	pemimpin	masa	1
penetapan_masa_uji_tetap_ada	penetapan	masa	uji	tetap	ada	1
penetapan_masih_ada_masa_perbaikan	penetapan	masih	ada	masa	perbaikan	1
peng-awasan_di_saat_masa_kampanye	peng-awasan	di	saat	masa	kampanye	1
peng-harapan_tentang_masa_depan_kita	peng-harapan	tentang	masa	depan	kita	1
pengacara_pada_masa_depan_untuk	pengacara	pada	masa	depan	untuk	1
pengajuan_aplikasi_selama_masa_launching	pengajuan	aplikasi	selama	masa	launching	1
pengajuan_gugatan_te-lah_melewati_masa	pengajuan	gugatan	te-lah	melewati	masa	1
pengalaman_buruk_di_masa_kecil	pengalaman	buruk	di	masa	kecil	1
pengalaman_buruk_di_masa_lalu	pengalaman	buruk	di	masa	lalu	1
pengalaman_di_masa_lalu_menurut	pengalaman	di	masa	lalu	menurut	1
pengalaman_hidup_pada_masa_awal	pengalaman	hidup	pada	masa	awal	1
pengalaman_konsekuensi-konsekuensi_nasib_di_masa	pengalaman	konsekuensi-konsekuensi	nasib	di	masa	1
pengalaman_masa_kecil_dan_bisa	pengalaman	masa	kecil	dan	bisa	1
pengalaman_masa_kecilnya_dalam_keseharian	pengalaman	masa	kecilnya	dalam	keseharian	1
pengalaman_masa_lalu_sebagai_guru	pengalaman	masa	lalu	sebagai	guru	1
pengalaman_masa_lalu_setiap_konflik	pengalaman	masa	lalu	setiap	konflik	1
pengalaman_seni_masa_lalu_dan	pengalaman	seni	masa	lalu	dan	1
pengalamannya_di_masa_lalu_dia	pengalamannya	di	masa	lalu	dia	1
pengamanan_selama_masa_kampanye_terbuka	pengamanan	selama	masa	kampanye	terbuka	1
pengamatannya_selama_masa_kampanye_yang	pengamatannya	selama	masa	kampanye	yang	1
pengambilan_kebijakan_di_masa_mendatang	pengambilan	kebijakan	di	masa	mendatang	1
pengampunan_dan_remisi_pengurangan_masa	pengampunan	dan	remisi	pengurangan	masa	1
pengarang-pengarang_ampuh_pada_masa_1960-an	pengarang-pengarang	ampuh	pada	masa	1960-an	1
pengaruh_obesitas_terhadap_masa_depan	pengaruh	obesitas	terhadap	masa	depan	1
pengaruh_paling_besar_pada_masa	pengaruh	paling	besar	pada	masa	1
pengawasan_dana_zakat_di_masa	pengawasan	dana	zakat	di	masa	1
pengawasan_hari_pertama_masa_kampanye	pengawasan	hari	pertama	masa	kampanye	1
pengawasan_zakat_di_masa_depan	pengawasan	zakat	di	masa	depan	1
pengcab_yang_masa_baktinya_sudah	pengcab	yang	masa	baktinya	sudah	1
penge-luaran_seperti_pemeliharaan_maupun_masa	penge-luaran	seperti	pemeliharaan	maupun	masa	1
pengelolaan_risiko_keuangan_di_masa	pengelolaan	risiko	keuangan	di	masa	1
pengeluhan_orangtua_siswa_terkait_masa	pengeluhan	orangtua	siswa	terkait	masa	1
pengem-bangan_dan_pendidikan_masa_kanak-kanak	pengem-bangan	dan	pendidikan	masa	kanak-kanak	1
pengembangannya_di_masa_datang_setidaknya	pengembangannya	di	masa	datang	setidaknya	1
pengenalan_jargon_baru_ditengah_masa	pengenalan	jargon	baru	ditengah	masa	1
pengerahan_masa_ke_istana_melalui	pengerahan	masa	ke	istana	melalui	1
pengertian_yaitu_berkaitan_dengan_masa	pengertian	yaitu	berkaitan	dengan	masa	1
pengetahuan_musik_di_masa_lalu	pengetahuan	musik	di	masa	lalu	1
pengetahuan_untuk_menghadapi_masa_persaingan	pengetahuan	untuk	menghadapi	masa	persaingan	1
pengetahuan_yang_berkembang_pada_masa	pengetahuan	yang	berkembang	pada	masa	1
penggajian_ini_di_masa_depan	penggajian	ini	di	masa	depan	1
pengganti_bintang-bintangnya_di_masa_lalu	pengganti	bintang-bintangnya	di	masa	lalu	1
penggantian_pejabat_bulan_sebelum_masa	penggantian	pejabat	bulan	sebelum	masa	1
penggantian-penggantian_terutama_pada_masa_transisi	penggantian-penggantian	terutama	pada	masa	transisi	1
penggantinya_di_masa_depan_untuk	penggantinya	di	masa	depan	untuk	1
penggerak_eko-nomi_masyarakat_di_masa	penggerak	eko-nomi	masyarakat	di	masa	1
pengguna_narkoba_di_masa_silam	pengguna	narkoba	di	masa	silam	1
pengguna_perangkat_di_masa_mendatang	pengguna	perangkat	di	masa	mendatang	1
pengguna_perangkat_mobile_di_masa	pengguna	perangkat	mobile	di	masa	1
penggunaan_data_internet_di_masa	penggunaan	data	internet	di	masa	1
penggunaan_energi_masa_depan_katanya	penggunaan	energi	masa	depan	katanya	1
penggunaan_pendinginan_selama_masa_pengangkutan	penggunaan	pendinginan	selama	masa	pengangkutan	1
penggusuran_yang_terjadi_selama_masa	penggusuran	yang	terjadi	selama	masa	1
penghambat_generasi_muda_merajut_masa	penghambat	generasi	muda	merajut	masa	1
pengharapan_tentang_masa_depan_kita	pengharapan	tentang	masa	depan	kita	1
penghargaan_masa_kerja_dan_uang	penghargaan	masa	kerja	dan	uang	1
penghasilan_kita_untuk_masa_depan	penghasilan	kita	untuk	masa	depan	1
penghinaan_terhadap_budaya_masa_lalu	penghinaan	terhadap	budaya	masa	lalu	1
pengolahan_tembakau_pada_masa_itu	pengolahan	tembakau	pada	masa	itu	1
pengu-langan_sejarah_masa_lalu_yang	pengu-langan	sejarah	masa	lalu	yang	1
pengu-muman_melalui_media_masa_itu	pengu-muman	melalui	media	masa	itu	1
penguangan_merupakan_masa_bayar_utama	penguangan	merupakan	masa	bayar	utama	1
penguasa_masa_lalu_turut_memainkan	penguasa	masa	lalu	turut	memainkan	1
penguatan_basis_data_di_masa	penguatan	basis	data	di	masa	1
penguatan_tersebut_untuk_menegaskan_masa	penguatan	tersebut	untuk	menegaskan	masa	1
pengujian_termasuk_penetapan_masa_uji	pengujian	termasuk	penetapan	masa	uji	1
pengulangan_masa_lalu_dan_harapan	pengulangan	masa	lalu	dan	harapan	1
pengumpulan_masa_udara_se-hingga_awan-awan	pengumpulan	masa	udara	se-hingga	awan-awan	1
pengumuman_hasil_seleksi_masa_percobaan	pengumuman	hasil	seleksi	masa	percobaan	1
pengungsi_semakin_cemas_dengan_masa	pengungsi	semakin	cemas	dengan	masa	1
pengunjung_pada_masa_itu_bisa	pengunjung	pada	masa	itu	bisa	1
pengunjung_persis_suasana_masa_lalu	pengunjung	persis	suasana	masa	lalu	1
pengunjung_untuk_mengingat_kembali_masa	pengunjung	untuk	mengingat	kembali	masa	1
pengurangan_ancaman_pidana_masa_penahanan	pengurangan	ancaman	pidana	masa	penahanan	1
pengurangan_masa_hukuman_penjara_bagi	pengurangan	masa	hukuman	penjara	bagi	1
pengurangan_masa_hukuman_terhadap_koruptor	pengurangan	masa	hukuman	terhadap	koruptor	1
pengurangan_masa_menjalani_pidana_atau	pengurangan	masa	menjalani	pidana	atau	1
pengurangan_masa_reses_memangkas_kunjungan	pengurangan	masa	reses	memangkas	kunjungan	1
pengurangan_masa_tahanan_masih_menunggu	pengurangan	masa	tahanan	masih	menunggu	1
pengurangan_masa_tahanan_pada_saat	pengurangan	masa	tahanan	pada	saat	1
pengurangan_masa_tahanan_tentunya_diberikan	pengurangan	masa	tahanan	tentunya	diberikan	1
pengurangan_masa_tahanan_yaitu_di	pengurangan	masa	tahanan	yaitu	di	1
pengurus_masa_bakti_sudah_termasuk	pengurus	masa	bakti	sudah	termasuk	1
pengurus_yang_masa_baktinya_masih	pengurus	yang	masa	baktinya	masih	1
pengurus_yang_masa_jabatannya_berakhir	pengurus	yang	masa	jabatannya	berakhir	1
pengusaha_dengan_masa_depan_tanpa	pengusaha	dengan	masa	depan	tanpa	1
pengusaha_ikan_menganggap_bahwa_masa	pengusaha	ikan	menganggap	bahwa	masa	1
pengutak-atikan_kasus_masa_lalu_akan	pengutak-atikan	kasus	masa	lalu	akan	1
penilaian_selama_masa_belajar_tahun	penilaian	selama	masa	belajar	tahun	1
penilaian_selama_masa_belajar_tiga	penilaian	selama	masa	belajar	tiga	1
penindasan_yang_diperangi_pahlawan_masa	penindasan	yang	diperangi	pahlawan	masa	1
peninggalan_kerajaan_pada_masa_lalu	peninggalan	kerajaan	pada	masa	lalu	1
peninggalan_masa_lalu_itu_kini	peninggalan	masa	lalu	itu	kini	1
peninggalan_masa_lalu_itu_punya	peninggalan	masa	lalu	itu	punya	1
peninggalan_masa_lalu_tersurat_dengan	peninggalan	masa	lalu	tersurat	dengan	1
peninggalan_sejarah_di_masa_kepemimpinan	peninggalan	sejarah	di	masa	kepemimpinan	1
peningkatan_kesadaran_masa_yang_luar	peningkatan	kesadaran	masa	yang	luar	1
peningkatan_kinerja_di_masa_datang	peningkatan	kinerja	di	masa	datang	1
penja-ra_dipotong_masa_tahanan_terang	penja-ra	dipotong	masa	tahanan	terang	1
penjabat_telah_berakhir_masa_jabatannya	penjabat	telah	berakhir	masa	jabatannya	1
penjaga_gawang_besar_masa_depan	penjaga	gawang	besar	masa	depan	1
penjaga_sekolah_yang_masa_pengabdiannya	penjaga	sekolah	yang	masa	pengabdiannya	1
penjajahan_dan_masa_perang_kremlin	penjajahan	dan	masa	perang	kremlin	1
penjara_bulan_masa_percobaan_tahun	penjara	bulan	masa	percobaan	tahun	1
penjara_dan_menjalani_masa_pengasingan	penjara	dan	menjalani	masa	pengasingan	1
penjara_dengan_masa_per-cobaan_bulan	penjara	dengan	masa	per-cobaan	bulan	1
penjara_dengan_masa_percobaan_bulan	penjara	dengan	masa	percobaan	bulan	1
penjara_dengan_masa_percobaan_dua	penjara	dengan	masa	percobaan	dua	1
penjara_di-potong_masa_tahanan_ujar	penjara	di-potong	masa	tahanan	ujar	1
penjara_dibobol_masa_dan_dibakar	penjara	dibobol	masa	dan	dibakar	1
penjara_dikurangi_masa_tahanan_kata	penjara	dikurangi	masa	tahanan	kata	1
penjara_dikurangi_masa_tahanan_oleh	penjara	dikurangi	masa	tahanan	oleh	1
penjara_masa_percobaan_tiga_bulan	penjara	masa	percobaan	tiga	bulan	1
penjara_satu_tahun_masa_percobaan	penjara	satu	tahun	masa	percobaan	1
penjara_se-dangkan_seorang_tokoh_masa	penjara	se-dangkan	seorang	tokoh	masa	1
penjara_selama_tahun_dikurangi_masa	penjara	selama	tahun	dikurangi	masa	1
penjara_tahun_dengan_pemotongan_masa	penjara	tahun	dengan	pemotongan	masa	1
penjara_tahun_dikurangi_masa_taha-nan	penjara	tahun	dikurangi	masa	taha-nan	1
penjara_tersebut_sebelum_masa_jabatannya	penjara	tersebut	sebelum	masa	jabatannya	1
penjara_untuk_masa_waktu_tahun	penjara	untuk	masa	waktu	tahun	1
penjelasan_tersebut_di_masa_depan	penjelasan	tersebut	di	masa	depan	1
penjualan_album_terbaik_sepanjang_masa	penjualan	album	terbaik	sepanjang	masa	1
penolakan_terhadap_usulan_perpanjangan_masa	penolakan	terhadap	usulan	perpanjangan	masa	1
penonton_masa_kini_diajak_untuk	penonton	masa	kini	diajak	untuk	1
penonton_masa_tayang_pementasan_ini	penonton	masa	tayang	pementasan	ini	1
penonton_terbanyak_sepanjang_masa_itu	penonton	terbanyak	sepanjang	masa	itu	1
pensiun_hingga_masa_pensiun_diberi	pensiun	hingga	masa	pensiun	diberi	1
pensiun_lebih_memilih_menghabiskan_masa	pensiun	lebih	memilih	menghabiskan	masa	1
pensiun_namun_masih_diper-panjang_masa	pensiun	namun	masih	diper-panjang	masa	1
pensiun_tiga_tahun_masa_harus	pensiun	tiga	tahun	masa	harus	1
penting_bagi_keberhasilan_di_masa	penting	bagi	keberhasilan	di	masa	1
penting_bagi_masa_depan_anak-anak	penting	bagi	masa	depan	anak-anak	1
