ngram	w1	w2	w3	w4	n
sejarah_perkembangan_zaman_dan	sejarah	perkembangan	zaman	dan	1
sekali-kali_membayangkan_dugem_zaman	sekali-kali	membayangkan	dugem	zaman	1
sekalipun_zaman_sudah_modern	sekalipun	zaman	sudah	modern	1
sekarang_memang_zaman_korup	sekarang	memang	zaman	korup	1
selaras_dengan_dinamika_zaman	selaras	dengan	dinamika	zaman	1
semangat_zaman_niscaya_berbeda-beda	semangat	zaman	niscaya	berbeda-beda	1
semangat_zaman_perupa_kontemporer	semangat	zaman	perupa	kontemporer	1
semenjak_datangnya_zaman_penjajahan	semenjak	datangnya	zaman	penjajahan	1
semenjak_zaman_penjajahan_hingga	semenjak	zaman	penjajahan	hingga	1
sementara_zaman_sudah_berubah	sementara	zaman	sudah	berubah	1
sempat_hit_dari_zaman	sempat	hit	dari	zaman	1
semu_karena_di_zaman	semu	karena	di	zaman	1
semua_penyakit_zaman_tersebut	semua	penyakit	zaman	tersebut	1
semua_zaman_kapolda_lama	semua	zaman	kapolda	lama	1
sendiri_me-rebak_di_zaman	sendiri	me-rebak	di	zaman	1
sensor_dengan_berkembangannya_zaman	sensor	dengan	berkembangannya	zaman	1
seorang_anak_muda_zaman	seorang	anak	muda	zaman	1
sepanjang_zaman_hidup_dalam	sepanjang	zaman	hidup	dalam	1
seperti_di_kala_zaman	seperti	di	kala	zaman	1
seperti_layaknya_muda-mudi_zaman	seperti	layaknya	muda-mudi	zaman	1
seperti_pada_zaman_batu	seperti	pada	zaman	batu	1
seperti_tanda_zaman_baru	seperti	tanda	zaman	baru	1
seperti_yang_diterapkan_zaman	seperti	yang	diterapkan	zaman	1
seperti_zaman_orde_baru	seperti	zaman	orde	baru	1
seperti_zaman_sekolah_dulu	seperti	zaman	sekolah	dulu	1
seragam_zaman_dulu_yang	seragam	zaman	dulu	yang	1
serambi_rumah_zaman_dulu	serambi	rumah	zaman	dulu	1
seraya_menyatakan_zaman_orde	seraya	menyatakan	zaman	orde	1
sering_cerita_zaman_sekolah	sering	cerita	zaman	sekolah	1
serta_kecenderungan_zaman_ujar	serta	kecenderungan	zaman	ujar	1
serta_tuntutan_perkembangan_zaman	serta	tuntutan	perkembangan	zaman	1
sesuai_dengan_zaman_mereka	sesuai	dengan	zaman	mereka	1
sesuai_dinamika_zaman_saat	sesuai	dinamika	zaman	saat	1
sesuai_kemajuan_zaman_dan	sesuai	kemajuan	zaman	dan	1
sesuai_perkembangan_zaman_misalnya	sesuai	perkembangan	zaman	misalnya	1
sesuai_perkembangan_zaman_tarifnya	sesuai	perkembangan	zaman	tarifnya	1
sesuai_tema_zaman_saat	sesuai	tema	zaman	saat	1
sesuai_tuntutan_zaman_baik	sesuai	tuntutan	zaman	baik	1
sesuai_zaman_dan_kebutuhan	sesuai	zaman	dan	kebutuhan	1
setelah_dikebiri_pada_zaman	setelah	dikebiri	pada	zaman	1
setelah_zaman_pasca-Orba_contohnya	setelah	zaman	pasca-Orba	contohnya	1
setelahnya_dari_zaman_ke	setelahnya	dari	zaman	ke	1
setia_mengikuti_perkembangan_zaman	setia	mengikuti	perkembangan	zaman	1
setiap_zaman_harus_mengembangkan	setiap	zaman	harus	mengembangkan	1
setiap_zaman_selalu_ada	setiap	zaman	selalu	ada	1
setingkat_camat_kalau_zaman	setingkat	camat	kalau	zaman	1
si-tuasi_dan_perubahan_zaman	si-tuasi	dan	perubahan	zaman	1
siasat_tetapi_zaman_akan	siasat	tetapi	zaman	akan	1
siklus_alam_dan_zaman	siklus	alam	dan	zaman	1
silam_di_zaman_penjajahan	silam	di	zaman	penjajahan	1
silam_di_zaman_perjuangan	silam	di	zaman	perjuangan	1
situasi_pada_zaman_perang	situasi	pada	zaman	perang	1
solusi_bagi_perempuan_zaman	solusi	bagi	perempuan	zaman	1
strategi_perang_di_zaman	strategi	perang	di	zaman	1
sudah_ada_pada_zaman	sudah	ada	pada	zaman	1
sudah_beda_dengan_zaman	sudah	beda	dengan	zaman	1
sudah_berjalan_sejak_zaman	sudah	berjalan	sejak	zaman	1
sudah_berjualan_sejak_zaman	sudah	berjualan	sejak	zaman	1
sudah_dari_zaman_dahulu	sudah	dari	zaman	dahulu	1
sudah_dibangun_sejak_zaman	sudah	dibangun	sejak	zaman	1
sudah_dilaksanakan_sejak_zaman	sudah	dilaksanakan	sejak	zaman	1
sudah_dimulai_sejak_zaman	sudah	dimulai	sejak	zaman	1
sudah_kebiasaan_dari_zaman	sudah	kebiasaan	dari	zaman	1
sudah_lahir_di_zaman	sudah	lahir	di	zaman	1
sudah_melegenda_sejak_zaman	sudah	melegenda	sejak	zaman	1
sudah_terjadi_pada_zaman	sudah	terjadi	pada	zaman	1
sudah_terkenal_sejak_zaman	sudah	terkenal	sejak	zaman	1
sudah_tertinggal_zaman_jika	sudah	tertinggal	zaman	jika	1
sudah_zaman_dahulu_sehingga	sudah	zaman	dahulu	sehingga	1
sulit_dilakuakn_mengingat_zaman	sulit	dilakuakn	mengingat	zaman	1
sulit_zaman_saya_hanya	sulit	zaman	saya	hanya	1
sungai_dimulai_sejak_zaman	sungai	dimulai	sejak	zaman	1
tahu_mah_dari_zaman	tahu	mah	dari	zaman	1
tahun_sebelum_masehi_zaman	tahun	sebelum	masehi	zaman	1
tahun_silam_di_zaman	tahun	silam	di	zaman	1
tak_lekang_dimakan_zaman	tak	lekang	dimakan	zaman	1
tak_lekang_oleh_zaman	tak	lekang	oleh	zaman	1
tak_terelakkan_di_zaman	tak	terelakkan	di	zaman	1
tanah_pada_zaman_kolonial	tanah	pada	zaman	kolonial	1
tanaman_sejak_zaman_penjajahan	tanaman	sejak	zaman	penjajahan	1
tancap_film_zaman_dulu	tancap	film	zaman	dulu	1
tanda_akhir_zaman_ashra	tanda	akhir	zaman	ashra	1
tanda-tanda_zaman_dan_membuat	tanda-tanda	zaman	dan	membuat	1
tanda-tanda_zaman_dan_pesan	tanda-tanda	zaman	dan	pesan	1
tangan_itu_zaman_dulu	tangan	itu	zaman	dulu	1
tanggap_dengan_tanda-tanda_zaman	tanggap	dengan	tanda-tanda	zaman	1
tantangan_dan_pergumulan_zaman	tantangan	dan	pergumulan	zaman	1
tantangan_kemajuan_zaman_dan	tantangan	kemajuan	zaman	dan	1
tantangan_perubahan_zaman_bangsa	tantangan	perubahan	zaman	bangsa	1
tantangan_zaman_semakin_kompleks	tantangan	zaman	semakin	kompleks	1
tantangan_zaman_yang_akan	tantangan	zaman	yang	akan	1
tapi_baik_di_zaman	tapi	baik	di	zaman	1
tapi_sampai_di_zaman	tapi	sampai	di	zaman	1
tapi_seiring_perubahan_zaman	tapi	seiring	perubahan	zaman	1
tapi_semangat_zaman_niscaya	tapi	semangat	zaman	niscaya	1
tapi_zaman_nggak_bisa	tapi	zaman	nggak	bisa	1
tari_pada_zaman_dahulu	tari	pada	zaman	dahulu	1
tawaran_zaman_yang_meng-goda	tawaran	zaman	yang	meng-goda	1
tawaran_zaman_yang_menggoda	tawaran	zaman	yang	menggoda	1
teknologi_di_zaman_digital	teknologi	di	zaman	digital	1
telah_berkembang_sejak_zaman	telah	berkembang	sejak	zaman	1
telah_buktikan_bahwa_zaman	telah	buktikan	bahwa	zaman	1
telah_dikritik_sejak_zaman	telah	dikritik	sejak	zaman	1
telah_ditetapkan_sejak_zaman	telah	ditetapkan	sejak	zaman	1
telah_mencatat_se-jak_zaman	telah	mencatat	se-jak	zaman	1
tema_zaman_saat_ini	tema	zaman	saat	ini	1
teman_dari_zaman_baheula	teman	dari	zaman	baheula	1
tempat_persembunyian_pejuang-pejuang_zaman	tempat	persembunyian	pejuang-pejuang	zaman	1
tengah_gempuran_zaman_dengan	tengah	gempuran	zaman	dengan	1
tengah_gempuran_zaman_yang	tengah	gempuran	zaman	yang	1
tengah_kemajuan_zaman_dan	tengah	kemajuan	zaman	dan	1
tengah_perkembangan_zaman_tetap	tengah	perkembangan	zaman	tetap	1
tengah_zaman_yang_penuh	tengah	zaman	yang	penuh	1
tenggelam_tertelan_huru-hara_zaman	tenggelam	tertelan	huru-hara	zaman	1
tentang_zaman_edan_mungkin	tentang	zaman	edan	mungkin	1
tenun_pada_zaman_dahulu	tenun	pada	zaman	dahulu	1
tepat_menghadapi_perubahan_zaman	tepat	menghadapi	perubahan	zaman	1
tepat_sudah_tidak_zaman	tepat	sudah	tidak	zaman	1
tepatnya_pada_zaman_peradaban	tepatnya	pada	zaman	peradaban	1
terancam_perkembangan_zaman_yang	terancam	perkembangan	zaman	yang	1
terang_dibuktikan_sedjak_zaman	terang	dibuktikan	sedjak	zaman	1
terbaik_sejak_zaman_kemerdekaan	terbaik	sejak	zaman	kemerdekaan	1
terbawa_terus_hingga_zaman	terbawa	terus	hingga	zaman	1
terbesar_di_zaman_modern	terbesar	di	zaman	modern	1
terbuka_dengan_perkembangan_zaman	terbuka	dengan	perkembangan	zaman	1
terelakkan_di_zaman_modern	terelakkan	di	zaman	modern	1
tergerak_menjawab_penyakit-penyakit_zaman	tergerak	menjawab	penyakit-penyakit	zaman	1
tergerus_zaman_kini_mulai	tergerus	zaman	kini	mulai	1
terhadap_ulama_sejak_zaman	terhadap	ulama	sejak	zaman	1
terhadap_zaman_yang_sudah	terhadap	zaman	yang	sudah	1
terinspirasi_dari_zaman_keemasan	terinspirasi	dari	zaman	keemasan	1
terjadi_di_akhir_zaman	terjadi	di	akhir	zaman	1
terjadi_di_zaman_order	terjadi	di	zaman	order	1
terjadi_di_zaman_sekarang	terjadi	di	zaman	sekarang	1
terjadi_pada_zaman_sahabat	terjadi	pada	zaman	sahabat	1
terjadi_perkembangan_zaman_namun	terjadi	perkembangan	zaman	namun	1
terkait_kasus_sejak_zaman	terkait	kasus	sejak	zaman	1
terkait_perkembangan_zaman_yang	terkait	perkembangan	zaman	yang	1
terkemuka_di_sepanjang_zaman	terkemuka	di	sepanjang	zaman	1
terkemuka_pada_zaman_ini	terkemuka	pada	zaman	ini	1
terkenal_sejak_zaman_nenek	terkenal	sejak	zaman	nenek	1
terkubur_oleh_zaman_ucapnya	terkubur	oleh	zaman	ucapnya	1
terlama_di_zaman_ini	terlama	di	zaman	ini	1
terlihat_beberapa_seragam_zaman	terlihat	beberapa	seragam	zaman	1
termakan_perubahan_zaman_bahkan	termakan	perubahan	zaman	bahkan	1
termakan_zaman_apapun_trennya	termakan	zaman	apapun	trennya	1
termakan_zaman_dan_mampu	termakan	zaman	dan	mampu	1
terpinggirkan_karena_kemajuan_zaman	terpinggirkan	karena	kemajuan	zaman	1
tersebut_ada_sejak_zaman	tersebut	ada	sejak	zaman	1
tersebut_berkembang_mengikuti_zaman	tersebut	berkembang	mengikuti	zaman	1
tersebut_diduga_peninggalan_zaman	tersebut	diduga	peninggalan	zaman	1
tersebut_ditanam_sejak_zaman	tersebut	ditanam	sejak	zaman	1
tersebut_menyatakan_kemajuan_zaman	tersebut	menyatakan	kemajuan	zaman	1
tersebut_merupakan_peninggalan_zaman	tersebut	merupakan	peninggalan	zaman	1
tersendiri_dalam_setiap_zaman	tersendiri	dalam	setiap	zaman	1
tersendiri_di_zaman_kita	tersendiri	di	zaman	kita	1
tertarik_mengabadikan_fenomena_zaman	tertarik	mengabadikan	fenomena	zaman	1
tertinggal_zaman_jika_memang	tertinggal	zaman	jika	memang	1
terus_diterjemahkan_sesuai_zaman	terus	diterjemahkan	sesuai	zaman	1
terus_mengikuti_perekembangan_zaman	terus	mengikuti	perekembangan	zaman	1
terus_mengikuti_perkembangan_zaman	terus	mengikuti	perkembangan	zaman	1
terus_terjadi_perkembangan_zaman	terus	terjadi	perkembangan	zaman	1
terus_terpelihara_sejak_zaman	terus	terpelihara	sejak	zaman	1
tetap_ada_sekalipun_zaman	tetap	ada	sekalipun	zaman	1
tetapi_tuntutan_zaman_modern	tetapi	tuntutan	zaman	modern	1
tetapi_zaman_akan_selalu	tetapi	zaman	akan	selalu	1
tidak_enak_di_zaman	tidak	enak	di	zaman	1
tidak_keren_jadul_zaman	tidak	keren	jadul	zaman	1
tidak_lekang_oleh_zaman	tidak	lekang	oleh	zaman	1
tidak_lekang_termakan_zaman	tidak	lekang	termakan	zaman	1
tidak_mau_tergilas_zaman	tidak	mau	tergilas	zaman	1
tidak_memahami_di_zaman	tidak	memahami	di	zaman	1
tidak_mengikuti_perkembangan_zaman	tidak	mengikuti	perkembangan	zaman	1
tidak_mengikuti_zaman_yang	tidak	mengikuti	zaman	yang	1
tidak_pada_zaman_serba	tidak	pada	zaman	serba	1
tidak_punah_tergerus_zaman	tidak	punah	tergerus	zaman	1
tidak_sebagus_zaman_dulu	tidak	sebagus	zaman	dulu	1
tidak_tergerus_oleh_zaman	tidak	tergerus	oleh	zaman	1
tidak_terkubur_oleh_zaman	tidak	terkubur	oleh	zaman	1
tidak_termakan_zaman_apapun	tidak	termakan	zaman	apapun	1
tidak_zaman_lagi_kita	tidak	zaman	lagi	kita	1
tidak_zaman_lagi_persaingan	tidak	zaman	lagi	persaingan	1
to-koh_sentral_di_zaman	to-koh	sentral	di	zaman	1
tokoh_bangsa_zaman_dulu	tokoh	bangsa	zaman	dulu	1
tontonan_bocah_zaman_sekarang	tontonan	bocah	zaman	sekarang	1
tradisional_atau_zaman_dulu	tradisional	atau	zaman	dulu	1
tranparansi_merupakan_tuntutan_zaman	tranparansi	merupakan	tuntutan	zaman	1
transisi_politik_dari_zaman	transisi	politik	dari	zaman	1
tua_mengingat_gempuran_zaman	tua	mengingat	gempuran	zaman	1
tua_peninggalan_zaman_kolonial	tua	peninggalan	zaman	kolonial	1
tua_sementara_zaman_sudah	tua	sementara	zaman	sudah	1
tua_zaman_dahulu_pasti	tua	zaman	dahulu	pasti	1
tumbuh_tanaman_sejak_zaman	tumbuh	tanaman	sejak	zaman	1
tuntutan_kemajuan_zaman_ma-ka	tuntutan	kemajuan	zaman	ma-ka	1
tuntutan_perkembangan_zaman_menu-ju	tuntutan	perkembangan	zaman	menu-ju	1
tuntutan_zaman_baik_di	tuntutan	zaman	baik	di	1
tuntutan_zaman_dengan_memperluas	tuntutan	zaman	dengan	memperluas	1
tuntutan_zaman_modern_atas	tuntutan	zaman	modern	atas	1
tuntutan_zaman_yang_semakin	tuntutan	zaman	yang	semakin	1
tuntutan-tuntutan_zaman_yang_muncul	tuntutan-tuntutan	zaman	yang	muncul	1
turun_menurun_sejak_zaman	turun	menurun	sejak	zaman	1
turun_temurun_sejak_zaman	turun	temurun	sejak	zaman	1
turut_menandai_perubahan_zaman	turut	menandai	perubahan	zaman	1
uang_di_zaman_dulu	uang	di	zaman	dulu	1
uang_ker-tas_zaman_dulu	uang	ker-tas	zaman	dulu	1
uang_zaman_dulu_kartupos	uang	zaman	dulu	kartupos	1
uang_zaman_sekarang_susah	uang	zaman	sekarang	susah	1
ulama_besar_di_zaman	ulama	besar	di	zaman	1
ulama_zaman_sekarang_kata	ulama	zaman	sekarang	kata	1
umat_percaya_di_zaman	umat	percaya	di	zaman	1
ungkapnya_seraya_menyatakan_zaman	ungkapnya	seraya	menyatakan	zaman	1
unik_dan_sejak_zaman	unik	dan	sejak	zaman	1
untuk_lingkungan_dan_zaman	untuk	lingkungan	dan	zaman	1
untuk_masuk_ke_zaman	untuk	masuk	ke	zaman	1
untuk_memancing_sejak_zaman	untuk	memancing	sejak	zaman	1
untuk_perempuan_zaman_sekarang	untuk	perempuan	zaman	sekarang	1
urusan_kita_di_zaman	urusan	kita	di	zaman	1
usang_karena_perkembangan_zaman	usang	karena	perkembangan	zaman	1
veteran_ini_pada_zaman	veteran	ini	pada	zaman	1
wakil_gubernur_dari_zaman	wakil	gubernur	dari	zaman	1
waktu_dimana_kemajuan_zaman	waktu	dimana	kemajuan	zaman	1
waktu_zaman_kampanye_pemilu	waktu	zaman	kampanye	pemilu	1
waktu_zaman_orde_lama	waktu	zaman	orde	lama	1
wartawan_zaman_orde_lama	wartawan	zaman	orde	lama	1
ya_zaman_sekarang_tanya	ya	zaman	sekarang	tanya	1
yang_berasal_dari_zaman	yang	berasal	dari	zaman	1
yang_berbeda_dengan_zaman	yang	berbeda	dengan	zaman	1
yang_berdiri_di_zaman	yang	berdiri	di	zaman	1
yang_beriisi_benda-benda_zaman	yang	beriisi	benda-benda	zaman	1
yang_berkembang_sejak_zaman	yang	berkembang	sejak	zaman	1
yang_bernama_gerekan_zaman	yang	bernama	gerekan	zaman	1
yang_dalam_zaman_yang	yang	dalam	zaman	yang	1
yang_dianut_sejak_zaman	yang	dianut	sejak	zaman	1
yang_diduga_peninggalan_zaman	yang	diduga	peninggalan	zaman	1
yang_digunakan_pada_zaman	yang	digunakan	pada	zaman	1
yang_dilakukan_anak-anak_zaman	yang	dilakukan	anak-anak	zaman	1
yang_dilakukan_orang_zaman	yang	dilakukan	orang	zaman	1
yang_dilakukan_zaman_sekarang	yang	dilakukan	zaman	sekarang	1
yang_diluncurkan_setelah_zaman	yang	diluncurkan	setelah	zaman	1
yang_mengatakan_di_zaman	yang	mengatakan	di	zaman	1
yang_mengikuti_perkembangan_zaman	yang	mengikuti	perkembangan	zaman	1
yang_mengikuti_zaman_ujar	yang	mengikuti	zaman	ujar	1
yang_menolak_perkembangan_zaman	yang	menolak	perkembangan	zaman	1
yang_muncul_pada_zaman	yang	muncul	pada	zaman	1
yang_pada_zaman_sekarang	yang	pada	zaman	sekarang	1
yang_panjang_dari_zaman	yang	panjang	dari	zaman	1
yang_terinspirasi_dari_zaman	yang	terinspirasi	dari	zaman	1
yang_tidak_tergerus_zaman	yang	tidak	tergerus	zaman	1
yang_tumbuh_sampai_zaman	yang	tumbuh	sampai	zaman	1
zaman_akan_selalu_berkata	zaman	akan	selalu	berkata	1
zaman_apa_lokasi_itu	zaman	apa	lokasi	itu	1
zaman_apalagi_di_era	zaman	apalagi	di	era	1
zaman_apapun_trennya_kebaya	zaman	apapun	trennya	kebaya	1
zaman_ashra_tussa'ah_yang	zaman	ashra	tussa'ah	yang	1
zaman_awal_kemerdekaan_di	zaman	awal	kemerdekaan	di	1
zaman_baheula_selalu_dididik	zaman	baheula	selalu	dididik	1
zaman_bahkan_telah_menjadi	zaman	bahkan	telah	menjadi	1
zaman_baik_di_perguruan	zaman	baik	di	perguruan	1
zaman_bandar_itu_dinamai	zaman	bandar	itu	dinamai	1
zaman_baru_yang_penuh	zaman	baru	yang	penuh	1
zaman_batu_mulia_telah	zaman	batu	mulia	telah	1
zaman_batu_untuk_menyambut	zaman	batu	untuk	menyambut	1
zaman_batu_zaman_keramik	zaman	batu	zaman	keramik	1
zaman_belum_mengenal_minyak	zaman	belum	mengenal	minyak	1
zaman_berjuang_dia_anggota	zaman	berjuang	dia	anggota	1
zaman_canggih_yang_serba	zaman	canggih	yang	serba	1
zaman_dahulu_alun-alun_ini	zaman	dahulu	alun-alun	ini	1
zaman_dahulu_dan_mencatatkan	zaman	dahulu	dan	mencatatkan	1
zaman_dahulu_hiduplah_seorang	zaman	dahulu	hiduplah	seorang	1
zaman_dahulu_jadi_berbahan	zaman	dahulu	jadi	berbahan	1
zaman_dahulu_kala_ada	zaman	dahulu	kala	ada	1
zaman_dahulu_keris_identik	zaman	dahulu	keris	identik	1
zaman_dahulu_kita_telah	zaman	dahulu	kita	telah	1
zaman_dahulu_maka_mengunjungi	zaman	dahulu	maka	mengunjungi	1
zaman_dahulu_masih_sangat	zaman	dahulu	masih	sangat	1
zaman_dahulu_mengonsumsi_gaplek	zaman	dahulu	mengonsumsi	gaplek	1
zaman_dahulu_menjadi_hal	zaman	dahulu	menjadi	hal	1
zaman_dahulu_mesin_ketik	zaman	dahulu	mesin	ketik	1
zaman_dahulu_nenek_moyang	zaman	dahulu	nenek	moyang	1
zaman_dahulu_pasti_menghubungkan	zaman	dahulu	pasti	menghubungkan	1
zaman_dahulu_punden_berundak	zaman	dahulu	punden	berundak	1
zaman_dahulu_sampai_sekarang	zaman	dahulu	sampai	sekarang	1
zaman_dahulu_sebelum_kemerdekaan	zaman	dahulu	sebelum	kemerdekaan	1
zaman_dahulu_sehingga_menjadi	zaman	dahulu	sehingga	menjadi	1
zaman_dahulu_sehingga_tugas	zaman	dahulu	sehingga	tugas	1
zaman_dahulu_seperti_gamelan	zaman	dahulu	seperti	gamelan	1
zaman_dahulu_siger_dibuat	zaman	dahulu	siger	dibuat	1
zaman_dahulu_sudah_sangat	zaman	dahulu	sudah	sangat	1
zaman_dahulu_tabib_bernama	zaman	dahulu	tabib	bernama	1
zaman_dahulu_telah_mengajarkan	zaman	dahulu	telah	mengajarkan	1
zaman_dahulu_yang_dipakai	zaman	dahulu	yang	dipakai	1
zaman_dahulu_yang_sengaja	zaman	dahulu	yang	sengaja	1
zaman_dalam_pengasuhan_dan	zaman	dalam	pengasuhan	dan	1
zaman_dan_gaya_hidup	zaman	dan	gaya	hidup	1
zaman_dan_juga_agar	zaman	dan	juga	agar	1
zaman_dan_kebijakan_pemerintah	zaman	dan	kebijakan	pemerintah	1
zaman_dan_kebutuhan_kekinian	zaman	dan	kebutuhan	kekinian	1
zaman_dan_mampu_mengikuti	zaman	dan	mampu	mengikuti	1
zaman_dan_membuat_perhitungan	zaman	dan	membuat	perhitungan	1
zaman_dan_mengaku_dirinya	zaman	dan	mengaku	dirinya	1
zaman_dan_munculnya_keinginan	zaman	dan	munculnya	keinginan	1
zaman_dan_pengaruh_budaya	zaman	dan	pengaruh	budaya	1
zaman_dan_peradaban_berkembang	zaman	dan	peradaban	berkembang	1
zaman_dan_perubahan-perubahan_makna	zaman	dan	perubahan-perubahan	makna	1
zaman_dan_pesan_iman	zaman	dan	pesan	iman	1
zaman_dan_realitas_kehidupan	zaman	dan	realitas	kehidupan	1
zaman_dan_semua_orang	zaman	dan	semua	orang	1
zaman_dan_teknologi_ia	zaman	dan	teknologi	ia	1
zaman_dan_teknologi_memang	zaman	dan	teknologi	memang	1
zaman_dan_teknologi_terapi	zaman	dan	teknologi	terapi	1
zaman_dan_teknologi_ucap	zaman	dan	teknologi	ucap	1
zaman_dan_teknologi_yang	zaman	dan	teknologi	yang	1
zaman_dan_tingginya_pendidikan	zaman	dan	tingginya	pendidikan	1
zaman_dan_tuntutan_masyarakat	zaman	dan	tuntutan	masyarakat	1
zaman_dari_kecenderungan_dan	zaman	dari	kecenderungan	dan	1
zaman_dengan_berbagai_tantangan	zaman	dengan	berbagai	tantangan	1
zaman_dengan_membangun_dan	zaman	dengan	membangun	dan	1
zaman_dengan_memperluas_cakupan	zaman	dengan	memperluas	cakupan	1
zaman_dengan_ribuan_variasi	zaman	dengan	ribuan	variasi	1
zaman_di_kala_negeri	zaman	di	kala	negeri	1
zaman_di_mana_manusia	zaman	di	mana	manusia	1
zaman_di_selitar_gedung	zaman	di	selitar	gedung	1
zaman_dia_dulu_komunikasi	zaman	dia	dulu	komunikasi	1
zaman_digital_sekarang_menjadi	zaman	digital	sekarang	menjadi	1
zaman_distribusi_buku_bacaan	zaman	distribusi	buku	bacaan	1
zaman_disulap_menjadi_sumber	zaman	disulap	menjadi	sumber	1
zaman_doeloe_sama_persis	zaman	doeloe	sama	persis	1
zaman_dulu_adalah_abanol	zaman	dulu	adalah	abanol	1
zaman_dulu_atau_jip	zaman	dulu	atau	jip	1
zaman_dulu_atau_pun	zaman	dulu	atau	pun	1
zaman_dulu_atau_yang	zaman	dulu	atau	yang	1
zaman_dulu_banyak_dihiasi	zaman	dulu	banyak	dihiasi	1
zaman_dulu_benar_dengan	zaman	dulu	benar	dengan	1
zaman_dulu_beru-pa_peti	zaman	dulu	beru-pa	peti	1
zaman_dulu_dan_jajanan	zaman	dulu	dan	jajanan	1
zaman_dulu_dan_lomba	zaman	dulu	dan	lomba	1
zaman_dulu_dan_miskin	zaman	dulu	dan	miskin	1
zaman_dulu_dan_sudah	zaman	dulu	dan	sudah	1
zaman_dulu_diduga_juga	zaman	dulu	diduga	juga	1
zaman_dulu_fokus_pada	zaman	dulu	fokus	pada	1
zaman_dulu_guyon_merupakan	zaman	dulu	guyon	merupakan	1
zaman_dulu_hotel-hotel_ini	zaman	dulu	hotel-hotel	ini	1
zaman_dulu_imbuh_dia	zaman	dulu	imbuh	dia	1
zaman_dulu_karena_zaman	zaman	dulu	karena	zaman	1
zaman_dulu_kartupos_serta	zaman	dulu	kartupos	serta	1
zaman_dulu_kebanjiran_jika	zaman	dulu	kebanjiran	jika	1
zaman_dulu_keris_dari	zaman	dulu	keris	dari	1
zaman_dulu_kita_beli	zaman	dulu	kita	beli	1
zaman_dulu_kulit_luar	zaman	dulu	kulit	luar	1
zaman_dulu_manusia_sudah	zaman	dulu	manusia	sudah	1
zaman_dulu_mobil-mobil_dari	zaman	dulu	mobil-mobil	dari	1
zaman_dulu_mungkin_zaman	zaman	dulu	mungkin	zaman	1
zaman_dulu_sangat_memperjuangkan	zaman	dulu	sangat	memperjuangkan	1
zaman_dulu_tak_terus	zaman	dulu	tak	terus	1
zaman_dulu_telah_mengekspresikan	zaman	dulu	telah	mengekspresikan	1
zaman_dulu_tidak_biasa	zaman	dulu	tidak	biasa	1
zaman_dulu_tidak_mudah	zaman	dulu	tidak	mudah	1
zaman_dulu_untuk_menyebut	zaman	dulu	untuk	menyebut	1
zaman_dulu_untuk_panggung	zaman	dulu	untuk	panggung	1
zaman_dulu_waktu_berperang	zaman	dulu	waktu	berperang	1
zaman_dulu_warga_sudah	zaman	dulu	warga	sudah	1
zaman_dulu_yang_berkaitan	zaman	dulu	yang	berkaitan	1
zaman_dulu_yang_bisa	zaman	dulu	yang	bisa	1
zaman_dulu_yang_dimodernisasi	zaman	dulu	yang	dimodernisasi	1
zaman_dulu_yang_lazim	zaman	dulu	yang	lazim	1
zaman_dulu_yang_mewariskan	zaman	dulu	yang	mewariskan	1
zaman_edan_dipopulerkan_oleh	zaman	edan	dipopulerkan	oleh	1
zaman_edan_mungkin_benar	zaman	edan	mungkin	benar	1
zaman_era_perang_dunia	zaman	era	perang	dunia	1
zaman_gamelan_akan_tergusur	zaman	gamelan	akan	tergusur	1
zaman_geliat_usaha_masyarakat	zaman	geliat	usaha	masyarakat	1
zaman_generasi_pertama_komikus	zaman	generasi	pertama	komikus	1
zaman_globalisasi_dan_persaingan	zaman	globalisasi	dan	persaingan	1
zaman_harus_mengembangkan_respons	zaman	harus	mengembangkan	respons	1
zaman_hidup_dalam_fatamorgana	zaman	hidup	dalam	fatamorgana	1
zaman_ini_adalah_al	zaman	ini	adalah	al	1
zaman_ini_akan_memacu	zaman	ini	akan	memacu	1
zaman_ini_barangkali_telah	zaman	ini	barangkali	telah	1
zaman_ini_dengan_menulis	zaman	ini	dengan	menulis	1
zaman_ini_masih_sebatas	zaman	ini	masih	sebatas	1
zaman_ini_memiliki_peran	zaman	ini	memiliki	peran	1
zaman_ini_siapa_yang	zaman	ini	siapa	yang	1
zaman_ini_yang_menganggap	zaman	ini	yang	menganggap	1
zaman_itu_abad_ratusan	zaman	itu	abad	ratusan	1
zaman_itu_belum_banyak	zaman	itu	belum	banyak	1
zaman_itu_biasanya_ada	zaman	itu	biasanya	ada	1
zaman_itu_di_antaranya	zaman	itu	di	antaranya	1
zaman_itu_disesuaikan_dengan	zaman	itu	disesuaikan	dengan	1
zaman_itu_jelas_dia	zaman	itu	jelas	dia	1
zaman_itu_juga_mencapai	zaman	itu	juga	mencapai	1
zaman_itu_memang_kepepet	zaman	itu	memang	kepepet	1
zaman_itu_sudah_ditemukan	zaman	itu	sudah	ditemukan	1
zaman_itu_sulit_disentuh	zaman	itu	sulit	disentuh	1
zaman_itu_tempat_paling	zaman	itu	tempat	paling	1
zaman_itu_terpesona_dengan	zaman	itu	terpesona	dengan	1
zaman_itu_yang_menurutnya	zaman	itu	yang	menurutnya	1
zaman_jadi_banyak_perbedaan	zaman	jadi	banyak	perbedaan	1
