ngram	w1	w2	w3	n
pengacara_pada_masa	pengacara	pada	masa	1
pengajuan_perpanjangan_masa	pengajuan	perpanjangan	masa	1
pengakhiran_masa_jabatan	pengakhiran	masa	jabatan	1
pengalaman_di_masa	pengalaman	di	masa	1
pengalaman_masa_kecil	pengalaman	masa	kecil	1
pengalaman_masa_kecilnya	pengalaman	masa	kecilnya	1
pengalaman_seni_masa	pengalaman	seni	masa	1
pengalamannya_di_masa	pengalamannya	di	masa	1
pengamatannya_selama_masa	pengamatannya	selama	masa	1
pengantin_masa_kini	pengantin	masa	kini	1
pengantin_memasuki_masa	pengantin	memasuki	masa	1
pengcab_yang_masa	pengcab	yang	masa	1
pengedarannya_pada_masa	pengedarannya	pada	masa	1
pengemban_masa_depan	pengemban	masa	depan	1
pengembangannya_di_masa	pengembangannya	di	masa	1
pengerahan_masa_ke	pengerahan	masa	ke	1
pengerahan_masa_ribuan	pengerahan	masa	ribuan	1
penggalangan_masa_ujar	penggalangan	masa	ujar	1
penggantinya_di_masa	penggantinya	di	masa	1
penggerak_perekonomian_masa	penggerak	perekonomian	masa	1
penggunaan_energi_masa	penggunaan	energi	masa	1
penghapus_dosa-dosa_masa	penghapus	dosa-dosa	masa	1
pengharapan_akan_masa	pengharapan	akan	masa	1
pengharapan_tentang_masa	pengharapan	tentang	masa	1
penghentian_masa_jabatan	penghentian	masa	jabatan	1
penghujung_masa_jaba-tannya	penghujung	masa	jaba-tannya	1
pengu-langan_sejarah_masa	pengu-langan	sejarah	masa	1
pengu-rangan_masa_tahanannya	pengu-rangan	masa	tahanannya	1
penguangan_merupakan_masa	penguangan	merupakan	masa	1
pengulangan_masa_lalu	pengulangan	masa	lalu	1
pengumpulan_masa_udara	pengumpulan	masa	udara	1
pengunjung_pada_masa	pengunjung	pada	masa	1
pengurangan_masa_menjalani	pengurangan	masa	menjalani	1
pengurangan_masa_reses	pengurangan	masa	reses	1
pengurangan_masa_tahan-an	pengurangan	masa	tahan-an	1
pengurus_masa_bakti	pengurus	masa	bakti	1
pengusaha_dengan_masa	pengusaha	dengan	masa	1
pengusaha_di_masa	pengusaha	di	masa	1
pengusaha_masa_depan	pengusaha	masa	depan	1
pengutak-atikan_kasus_masa	pengutak-atikan	kasus	masa	1
peninggalan_masa_klasik	peninggalan	masa	klasik	1
peninggalan_masa_pemerintahan	peninggalan	masa	pemerintahan	1
peningkatan_di_masa	peningkatan	di	masa	1
peningkatan_kesadaran_masa	peningkatan	kesadaran	masa	1
peningkatan_masa_hidup	peningkatan	masa	hidup	1
penja-ra_dipotong_masa	penja-ra	dipotong	masa	1
penjajah_masa_kini	penjajah	masa	kini	1
penjajahan_dan_masa	penjajahan	dan	masa	1
penjara_bulan_masa	penjara	bulan	masa	1
penjara_di-potong_masa	penjara	di-potong	masa	1
penjara_dibobol_masa	penjara	dibobol	masa	1
penjara_masa_percobaan	penjara	masa	percobaan	1
penjara_untuk_masa	penjara	untuk	masa	1
penjualan_sepanjang_masa	penjualan	sepanjang	masa	1
penonton_ke_masa	penonton	ke	masa	1
penonton_masa_kini	penonton	masa	kini	1
penonton_masa_tayang	penonton	masa	tayang	1
penonton_mengenang_masa	penonton	mengenang	masa	1
pensiun_hingga_masa	pensiun	hingga	masa	1
penting_buat_masa	penting	buat	masa	1
penting_dalam_masa	penting	dalam	masa	1
penting_di_masa	penting	di	masa	1
penting_membangun_masa	penting	membangun	masa	1
penting_meraih_masa	penting	meraih	masa	1
penting_perubahan_masa	penting	perubahan	masa	1
pentingnya_mempersiapkan_masa	pentingnya	mempersiapkan	masa	1
penuh_dengan_masa	penuh	dengan	masa	1
penumpang_masa_kamu	penumpang	masa	kamu	1
penumpang_masa_long	penumpang	masa	long	1
penumpang_pada_masa	penumpang	pada	masa	1
penutupan_masa_persidangan	penutupan	masa	persidangan	1
penyakit_di_masa	penyakit	di	masa	1
penyaluran_dan_masa	penyaluran	dan	masa	1
penyebab_lamanya_masa	penyebab	lamanya	masa	1
penyelesaian_masa-lah_pengisian	penyelesaian	masa-lah	pengisian	1
penyelidikan_red_masa	penyelidikan	red	masa	1
penyerangnya_untuk_masa	penyerangnya	untuk	masa	1
penyerapan_aspirasi_masa	penyerapan	aspirasi	masa	1
per_bulan_masa	per	bulan	masa	1
per-panjangan_masa_jabatan	per-panjangan	masa	jabatan	1
per-panjangan_masa_tugas	per-panjangan	masa	tugas	1
per-soalan_masa_depan	per-soalan	masa	depan	1
perah_dengan_masa	perah	dengan	masa	1
perak_pada_masa	perak	pada	masa	1
peralihan_dari_masa	peralihan	dari	masa	1
peran_di_masa	peran	di	masa	1
perang_jika_masa	perang	jika	masa	1
perangkat_di_masa	perangkat	di	masa	1
perannya_pada_masa	perannya	pada	masa	1
perawatan_hingga_masa	perawatan	hingga	masa	1
perbaikan_dalam_masa	perbaikan	dalam	masa	1
perbaikan_di_masa	perbaikan	di	masa	1
perbedaan_di_masa	perbedaan	di	masa	1
perbedaan_terkait_masa	perbedaan	terkait	masa	1
perburuan_cita-cita_masa	perburuan	cita-cita	masa	1
percaya_bahwa_masa	percaya	bahwa	masa	1
percaya_di_masa	percaya	di	masa	1
percaya_masa_depan	percaya	masa	depan	1
percaya_setiap_masa	percaya	setiap	masa	1
percintaan_di_masa	percintaan	di	masa	1
perdagangan_pada_masa	perdagangan	pada	masa	1
perdamaian_hingga_masa	perdamaian	hingga	masa	1
perekonomian_masa_depan	perekonomian	masa	depan	1
perem-puan_cantik_masa	perem-puan	cantik	masa	1
perempaun_di_masa	perempaun	di	masa	1
perempuan_adalah_masa	perempuan	adalah	masa	1
perempuan_selama_masa	perempuan	selama	masa	1
perempuan_tradisional_masa	perempuan	tradisional	masa	1
perencanaan_masa_depan	perencanaan	masa	depan	1
pergerakan_kebangsaan_masa	pergerakan	kebangsaan	masa	1
perhatian_masa_orang	perhatian	masa	orang	1
perhatian_sejak_masa	perhatian	sejak	masa	1
perhatikan_masa_depan	perhatikan	masa	depan	1
perhitungan_dari_masa	perhitungan	dari	masa	1
perhitungan_masa_kerja	perhitungan	masa	kerja	1
perilakunya_di_masa	perilakunya	di	masa	1
perintah_tak_masa-lah	perintah	tak	masa-lah	1
periode_inkubasi_masa	periode	inkubasi	masa	1
periode_kedua_masa	periode	kedua	masa	1
periode_masa_donasi	periode	masa	donasi	1
periode_masa_jabatan	periode	masa	jabatan	1
periode_masa_tanam	periode	masa	tanam	1
peristiwa_masa_depan	peristiwa	masa	depan	1
peristiwa_masa_kemasukan	peristiwa	masa	kemasukan	1
perjalanan_mengungkap_masa	perjalanan	mengungkap	masa	1
perjalanan_selama_masa	perjalanan	selama	masa	1
perjalanannya_dalam_masa	perjalanannya	dalam	masa	1
perjalanannya_sejak_masa	perjalanannya	sejak	masa	1
perjuangan_masa_lalu	perjuangan	masa	lalu	1
perjumpaan_di_masa	perjumpaan	di	masa	1
perkelahian_antara_masa	perkelahian	antara	masa	1
perkembangan_ilmu_masa	perkembangan	ilmu	masa	1
perkembangan_masa_depan	perkembangan	masa	depan	1
perkembangan-nya_di_masa	perkembangan-nya	di	masa	1
perkembangannya_di_masa	perkembangannya	di	masa	1
perkembangannya_selama_masa	perkembangannya	selama	masa	1
perkirakan_di_masa	perkirakan	di	masa	1
perlindungan_di_masa	perlindungan	di	masa	1
perlu_disiapkan_masa	perlu	disiapkan	masa	1
perlu_menentukan_masa	perlu	menentukan	masa	1
permainan_masa_depan	permainan	masa	depan	1
permainan_masa_kecil	permainan	masa	kecil	1
permintaan_di_masa	permintaan	di	masa	1
permintaan_per-panjangan_masa	permintaan	per-panjangan	masa	1
pernah_memasuki_masa	pernah	memasuki	masa	1
pernah_mencapai_masa	pernah	mencapai	masa	1
pernah_meng-alami_masa	pernah	meng-alami	masa	1
pernah_mengalami_masa-masa	pernah	mengalami	masa-masa	1
pernikahan_masa_harus	pernikahan	masa	harus	1
pernikahan_masa_kini	pernikahan	masa	kini	1
pernyataan_ten-tang_masa	pernyataan	ten-tang	masa	1
peroleh_dari_masa	peroleh	dari	masa	1
peroleh_selama_masa	peroleh	selama	masa	1
perpaduan_pertunjukan_masa	perpaduan	pertunjukan	masa	1
perpanjangan_masa_ber-laku	perpanjangan	masa	ber-laku	1
perpanjangan_masa_berlakunya	perpanjangan	masa	berlakunya	1
perpanjangan_masa_jabatannya	perpanjangan	masa	jabatannya	1
perpanjangan_masa_kontrak	perpanjangan	masa	kontrak	1
perpanjangan_masa_libur	perpanjangan	masa	libur	1
perpanjangan_masa_penahanan	perpanjangan	masa	penahanan	1
perpanjangan_masa_sosialisasi	perpanjangan	masa	sosialisasi	1
perpanjangan_sebelum_masa	perpanjangan	sebelum	masa	1
perpe-loncoan_dalam_masa	perpe-loncoan	dalam	masa	1
perpindahan_dalam_masa	perpindahan	dalam	masa	1
perploncoan_dalam_masa	perploncoan	dalam	masa	1
persaingan_di_masa	persaingan	di	masa	1
persaingan_masa_depan	persaingan	masa	depan	1
persaingan_pada_masa	persaingan	pada	masa	1
persatuan_di_masa	persatuan	di	masa	1
persegi_pada_masa	persegi	pada	masa	1
perselisihan_di_masa	perselisihan	di	masa	1
perselisihan_pada_masa	perselisihan	pada	masa	1
persem-bahkan_di_masa	persem-bahkan	di	masa	1
persen_bergantung_masa	persen	bergantung	masa	1
persen_da-lam_masa	persen	da-lam	masa	1
persen_dengan_masa	persen	dengan	masa	1
persen_masa-lah_tersebut	persen	masa-lah	tersebut	1
persen_selama_masa	persen	selama	masa	1
persiapan_untuk_masa	persiapan	untuk	masa	1
persis_suasana_masa	persis	suasana	masa	1
persoalan_masa_lalu	persoalan	masa	lalu	1
persoalan_selama_masa	persoalan	selama	masa	1
persoalan-persoalan_masa_lalu	persoalan-persoalan	masa	lalu	1
personal_mobility_masa	personal	mobility	masa	1
perspektif_masa_kekinian	perspektif	masa	kekinian	1
persyaratan_masa_kerja	persyaratan	masa	kerja	1
perta-nian_sejak_masa	perta-nian	sejak	masa	1
perta-nyakan_dengan_masa	perta-nyakan	dengan	masa	1
pertama_masa_jabatannya	pertama	masa	jabatannya	1
pertama_masa_pemberlakuan	pertama	masa	pemberlakuan	1
pertama_masa_pemerintahannya	pertama	masa	pemerintahannya	1
pertama_masa_reses	pertama	masa	reses	1
pertama_masa_tugasnya	pertama	masa	tugasnya	1
pertama_membidangi_masa-lah	pertama	membidangi	masa-lah	1
pertandingan_masa_kompetisi	pertandingan	masa	kompetisi	1
pertandingan_pada_masa	pertandingan	pada	masa	1
pertandingan_selama_masa	pertandingan	selama	masa	1
pertanggungjawaban_pengurus_masa	pertanggungjawaban	pengurus	masa	1
pertanian_masa_depan	pertanian	masa	depan	1
pertanian_masa_kini	pertanian	masa	kini	1
pertanyaan_kritis_masa	pertanyaan	kritis	masa	1
pertaruhan_masa_depan	pertaruhan	masa	depan	1
pertaruh­annya_ialah_masa	pertaruh­annya	ialah	masa	1
pertaruhkan_masa_depan	pertaruhkan	masa	depan	1
pertengahan_masa_kampanye	pertengahan	masa	kampanye	1
pertimbangan_masa_akhir	pertimbangan	masa	akhir	1
pertimbangan_masa_tugas	pertimbangan	masa	tugas	1
pertumbuhan_di_masa	pertumbuhan	di	masa	1
pertumbuhan_usaha_masa	pertumbuhan	usaha	masa	1
pertunjukan_masa_depan	pertunjukan	masa	depan	1
pertunjukan_sepanjang_masa	pertunjukan	sepanjang	masa	1
perubahan_demi_masa	perubahan	demi	masa	1
perubahan_di_masa	perubahan	di	masa	1
perubahan_masa_jabatan	perubahan	masa	jabatan	1
perubahan_masa_kini	perubahan	masa	kini	1
perusahaan_pada_masa	perusahaan	pada	masa	1
pesangon_yang_masa	pesangon	yang	masa	1
pesawat_masa_depan	pesawat	masa	depan	1
pesepakbola_di_masa	pesepakbola	di	masa	1
pesepakbola_masa_depan	pesepakbola	masa	depan	1
pesimis_terhadap_masa	pesimis	terhadap	masa	1
pesimisme_atas_masa	pesimisme	atas	masa	1
pesimistis_dengan_masa	pesimistis	dengan	masa	1
peta_masa_depan	peta	masa	depan	1
petahan_selama_masa	petahan	selama	masa	1
petani_dalam_masa	petani	dalam	masa	1
petani_dari_masa	petani	dari	masa	1
petani_sejak_masa	petani	sejak	masa	1
petualangan_masa_remajanya	petualangan	masa	remajanya	1
petunjuk_untuk_masa	petunjuk	untuk	masa	1
pidana_masa_penahanan	pidana	masa	penahanan	1
pidato_pembukaan_masa	pidato	pembukaan	masa	1
pihak_penentu_masa	pihak	penentu	masa	1
pikir_dari_masa	pikir	dari	masa	1
pikiran_mengenai_masa	pikiran	mengenai	masa	1
pikiran-pikiran_pada_masa	pikiran-pikiran	pada	masa	1
pikirkan_demi_masa	pikirkan	demi	masa	1
pil-kada_propinsi_masa	pil-kada	propinsi	masa	1
pilar_ekonomi_masa	pilar	ekonomi	masa	1
pilcarek_masa_torang	pilcarek	masa	torang	1
pilhut_karena_masa	pilhut	karena	masa	1
pilhut_meskipun_masa	pilhut	meskipun	masa	1
pilihan_di_masa	pilihan	di	masa	1
pilihan_karier_masa	pilihan	karier	masa	1
pilihan_masa_depan	pilihan	masa	depan	1
pililihan_masa_depan	pililihan	masa	depan	1
pilkada_di_masa	pilkada	di	masa	1
pilkada_masa_kampanye	pilkada	masa	kampanye	1
pilkada_saat_masa	pilkada	saat	masa	1
pilkada_sekaligus_masa	pilkada	sekaligus	masa	1
pilkades_serentak_masa	pilkades	serentak	masa	1
pimpinan_daerah_masa	pimpinan	daerah	masa	1
pintar_bias_masa	pintar	bias	masa	1
pintar_di_masa	pintar	di	masa	1
pintu_untuk_masa	pintu	untuk	masa	1
pisau_di_masa	pisau	di	masa	1
plant_di_masa	plant	di	masa	1
po-tongan_masa_tahanan	po-tongan	masa	tahanan	1
poin_usia_masa	poin	usia	masa	1
pola_masa_tanam	pola	masa	tanam	1
polisi_di_masa	polisi	di	masa	1
polisi_saat_masa	polisi	saat	masa	1
politik_dalam_masa	politik	dalam	masa	1
politik_masa_depan	politik	masa	depan	1
politik_masa_kini	politik	masa	kini	1
politik_selama_masa	politik	selama	masa	1
politisi_masa_itu	politisi	masa	itu	1
polri_di_masa	polri	di	masa	1
pondasi_masa_depan	pondasi	masa	depan	1
pondasi_untuk_masa	pondasi	untuk	masa	1
pop_terlaris_masa	pop	terlaris	masa	1
populer_di_masa	populer	di	masa	1
populer_pada_masa	populer	pada	masa	1
positif_bagi_masa	positif	bagi	masa	1
positif_pada_masa	positif	pada	masa	1
posotif_di_masa	posotif	di	masa	1
potensi_di_masa	potensi	di	masa	1
potensi_kehidupan_masa	potensi	kehidupan	masa	1
potensi_masa_depan	potensi	masa	depan	1
potensial_di_masa	potensial	di	masa	1
potret_keadaan_masa	potret	keadaan	masa	1
potret_kondisi_masa	potret	kondisi	masa	1
prapenempatan_masa_penempatan	prapenempatan	masa	penempatan	1
prediksi_di_masa	prediksi	di	masa	1
prematur_dengan_masa	prematur	dengan	masa	1
presiden_masa_depan	presiden	masa	depan	1
presiden_pada_masa	presiden	pada	masa	1
presiden_sejak_masa	presiden	sejak	masa	1
prestasi_masa_lalu	prestasi	masa	lalu	1
pribadi_di_masa	pribadi	di	masa	1
prihatin_karena_masa	prihatin	karena	masa	1
prioritas_andalan_masa	prioritas	andalan	masa	1
produk_kebudayaan_masa	produk	kebudayaan	masa	1
produksi_dan_masa	produksi	dan	masa	1
produksi_di_masa	produksi	di	masa	1
produksi_kendaraan_masa	produksi	kendaraan	masa	1
produksi_sadiki-sadiki_masa	produksi	sadiki-sadiki	masa	1
produktif_memasuki_masa	produktif	memasuki	masa	1
produktivitasnya_bukan_masa	produktivitasnya	bukan	masa	1
profesional_di_masa	profesional	di	masa	1
program-program_di_masa	program-program	di	masa	1
program-programnya_pada_masa	program-programnya	pada	masa	1
propinsi_masa_mendatang	propinsi	masa	mendatang	1
propinsi_sampai_masa	propinsi	sampai	masa	1
propinsi_tertentu_masa-lah	propinsi	tertentu	masa-lah	1
propor-sional_dengan_masa	propor-sional	dengan	masa	1
proses_kampanye_masa	proses	kampanye	masa	1
proses_masa_transisi	proses	masa	transisi	1
prospek_masa_depan	prospek	masa	depan	1
protein_pada_masa	protein	pada	masa	1
protestan_masa_kini	protestan	masa	kini	1
proyeksi_dinamika_masa	proyeksi	dinamika	masa	1
proyeksi_masa_depan	proyeksi	masa	depan	1
psikoseksual_di_masa	psikoseksual	di	masa	1
puas_menikmati_masa	puas	menikmati	masa	1
puasa_lintas_masa	puasa	lintas	masa	1
pubertas_di_masa	pubertas	di	masa	1
publik_pada_masa	publik	pada	masa	1
publik_selama_masa	publik	selama	masa	1
pula_bagi_masa	pula	bagi	masa	1
pula_masa_depan	pula	masa	depan	1
pula_masa_jabatan	pula	masa	jabatan	1
pula_masa_lalu	pula	masa	lalu	1
pula_pada_masa	pula	pada	masa	1
pulang_setelah_masa	pulang	setelah	masa	1
pulau_masa_datang	pulau	masa	datang	1
pulihnya_masa_krisis	pulihnya	masa	krisis	1
puluhan_masa_aksi	puluhan	masa	aksi	1
puluhan_masa_langsung	puluhan	masa	langsung	1
puluhan_ribu_masa	puluhan	ribu	masa	1
pun_dari_masa	pun	dari	masa	1
pun_demikian_masa-lah	pun	demikian	masa-lah	1
pun_di_masa	pun	di	masa	1
pun_dirusak_masa	pun	dirusak	masa	1
pun_menegaskan_masa	pun	menegaskan	masa	1
pun_menentukan_masa	pun	menentukan	masa	1
pun_mengisahkan_masa-lah	pun	mengisahkan	masa-lah	1
pun_sadar_masa	pun	sadar	masa	1
punya_dosa_masa	punya	dosa	masa	1
punya_masa_aktif	punya	masa	aktif	1
punya_masa_bertarung	punya	masa	bertarung	1
punya_masa_de-pan	punya	masa	de-pan	1
punya_masa_inkubasi	punya	masa	inkubasi	1
punya_masa_kecil	punya	masa	kecil	1
punya_masa_lalu	punya	masa	lalu	1
punya_masa_tahun	punya	masa	tahun	1
punya_masa_tugas	punya	masa	tugas	1
punya_sejarah_masa	punya	sejarah	masa	1
punya_trauma_masa	punya	trauma	masa	1
purnama_masa_depan	purnama	masa	depan	1
puta-ran_dan_masa	puta-ran	dan	masa	1
putaran_masa_jabatan	putaran	masa	jabatan	1
putus_sehari_masa	putus	sehari	masa	1
radikalisme_di_masa	radikalisme	di	masa	1
radio_di_masa	radio	di	masa	1
radio_pada_masa	radio	pada	masa	1
ragu_terhadap_masa	ragu	terhadap	masa	1
raja_setelah_masa	raja	setelah	masa	1
rakjat_dalam_masa	rakjat	dalam	masa	1
rakyat_bagi_masa	rakyat	bagi	masa	1
rakyat_di_masa	rakyat	di	masa	1
rakyat_selama_masa	rakyat	selama	masa	1
rampung_pada_masa	rampung	pada	masa	1
rangka_me-manfaatkan_masa	rangka	me-manfaatkan	masa	1
rangka_memasuki_masa	rangka	memasuki	masa	1
rangka_mempelajari_masa-lah	rangka	mempelajari	masa-lah	1
rangka_mengakhiri_masa	rangka	mengakhiri	masa	1
rangka_menjalani_masa	rangka	menjalani	masa	1
rangkaian_masa_perrayaan	rangkaian	masa	perrayaan	1
rangkaian_mengisi_masa	rangkaian	mengisi	masa	1
rapur_masa_sidang	rapur	masa	sidang	1
raskin_pada_masa	raskin	pada	masa	1
rata-rata_masa_kontrak	rata-rata	masa	kontrak	1
rata-rata_masa_pra-industrialisasi	rata-rata	masa	pra-industrialisasi	1
ratusan_ribu_masa	ratusan	ribu	masa	1
raya_masa_depan	raya	masa	depan	1
raya_pada_masa	raya	pada	masa	1
realis_mengalami_masa	realis	mengalami	masa	1
realitas_masa_depan	realitas	masa	depan	1
rebut_selama_masa	rebut	selama	masa	1
recovery_sejak_masa	recovery	sejak	masa	1
red_masa_jabatan	red	masa	jabatan	1
red_masa_kita	red	masa	kita	1
red_mengenai_masa	red	mengenai	masa	1
referendum_masa_depan	referendum	masa	depan	1
referensi_mengenai_masa	referensi	mengenai	masa	1
reflektif_untuk_masa	reflektif	untuk	masa	1
reform_di_masa	reform	di	masa	1
regional_pada_masa	regional	pada	masa	1
regulasi_penutupan_masa	regulasi	penutupan	masa	1
reguler_masa_panen	reguler	masa	panen	1
rekan-rekannya_di_masa-masa	rekan-rekannya	di	masa-masa	1
rekor_masa_kepelatihan	rekor	masa	kepelatihan	1
rekor_sepanjang_masa	rekor	sepanjang	masa	1
rektor_masa_jabatan	rektor	masa	jabatan	1
rela_memberikan_masa	rela	memberikan	masa	1
rela_memotong_masa	rela	memotong	masa	1
relawan_serta_masa	relawan	serta	masa	1
relevan_dari_masa-masa	relevan	dari	masa-masa	1
relevan_untuk_masa	relevan	untuk	masa	1
reliable_di_masa	reliable	di	masa	1
remaja_atau_masa	remaja	atau	masa	1
remaja_dan_masa	remaja	dan	masa	1
remaja_era_masa	remaja	era	masa	1
remaja_masa_memenangkan	remaja	masa	memenangkan	1
remaja_menuju_masa	remaja	menuju	masa	1
remaja_merupakan_masa	remaja	merupakan	masa	1
remisi_pengurangan_masa	remisi	pengurangan	masa	1
remote_control_masa	remote	control	masa	1
rencana_keuangan_masa	rencana	keuangan	masa	1
rencana_masa_depannya	rencana	masa	depannya	1
rencana_masa_kini	rencana	masa	kini	1
rendah_daripada_masa	rendah	daripada	masa	1
renggang_pada_masa	renggang	pada	masa	1
rentang_masa_itu	rentang	masa	itu	1
renungkan_untuk_masa	renungkan	untuk	masa	1
resmi_masuki_masa	resmi	masuki	masa	1
resmi_memasuki_masa	resmi	memasuki	masa	1
revolusi_di_masa	revolusi	di	masa	1
revolusi_masa_pemerintahan	revolusi	masa	pemerintahan	1
rezim_dari_masa	rezim	dari	masa	1
rezim_masa_lalu	rezim	masa	lalu	1
ribu_lebih_masa	ribu	lebih	masa	1
ribu_masa_aksi	ribu	masa	aksi	1
ribu_masa_buruh	ribu	masa	buruh	1
ribu_masa_hanya	ribu	masa	hanya	1
ribu_masa_kepala	ribu	masa	kepala	1
ribu-an_masa_fanatik	ribu-an	masa	fanatik	1
ribuan_masa_aksi	ribuan	masa	aksi	1
ribuan_masa_datang	ribuan	masa	datang	1
ribuan_masa_tukas	ribuan	masa	tukas	1
riil_masa_depan	riil	masa	depan	1
rindu_suasana_masa	rindu	suasana	masa	1
risau_dengan_masa	risau	dengan	masa	1
ritual_pada_masa	ritual	pada	masa	1
robot_di_masa	robot	di	masa	1
rock_pada_masa	rock	pada	masa	1
rokok_masa_lalu	rokok	masa	lalu	1
ruang_masa_lalu	ruang	masa	lalu	1
rumah_bagi_masa	rumah	bagi	masa	1
rumah_di_masa	rumah	di	masa	1
rumah_masa_depan	rumah	masa	depan	1
rumah_masa_kecilnya	rumah	masa	kecilnya	1
rumah_masa_kini	rumah	masa	kini	1
rumah_menikmati_masa-masa	rumah	menikmati	masa-masa	1
rupiah_sebelum_masa	rupiah	sebelum	masa	1
rusak_dan_masa-lah	rusak	dan	masa-lah	1
rusak_dari_masa	rusak	dari	masa	1
rusak_tetapi_masa	rusak	tetapi	masa	1
saat_berakhir-nya_masa	saat	berakhir-nya	masa	1
saat_inilah_masa	saat	inilah	masa	1
saat_masa_akhir	saat	masa	akhir	1
saat_masa_akreditasi	saat	masa	akreditasi	1
saat_masa_darurat	saat	masa	darurat	1
saat_masa_dia	saat	masa	dia	1
saat_masa_ini	saat	masa	ini	1
saat_masa_jabatan	saat	masa	jabatan	1
saat_masa_jabatannya	saat	masa	jabatannya	1
saat_masa_ka-rantina	saat	masa	ka-rantina	1
saat_masa_kam-panye	saat	masa	kam-panye	1
saat_masa_kampanye-nya	saat	masa	kampanye-nya	1
saat_masa_kepemim-pinan	saat	masa	kepemim-pinan	1
saat_masa_low	saat	masa	low	1
saat_masa_orientasi	saat	masa	orientasi	1
saat_masa_pemerintahan	saat	masa	pemerintahan	1
saat_masa_pemilihan	saat	masa	pemilihan	1
saat_masa_pemilu	saat	masa	pemilu	1
saat_masa_pendudukan	saat	masa	pendudukan	1
saat_masa_penilaian	saat	masa	penilaian	1
saat_masa_penyelidikan	saat	masa	penyelidikan	1
saat_masa_pileg	saat	masa	pileg	1
saat_masa_reses	saat	masa	reses	1
saat_masa_rumah	saat	masa	rumah	1
saat_masa_skorsing	saat	masa	skorsing	1
saat_masa_tenang	saat	masa	tenang	1
saat_masa-masa_baik	saat	masa-masa	baik	1
saat_masa-masa_sulit	saat	masa-masa	sulit	1
saat_masuk_masa	saat	masuk	masa	1
saat_me-masuki_masa	saat	me-masuki	masa	1
saat_melakukan_masa	saat	melakukan	masa	1
saat_melewati_masa-masa	saat	melewati	masa-masa	1
saat_memulai_masa	saat	memulai	masa	1
saat_mengetahui_masa	saat	mengetahui	masa	1
saat_menjalani_masa-masa	saat	menjalani	masa-masa	1
sabar_menjalani_masa	sabar	menjalani	masa	1
sadar_masa_depan	sadar	masa	depan	1
sadar_masa_depannya	sadar	masa	depannya	1
sadiki-sadiki_masa_mo	sadiki-sadiki	masa	mo	1
sahur_memperpanjang_masa	sahur	memperpanjang	masa	1
sains_di_masa	sains	di	masa	1
saja_boleh_masa	saja	boleh	masa	1
saja_di_masa	saja	di	masa	1
saja_hanya_masa-lah	saja	hanya	masa-lah	1
saja_kan_masa	saja	kan	masa	1
saja_karena_masa	saja	karena	masa	1
saja_ketemu_masa-masa	saja	ketemu	masa-masa	1
saja_masa_ada	saja	masa	ada	1
saja_masa_anggaran	saja	masa	anggaran	1
saja_masa_doa	saja	masa	doa	1
saja_melepas_masa	saja	melepas	masa	1
saja_memanfaatkan_masa	saja	memanfaatkan	masa	1
saja_menghancurkan_masa	saja	menghancurkan	masa	1
saja_menghormati_masa	saja	menghormati	masa	1
saja_menyelesaikan_masa	saja	menyelesaikan	masa	1
saja_per-soalan_masa	saja	per-soalan	masa	1
saja_sebagai_masa	saja	sebagai	masa	1
saja_sela-ma_masa	saja	sela-ma	masa	1
saking_terkenalnya_masa	saking	terkenalnya	masa	1
saksi_masa-masa_awal	saksi	masa-masa	awal	1
saksi_sejarah_masa	saksi	sejarah	masa	1
salah_satu_masa-masa	salah	satu	masa-masa	1
sam-pai_orang_masa	sam-pai	orang	masa	1
sama_di_masa-masa	sama	di	masa-masa	1
sama_masa_depan	sama	masa	depan	1
sama_pada_masa	sama	pada	masa	1
sama_seperti_masa	sama	seperti	masa	1
sama-sama_melepas_masa	sama-sama	melepas	masa	1
sama-sama_memikirkan_masa	sama-sama	memikirkan	masa	1
sama-sama_memiliki_masa	sama-sama	memiliki	masa	1
sama-sama_mengalami_masa	sama-sama	mengalami	masa	1
sambil_bertanya_masa	sambil	bertanya	masa	1
sambungan_dari_masa	sambungan	dari	masa	1
sampah_besar_masa	sampah	besar	masa	1
sampah_masa_lalu	sampah	masa	lalu	1
sampai_bulan_masa	sampai	bulan	masa	1
sampai_gantung_masa	sampai	gantung	masa	1
sampai_habis_masa	sampai	habis	masa	1
sampai_ke_masa	sampai	ke	masa	1
sampai_masa_akhir	sampai	masa	akhir	1
sampai_masa_bodoh	sampai	masa	bodoh	1
sampai_masa_depan	sampai	masa	depan	1
sampai_masa_hari	sampai	masa	hari	1
sampai_masa_itu	sampai	masa	itu	1
sampai_masa_jabatan	sampai	masa	jabatan	1
sampai_masa_kampanye	sampai	masa	kampanye	1
sampai_masa_keberangkatan	sampai	masa	keberangkatan	1
sampai_masa_kehamilan	sampai	masa	kehamilan	1
sampai_masa_pensiun	sampai	masa	pensiun	1
sampai_masa_pensiunnya	sampai	masa	pensiunnya	1
sampai_masa_sekarang	sampai	masa	sekarang	1
sampai_masa_tenang	sampai	masa	tenang	1
sampai_namun_masa	sampai	namun	masa	1
sampai_setahun_masa	sampai	setahun	masa	1
sampai_terjadi_masa-lah	sampai	terjadi	masa-lah	1
sampai_tiba_masa	sampai	tiba	masa	1
sampaikan_selama_masa	sampaikan	selama	masa	1
sampi_masa_liburn	sampi	masa	liburn	1
sana_sampai_masa	sana	sampai	masa	1
sang_kekasih_masa	sang	kekasih	masa	1
